,Angle
10146,119.0
10147,119.5
10148,119.0
10149,118.5
10150,119.0
10151,119.5
10152,0.0
10153,119.5
10154,119.0
10155,119.5
10156,0.0
10157,0.5
10158,1.0
10159,0.5
10160,0.0
10161,119.5
10162,119.0
10163,119.5
10164,0.0
10165,0.5
10166,0.0
10167,0.5
10168,0.0
10169,119.5
10170,119.0
10171,119.0
10172,118.5
10173,119.0
10174,119.5
10175,119.0
10176,119.5
10177,119.0
10178,119.5
10179,0.0
10180,0.5
10181,1.0
10182,0.5
10183,1.0
10184,0.5
10185,0.0
10186,0.5
10187,0.5
10188,0.0
10189,0.5
10190,1.0
10191,1.0
10192,1.5
10193,1.0
10194,1.5
10195,1.0
10196,1.5
10197,1.5
10198,2.0
10199,2.5
10200,3.0
10201,2.5
10202,2.5
10203,3.0
10204,2.5
10205,3.0
10206,2.5
10207,2.0
10208,1.5
10209,1.0
10210,1.5
10211,2.0
10212,2.5
10213,2.0
10214,1.5
10215,1.0
10216,1.5
10217,2.0
10218,1.5
10219,2.0
10220,2.5
10221,2.0
10222,2.5
10223,2.5
10224,3.0
10225,2.5
10226,3.0
10227,3.0
10228,2.5
10229,3.0
10230,2.5
10231,2.0
10232,2.5
10233,3.0
10234,2.5
10235,2.5
10236,2.5
10237,2.5
10238,2.0
10239,1.5
10240,2.0
10241,1.5
10242,2.0
10243,2.5
10244,3.0
10245,3.5
10246,3.0
10247,3.0
10248,2.5
10249,3.0
10250,3.0
10251,2.5
10252,2.0
10253,1.5
10254,2.0
10255,1.5
10256,1.0
10257,0.5
10258,0.0
10259,119.5
10260,0.0
10261,0.5
10262,1.0
10263,0.5
10264,1.0
10265,1.5
10266,1.0
10267,1.5
10268,1.0
10269,1.5
10270,1.0
10271,1.5
10272,1.0
10273,0.5
10274,0.0
10275,0.5
10276,0.0
10277,0.5
10278,0.0
10279,0.5
10280,0.0
10281,119.5
10282,0.0
10283,119.5
10284,0.0
10285,0.5
10286,0.0
10287,119.5
10288,119.5
10289,0.0
10290,119.5
10291,0.0
10292,0.5
10293,0.0
10294,119.5
10295,119.0
10296,119.5
10297,119.0
10298,119.5
10299,0.0
10300,119.5
10301,119.0
10302,119.5
10303,0.0
10304,0.5
10305,0.5
10306,1.0
10307,0.5
10308,1.0
10309,1.5
10310,1.5
10311,1.0
10312,0.5
10313,1.0
10314,0.5
10315,0.0
10316,0.5
10317,1.0
10318,0.5
10319,1.0
10320,0.5
10321,1.0
10322,1.5
10323,1.0
10324,1.5
10325,1.5
10326,2.0
10327,1.5
10328,1.0
10329,0.5
10330,0.0
10331,119.5
10332,0.0
10333,0.5
10334,1.0
10335,1.5
10336,2.0
10337,2.0
10338,1.5
10339,1.0
10340,1.0
10341,0.5
10342,0.0
10343,119.5
10344,119.0
10345,119.0
10346,119.5
10347,119.0
10348,119.5
10349,119.0
10350,119.5
10351,119.0
10352,119.5
10353,0.0
10354,119.5
10355,119.0
10356,118.5
10357,118.0
10358,117.5
10359,118.0
10360,117.5
10361,117.0
10362,117.5
10363,118.0
10364,117.5
10365,118.0
10366,118.5
10367,119.0
10368,119.5
10369,0.0
10370,0.5
10371,1.0
10372,0.5
10373,0.0
10374,119.5
10375,119.0
10376,119.5
10377,119.0
10378,119.5
10379,0.0
10380,119.5
10381,119.0
10382,118.5
10383,119.0
10384,119.5
10385,0.0
10386,119.5
10387,119.0
10388,118.5
10389,118.0
10390,118.5
10391,118.0
10392,117.5
10393,117.0
10394,117.5
10395,118.0
10396,118.5
10397,118.0
10398,118.5
10399,119.0
10400,118.5
10401,119.0
10402,119.5
10403,0.0
10404,0.0
10405,119.5
10406,119.0
10407,118.5
10408,119.0
10409,118.5
10410,118.0
10411,118.5
10412,119.0
10413,119.5
10414,119.0
10415,119.5
10416,0.0
10417,0.5
10418,0.0
10419,0.0
10420,0.5
10421,1.0
10422,1.5
10423,2.0
10424,1.5
10425,2.0
10426,1.5
10427,2.0
10428,2.5
10429,2.0
10430,1.5
10431,1.5
10432,1.0
10433,1.5
10434,2.0
10435,2.5
10436,3.0
10437,3.0
10438,3.5
10439,3.0
10440,2.5
10441,2.0
10442,2.5
10443,3.0
10444,3.5
10445,3.0
10446,2.5
10447,3.0
10448,3.5
10449,3.0
10450,2.5
10451,3.0
10452,2.5
10453,3.0
10454,3.5
10455,3.0
10456,2.5
10457,2.0
10458,1.5
10459,1.0
10460,0.5
10461,0.0
10462,119.5
10463,119.0
10464,119.5
10465,0.0
10466,0.5
10467,1.0
10468,0.5
10469,0.5
10470,0.0
10471,119.5
10472,119.5
10473,119.5
10474,119.0
10475,118.5
10476,118.0
10477,118.0
10478,118.5
10479,118.0
10480,118.5
10481,119.0
10482,119.5
10483,0.0
10484,119.5
10485,119.0
10486,119.5
10487,0.0
10488,0.5
10489,0.0
10490,0.5
10491,0.5
10492,0.0
10493,0.5
10494,1.0
10495,0.5
10496,0.0
10497,119.5
10498,119.5
10499,119.0
10500,118.5
10501,119.0
10502,119.5
10503,0.0
10504,0.5
10505,0.0
10506,119.5
10507,119.0
10508,118.5
10509,119.0
10510,118.5
10511,119.0
10512,118.5
10513,118.5
10514,118.0
10515,118.5
10516,119.0
10517,118.5
10518,119.0
10519,118.5
10520,118.0
10521,117.5
10522,117.0
10523,116.5
10524,117.0
10525,117.5
10526,118.0
10527,117.5
10528,117.5
10529,118.0
10530,117.5
10531,117.0
10532,117.0
10533,117.5
10534,118.0
10535,118.5
10536,118.0
10537,117.5
10538,117.5
10539,118.0
10540,118.5
10541,119.0
10542,118.5
10543,118.5
10544,118.0
10545,118.5
10546,119.0
10547,118.5
10548,119.0
10549,118.5
10550,118.0
10551,117.5
10552,118.0
10553,117.5
10554,118.0
10555,118.0
10556,117.5
10557,118.0
10558,117.5
10559,117.0
10560,116.5
10561,116.5
10562,116.5
10563,117.0
10564,117.5
10565,118.0
10566,118.5
10567,118.0
10568,118.5
10569,119.0
10570,119.5
10571,0.0
10572,119.5
10573,0.0
10574,119.5
10575,119.0
10576,118.5
10577,119.0
10578,118.5
10579,119.0
10580,119.5
10581,119.0
10582,118.5
10583,118.0
10584,118.5
10585,118.0
10586,117.5
10587,117.0
10588,117.5
10589,118.0
10590,117.5
10591,118.0
10592,117.5
10593,117.5
10594,118.0
10595,118.5
10596,118.5
10597,119.0
10598,119.5
10599,119.0
10600,118.5
10601,119.0
10602,118.5
10603,119.0
10604,119.5
10605,119.0
10606,118.5
10607,118.0
10608,118.5
10609,118.0
10610,118.5
10611,118.0
10612,118.0
10613,117.5
10614,118.0
10615,118.5
10616,118.0
10617,117.5
10618,117.5
10619,118.0
10620,117.5
10621,118.0
10622,117.5
10623,117.0
10624,117.0
10625,116.5
10626,116.0
10627,116.5
10628,117.0
10629,116.5
10630,116.0
10631,116.5
10632,117.0
10633,117.5
10634,117.0
10635,116.5
10636,117.0
10637,116.5
10638,117.0
10639,116.5
10640,117.0
10641,117.5
10642,118.0
10643,117.5
10644,118.0
10645,118.5
10646,119.0
10647,119.5
10648,0.0
10649,119.5
10650,0.0
10651,119.5
10652,0.0
10653,119.5
10654,0.0
10655,119.5
10656,0.0
10657,0.5
10658,0.0
10659,119.5
10660,0.0
10661,119.5
10662,119.0
10663,118.5
10664,118.0
10665,117.5
10666,118.0
10667,118.5
10668,119.0
10669,119.5
10670,119.0
10671,118.5
10672,118.0
10673,118.5
10674,119.0
10675,118.5
10676,119.0
10677,119.5
10678,0.0
10679,0.0
10680,0.5
10681,0.0
10682,119.5
10683,119.0
10684,118.5
10685,119.0
10686,118.5
10687,118.5
10688,118.0
10689,117.5
10690,117.5
10691,117.0
10692,116.5
10693,117.0
10694,117.5
10695,117.0
10696,117.0
10697,116.5
10698,117.0
10699,117.5
10700,117.0
10701,117.5
10702,118.0
10703,117.5
10704,118.0
10705,117.5
10706,117.0
10707,117.5
10708,118.0
10709,117.5
10710,117.5
10711,117.0
10712,117.5
10713,118.0
10714,118.5
10715,119.0
10716,119.5
10717,0.0
10718,119.5
10719,0.0
10720,119.5
10721,119.0
10722,119.0
10723,119.5
10724,0.0
10725,0.5
10726,1.0
10727,1.5
10728,2.0
10729,2.5
10730,3.0
10731,2.5
10732,3.0
10733,2.5
10734,2.0
10735,1.5
10736,2.0
10737,1.5
10738,2.0
10739,1.5
10740,2.0
10741,2.0
10742,2.5
10743,3.0
10744,2.5
10745,3.0
10746,3.0
10747,3.0
10748,2.5
10749,2.0
10750,1.5
10751,2.0
10752,2.5
10753,2.0
10754,1.5
10755,1.0
10756,1.5
10757,1.0
10758,0.5
10759,1.0
10760,1.5
10761,1.0
10762,0.5
10763,1.0
10764,1.5
10765,2.0
10766,2.5
10767,2.0
10768,2.5
10769,2.0
10770,1.5
10771,1.0
10772,1.5
10773,2.0
10774,2.5
10775,3.0
10776,3.5
10777,3.5
10778,4.0
10779,3.5
10780,4.0
10781,3.5
10782,3.0
10783,3.5
10784,3.0
10785,2.5
10786,2.0
10787,1.5
10788,1.0
10789,0.5
10790,0.0
10791,119.5
10792,0.0
10793,0.5
10794,1.0
10795,1.0
10796,0.5
10797,1.0
10798,0.5
10799,0.0
10800,0.5
10801,0.0
10802,0.5
10803,1.0
10804,1.5
10805,2.0
10806,2.5
10807,2.5
10808,2.0
10809,2.5
10810,2.5
10811,2.5
10812,2.0
10813,2.5
10814,2.0
10815,2.5
10816,3.0
10817,2.5
10818,2.0
10819,2.5
10820,2.5
10821,2.0
10822,2.0
10823,2.5
10824,2.5
10825,2.5
10826,2.5
10827,2.0
10828,1.5
10829,1.0
10830,0.5
10831,0.0
10832,119.5
10833,119.5
10834,0.0
10835,0.5
10836,0.0
10837,0.5
10838,1.0
10839,1.5
10840,1.0
10841,0.5
10842,1.0
10843,0.5
10844,1.0
10845,0.5
10846,0.0
10847,0.5
10848,0.0
10849,0.5
10850,0.0
10851,0.5
10852,0.0
10853,119.5
10854,119.5
10855,0.0
10856,0.5
10857,1.0
10858,0.5
10859,1.0
10860,1.5
10861,2.0
10862,1.5
10863,1.5
10864,1.0
10865,0.5
10866,1.0
10867,1.5
10868,1.5
10869,2.0
10870,1.5
10871,1.0
10872,0.5
10873,1.0
10874,0.5
10875,1.0
10876,0.5
10877,1.0
10878,1.5
10879,1.0
10880,1.5
10881,1.5
10882,1.0
10883,0.5
10884,1.0
10885,0.5
10886,0.0
10887,0.5
10888,0.0
10889,0.5
10890,0.0
10891,0.5
10892,0.0
10893,119.5
10894,119.0
10895,118.5
10896,119.0
10897,118.5
10898,118.0
10899,117.5
10900,118.0
10901,117.5
10902,117.0
10903,117.5
10904,118.0
10905,117.5
10906,117.0
10907,117.5
10908,117.0
10909,117.5
10910,118.0
10911,118.5
10912,119.0
10913,119.5
10914,0.0
10915,0.5
10916,1.0
10917,0.5
10918,1.0
10919,1.5
10920,2.0
10921,1.5
10922,1.0
10923,0.5
10924,0.0
10925,0.5
10926,0.0
10927,119.5
10928,119.5
10929,119.0
10930,118.5
10931,119.0
10932,119.5
10933,119.0
10934,119.5
10935,0.0
10936,0.5
10937,0.0
10938,119.5
10939,0.0
10940,0.0
10941,0.5
10942,0.0
10943,0.5
10944,0.0
10945,119.5
10946,119.0
10947,119.5
10948,0.0
10949,0.5
10950,0.0
10951,119.5
10952,119.5
10953,0.0
10954,119.5
10955,119.0
10956,119.5
10957,119.0
10958,119.5
10959,0.0
10960,119.5
10961,119.0
10962,119.0
10963,119.5
10964,0.0
10965,0.5
10966,1.0
10967,0.5
10968,1.0
10969,1.5
10970,2.0
10971,1.5
10972,1.0
10973,0.5
10974,0.0
10975,0.5
10976,1.0
10977,0.5
10978,0.0
10979,119.5
10980,119.0
10981,119.5
10982,0.0
10983,0.5
10984,0.5
10985,0.0
10986,119.5
10987,119.0
10988,119.5
10989,0.0
10990,0.5
10991,1.0
10992,1.5
10993,2.0
10994,2.5
10995,2.0
10996,2.5
10997,2.0
10998,1.5
10999,2.0
11000,2.0
11001,2.5
11002,2.0
11003,1.5
11004,2.0
11005,2.5
11006,3.0
11007,2.5
11008,2.0
11009,2.5
11010,2.0
11011,1.5
11012,1.5
11013,2.0
11014,2.5
11015,3.0
11016,3.5
11017,4.0
11018,3.5
11019,3.0
11020,3.5
11021,3.0
11022,2.5
11023,2.0
11024,1.5
11025,2.0
11026,1.5
11027,1.0
11028,0.5
11029,0.0
11030,119.5
11031,119.0
11032,119.5
11033,119.0
11034,118.5
11035,119.0
11036,119.5
11037,119.0
11038,119.5
11039,119.0
11040,119.5
11041,119.0
11042,119.5
11043,0.0
11044,0.5
11045,0.0
11046,0.5
11047,1.0
11048,0.5
11049,0.0
11050,0.5
11051,1.0
11052,1.5
11053,1.0
11054,0.5
11055,1.0
11056,1.5
11057,1.0
11058,0.5
11059,1.0
11060,1.5
11061,1.5
11062,1.0
11063,0.5
11064,0.0
11065,119.5
11066,119.0
11067,119.5
11068,0.0
11069,0.5
11070,0.0
11071,119.5
11072,119.0
11073,118.5
11074,118.0
11075,117.5
11076,117.0
11077,116.5
11078,116.0
11079,116.5
11080,116.5
11081,117.0
11082,116.5
11083,116.0
11084,116.5
11085,117.0
11086,117.5
11087,117.0
11088,116.5
11089,117.0
11090,117.5
11091,118.0
11092,118.5
11093,118.0
11094,118.5
11095,118.5
11096,118.0
11097,118.5
11098,119.0
11099,118.5
11100,119.0
11101,118.5
11102,118.0
11103,117.5
11104,117.5
11105,118.0
11106,118.5
11107,118.0
11108,118.5
11109,119.0
11110,119.5
11111,0.0
11112,0.5
11113,0.0
11114,119.5
11115,0.0
11116,119.5
11117,119.0
11118,118.5
11119,118.0
11120,118.5
11121,118.0
11122,118.5
11123,118.5
11124,119.0
11125,119.5
11126,0.0
11127,119.5
11128,0.0
11129,119.5
11130,0.0
11131,0.5
11132,0.0
11133,0.5
11134,0.0
11135,119.5
11136,119.0
11137,119.5
11138,119.0
11139,118.5
11140,118.5
11141,118.0
11142,118.5
11143,118.0
11144,118.5
11145,119.0
11146,119.5
11147,0.0
11148,119.5
11149,0.0
11150,0.5
11151,1.0
11152,1.5
11153,1.0
11154,0.5
11155,1.0
11156,0.5
11157,0.0
11158,0.5
11159,1.0
11160,1.0
11161,0.5
11162,0.5
11163,0.0
11164,119.5
11165,0.0
11166,0.5
11167,1.0
11168,0.5
11169,0.0
11170,0.5
11171,0.0
11172,0.5
11173,1.0
11174,0.5
11175,1.0
11176,1.5
11177,1.5
11178,1.0
11179,1.5
11180,1.0
11181,1.0
11182,0.5
11183,0.0
11184,119.5
11185,0.0
11186,0.5
11187,0.0
11188,119.5
11189,0.0
11190,119.5
11191,0.0
11192,119.5
11193,0.0
11194,119.5
11195,119.0
11196,119.5
11197,119.0
11198,118.5
11199,118.5
11200,119.0
11201,119.0
11202,118.5
11203,118.5
11204,118.0
11205,118.0
11206,118.0
11207,118.5
11208,118.0
11209,118.5
11210,118.0
11211,118.5
11212,118.0
11213,117.5
11214,118.0
11215,118.0
11216,118.5
11217,118.0
11218,118.5
11219,119.0
11220,119.5
11221,119.0
11222,119.5
11223,0.0
11224,0.5
11225,0.0
11226,0.5
11227,1.0
11228,0.5
11229,0.0
11230,0.5
11231,0.0
11232,0.5
11233,1.0
11234,0.5
11235,1.0
11236,0.5
11237,1.0
11238,0.5
11239,0.0
11240,0.0
11241,119.5
11242,119.0
11243,118.5
11244,119.0
11245,118.5
11246,118.0
11247,118.5
11248,118.0
11249,117.5
11250,117.0
11251,117.5
11252,118.0
11253,118.0
11254,117.5
11255,117.0
11256,117.5
11257,118.0
11258,117.5
11259,117.0
11260,117.5
11261,117.0
11262,117.5
11263,117.0
11264,116.5
11265,117.0
11266,117.0
11267,116.5
11268,117.0
11269,117.5
11270,117.0
11271,117.0
11272,117.5
11273,117.5
11274,117.0
11275,117.5
11276,118.0
11277,118.5
11278,119.0
11279,118.5
11280,119.0
11281,118.5
11282,118.0
11283,117.5
11284,117.0
11285,116.5
11286,117.0
11287,117.0
11288,117.5
11289,118.0
11290,118.5
11291,119.0
11292,119.5
11293,119.0
11294,119.5
11295,0.0
11296,119.5
11297,0.0
11298,119.5
11299,0.0
11300,0.5
11301,0.0
11302,0.0
11303,0.5
11304,0.0
11305,119.5
11306,119.0
11307,119.5
11308,119.0
11309,119.5
11310,0.0
11311,119.5
11312,0.0
11313,119.5
11314,119.0
11315,118.5
11316,118.0
11317,117.5
11318,118.0
11319,118.5
11320,118.5
11321,119.0
11322,118.5
11323,118.0
11324,117.5
11325,118.0
11326,118.5
11327,119.0
11328,119.5
11329,0.0
11330,0.5
11331,0.0
11332,0.5
11333,0.0
11334,0.5
11335,1.0
11336,1.5
11337,1.0
11338,0.5
11339,1.0
11340,0.5
11341,0.0
11342,119.5
11343,119.0
11344,118.5
11345,119.0
11346,119.0
11347,118.5
11348,118.5
11349,119.0
11350,119.5
11351,119.0
11352,118.5
11353,118.5
11354,118.0
11355,118.5
11356,118.0
11357,117.5
11358,117.0
11359,117.5
11360,117.0
11361,116.5
11362,116.5
11363,116.0
11364,116.0
11365,115.5
11366,116.0
11367,115.5
11368,116.0
11369,116.5
11370,117.0
11371,117.5
11372,118.0
11373,118.5
11374,119.0
11375,118.5
11376,119.0
11377,118.5
11378,119.0
11379,119.5
11380,119.0
11381,119.5
11382,0.0
11383,0.5
11384,1.0
11385,0.5
11386,0.0
11387,119.5
11388,0.0
11389,119.5
11390,0.0
11391,0.5
11392,0.0
11393,119.5
11394,119.0
11395,118.5
11396,119.0
11397,118.5
11398,119.0
11399,119.5
11400,119.0
11401,118.5
11402,118.5
11403,118.0
11404,118.5
11405,119.0
11406,118.5
11407,118.5
11408,119.0
11409,118.5
11410,118.0
11411,118.5
11412,119.0
11413,118.5
11414,118.0
11415,118.5
11416,119.0
11417,118.5
11418,119.0
11419,119.5
11420,0.0
11421,119.5
11422,0.0
11423,0.5
11424,1.0
11425,1.5
11426,1.0
11427,1.5
11428,1.0
11429,0.5
11430,1.0
11431,1.5
11432,2.0
11433,2.0
11434,1.5
11435,1.0
11436,0.5
11437,1.0
11438,1.5
11439,1.5
11440,2.0
11441,2.5
11442,2.0
11443,2.0
11444,2.5
11445,2.0
11446,1.5
11447,2.0
11448,1.5
11449,2.0
11450,2.0
11451,2.5
11452,2.0
11453,2.5
11454,3.0
11455,3.5
11456,3.0
11457,3.5
11458,3.0
11459,3.5
11460,3.0
11461,2.5
11462,2.0
11463,2.5
11464,3.0
11465,3.5
11466,3.0
11467,2.5
11468,2.0
11469,1.5
11470,1.5
11471,1.0
11472,0.5
11473,0.0
11474,119.5
11475,119.0
11476,119.5
11477,0.0
11478,0.5
11479,1.0
11480,1.5
11481,2.0
11482,2.5
11483,2.0
11484,1.5
11485,1.0
11486,0.5
11487,0.0
11488,119.5
11489,119.0
11490,119.5
11491,119.0
11492,119.5
11493,0.0
11494,119.5
11495,119.0
11496,118.5
11497,118.0
11498,118.5
11499,118.0
11500,117.5
11501,117.0
11502,117.5
11503,118.0
11504,117.5
11505,117.0
11506,116.5
11507,117.0
11508,117.0
11509,117.5
11510,118.0
11511,117.5
11512,118.0
11513,118.0
11514,117.5
11515,117.0
11516,117.0
11517,117.0
11518,117.0
11519,117.0
11520,116.5
11521,117.0
11522,117.5
11523,117.5
11524,117.0
11525,116.5
11526,116.0
11527,116.5
11528,117.0
11529,116.5
11530,117.0
11531,117.0
11532,117.5
11533,117.0
11534,116.5
11535,117.0
11536,116.5
11537,117.0
11538,117.5
11539,117.5
11540,117.0
11541,116.5
11542,116.0
11543,115.5
11544,116.0
11545,116.5
11546,117.0
11547,117.5
11548,118.0
11549,118.5
11550,119.0
11551,118.5
11552,119.0
11553,119.5
11554,119.5
11555,119.0
11556,119.5
11557,119.0
11558,118.5
11559,119.0
11560,118.5
11561,118.0
11562,118.0
11563,117.5
11564,117.5
11565,118.0
11566,118.5
11567,118.0
11568,117.5
11569,118.0
11570,118.5
11571,119.0
11572,119.5
11573,0.0
11574,119.5
11575,0.0
11576,119.5
11577,0.0
11578,119.5
11579,0.0
11580,0.5
11581,1.0
11582,1.5
11583,1.0
11584,0.5
11585,1.0
11586,0.5
11587,0.0
11588,119.5
11589,119.0
11590,118.5
11591,119.0
11592,118.5
11593,119.0
11594,119.5
11595,119.0
11596,118.5
11597,118.0
11598,117.5
11599,118.0
11600,118.5
11601,119.0
11602,118.5
11603,119.0
11604,119.5
11605,119.0
11606,119.5
11607,0.0
11608,119.5
11609,0.0
11610,0.5
11611,0.0
11612,119.5
11613,0.0
11614,119.5
11615,119.0
11616,119.5
11617,119.0
11618,118.5
11619,119.0
11620,119.5
11621,0.0
11622,0.5
11623,1.0
11624,0.5
11625,0.0
11626,0.5
11627,1.0
11628,0.5
11629,0.0
11630,0.5
11631,1.0
11632,1.0
11633,0.5
11634,1.0
11635,1.0
11636,1.5
11637,2.0
11638,2.0
11639,1.5
11640,1.0
11641,1.5
11642,2.0
11643,1.5
11644,1.0
11645,0.5
11646,1.0
11647,1.5
11648,2.0
11649,1.5
11650,1.5
11651,2.0
11652,1.5
11653,1.5
11654,2.0
11655,1.5
11656,2.0
11657,1.5
11658,1.0
11659,1.5
11660,1.0
11661,1.5
11662,1.0
11663,1.5
11664,1.5
11665,2.0
11666,1.5
11667,1.0
11668,0.5
11669,1.0
11670,0.5
11671,1.0
11672,1.5
11673,1.0
11674,0.5
11675,1.0
11676,0.5
11677,0.0
11678,0.5
11679,1.0
11680,1.5
11681,2.0
11682,1.5
11683,1.0
11684,1.5
11685,2.0
11686,1.5
11687,1.0
11688,1.5
11689,1.0
11690,0.5
11691,0.5
11692,1.0
11693,0.5
11694,0.0
11695,0.5
11696,1.0
11697,1.5
11698,2.0
11699,1.5
11700,2.0
11701,1.5
11702,2.0
11703,2.5
11704,2.0
11705,2.0
11706,1.5
11707,1.0
11708,0.5
11709,1.0
11710,1.0
11711,0.5
11712,1.0
11713,0.5
11714,1.0
11715,0.5
11716,0.0
11717,0.5
11718,0.0
11719,0.5
11720,0.0
11721,0.5
11722,0.0
11723,0.0
11724,0.5
11725,0.0
11726,0.0
11727,0.5
11728,1.0
11729,0.5
11730,1.0
11731,1.5
11732,1.0
11733,1.0
11734,0.5
11735,0.5
11736,0.0
11737,0.5
11738,1.0
11739,0.5
11740,0.5
11741,1.0
11742,1.5
11743,1.0
11744,0.5
11745,0.0
11746,0.5
11747,1.0
11748,1.0
11749,1.5
11750,2.0
11751,1.5
11752,2.0
11753,1.5
11754,2.0
11755,2.5
11756,2.0
11757,2.5
11758,2.0
11759,1.5
11760,1.0
11761,1.5
11762,2.0
11763,1.5
11764,2.0
11765,1.5
11766,1.0
11767,0.5
11768,0.0
11769,119.5
11770,0.0
11771,0.5
11772,0.0
11773,0.5
11774,0.5
11775,0.0
11776,0.5
11777,1.0
11778,0.5
11779,1.0
11780,1.0
11781,0.5
11782,0.0
11783,119.5
11784,119.0
11785,119.5
11786,0.0
11787,0.5
11788,1.0
11789,1.5
11790,1.0
11791,0.5
11792,1.0
11793,1.5
11794,2.0
11795,1.5
11796,1.5
11797,1.0
11798,1.5
11799,1.0
11800,1.5
11801,1.0
11802,1.5
11803,1.0
11804,1.5
11805,2.0
11806,2.0
11807,2.5
11808,2.0
11809,1.5
11810,2.0
11811,2.5
11812,2.0
11813,2.5
11814,2.0
11815,2.0
11816,2.5
11817,3.0
11818,2.5
11819,2.0
11820,1.5
11821,2.0
11822,1.5
11823,1.0
11824,0.5
11825,1.0
11826,0.5
11827,0.0
11828,0.5
11829,1.0
11830,0.5
11831,0.0
11832,119.5
11833,119.0
11834,119.5
11835,119.0
11836,119.0
11837,119.5
11838,0.0
11839,0.5
11840,1.0
11841,0.5
11842,1.0
11843,1.0
11844,0.5
11845,0.0
11846,0.0
11847,119.5
11848,119.0
11849,118.5
11850,118.0
11851,118.5
11852,119.0
11853,119.5
11854,119.0
11855,119.5
11856,0.0
11857,119.5
11858,0.0
11859,119.5
11860,0.0
11861,0.5
11862,1.0
11863,0.5
11864,1.0
11865,0.5
11866,1.0
11867,1.5
11868,1.0
11869,1.5
11870,2.0
11871,2.0
11872,2.5
11873,2.0
11874,2.0
11875,1.5
11876,1.0
11877,0.5
11878,1.0
11879,1.0
11880,0.5
11881,0.0
11882,119.5
11883,0.0
11884,0.5
11885,1.0
11886,0.5
11887,0.0
11888,119.5
11889,119.0
11890,119.0
11891,118.5
11892,118.0
11893,118.5
11894,119.0
11895,118.5
11896,119.0
11897,119.5
11898,119.5
11899,119.0
11900,119.5
11901,119.0
11902,119.5
11903,0.0
11904,0.5
11905,1.0
11906,1.5
11907,2.0
11908,1.5
11909,1.0
11910,0.5
11911,0.0
11912,0.5
11913,0.0
11914,0.5
11915,1.0
11916,1.5
11917,2.0
11918,1.5
11919,2.0
11920,1.5
11921,2.0
11922,2.5
11923,2.0
11924,2.0
11925,1.5
11926,1.0
11927,1.5
11928,1.0
11929,1.5
11930,1.0
11931,0.5
11932,0.0
11933,0.5
11934,1.0
11935,0.5
11936,1.0
11937,1.5
11938,1.5
11939,2.0
11940,2.5
11941,2.0
11942,1.5
11943,1.5
11944,1.0
11945,0.5
11946,1.0
11947,1.5
11948,1.0
11949,0.5
11950,1.0
11951,1.5
11952,2.0
11953,1.5
11954,1.0
11955,1.5
11956,2.0
11957,1.5
11958,2.0
11959,1.5
11960,2.0
11961,2.5
11962,3.0
11963,3.0
11964,3.5
11965,4.0
11966,4.5
11967,4.0
11968,4.5
11969,4.0
11970,3.5
11971,3.0
11972,3.0
11973,3.0
11974,3.0
11975,2.5
11976,3.0
11977,2.5
11978,3.0
11979,2.5
11980,2.0
11981,2.5
11982,2.0
11983,2.5
11984,3.0
11985,2.5
11986,2.0
11987,2.0
11988,1.5
11989,1.5
11990,1.0
11991,0.5
11992,0.0
11993,119.5
11994,0.0
11995,0.5
11996,1.0
11997,1.5
