,Angle
10360,7.5
10361,7.0
10362,6.5
10363,6.0
10364,5.5
10365,5.0
10366,5.5
10367,5.0
10368,5.5
10369,5.0
10370,4.5
10371,4.0
10372,3.5
10373,4.0
10374,4.5
10375,4.0
10376,3.5
10377,3.0
10378,3.5
10379,3.0
10380,3.5
10381,3.0
10382,2.5
10383,3.0
10384,3.5
10385,3.0
10386,3.5
10387,4.0
10388,4.5
10389,4.0
10390,4.5
10391,4.0
10392,3.5
10393,4.0
10394,4.5
10395,4.0
10396,3.5
10397,3.0
10398,3.5
10399,4.0
10400,3.5
10401,3.0
10402,3.5
10403,4.0
10404,3.5
10405,4.0
10406,4.5
10407,4.0
10408,4.5
10409,5.0
10410,4.5
10411,5.0
10412,5.5
10413,6.0
10414,6.5
10415,7.0
10416,6.5
10417,7.0
10418,6.5
10419,7.0
10420,7.5
10421,8.0
10422,8.5
10423,8.0
10424,7.5
10425,7.0
10426,7.5
10427,8.0
10428,8.5
10429,8.0
10430,7.5
10431,8.0
10432,8.5
10433,8.0
10434,8.5
10435,8.0
10436,8.5
10437,9.0
10438,9.5
10439,10.0
10440,10.5
10441,11.0
10442,11.5
10443,12.0
10444,11.5
10445,11.0
10446,11.5
10447,12.0
10448,11.5
10449,11.0
10450,11.5
10451,11.0
10452,10.5
10453,10.0
10454,9.5
10455,10.0
10456,9.5
10457,10.0
10458,9.5
10459,9.0
10460,9.5
10461,10.0
10462,9.5
10463,9.0
10464,9.5
10465,9.0
10466,8.5
10467,9.0
10468,9.5
10469,10.0
10470,10.5
10471,10.0
10472,9.5
10473,10.0
10474,10.5
10475,10.0
10476,9.5
10477,10.0
10478,9.5
10479,10.0
10480,9.5
10481,10.0
10482,9.5
10483,10.0
10484,10.5
10485,10.0
10486,9.5
10487,10.0
10488,10.5
10489,11.0
10490,11.5
10491,11.0
10492,11.5
10493,11.0
10494,10.5
10495,10.0
10496,10.5
10497,10.0
10498,9.5
10499,10.0
10500,9.5
10501,9.0
10502,8.5
10503,8.0
10504,8.5
10505,8.0
10506,7.5
10507,8.0
10508,8.5
10509,9.0
10510,9.5
10511,10.0
10512,9.5
10513,10.0
10514,9.5
10515,9.0
10516,9.5
10517,9.0
10518,9.5
10519,9.0
10520,8.5
10521,9.0
10522,8.5
10523,8.0
10524,7.5
10525,8.0
10526,7.5
10527,8.0
10528,7.5
10529,7.0
10530,7.5
10531,8.0
10532,8.5
10533,9.0
10534,8.5
10535,8.0
10536,8.5
10537,8.0
10538,8.5
10539,8.0
10540,7.5
10541,8.0
10542,7.5
10543,7.0
10544,7.5
10545,8.0
10546,8.5
10547,8.0
10548,8.5
10549,8.0
10550,8.5
10551,8.0
10552,8.5
10553,8.0
10554,7.5
10555,7.0
10556,6.5
10557,6.0
10558,5.5
10559,6.0
10560,5.5
10561,5.0
10562,5.5
10563,5.0
10564,4.5
10565,5.0
10566,5.5
10567,6.0
10568,5.5
10569,6.0
10570,5.5
10571,6.0
10572,5.5
10573,6.0
10574,5.5
10575,5.0
10576,5.5
10577,5.0
10578,4.5
10579,4.0
10580,3.5
10581,4.0
10582,4.5
10583,5.0
10584,4.5
10585,4.0
10586,3.5
10587,3.0
10588,2.5
10589,3.0
10590,3.5
10591,4.0
10592,4.5
10593,5.0
10594,4.5
10595,4.0
10596,3.5
10597,4.0
10598,4.5
10599,5.0
10600,5.5
10601,5.0
10602,4.5
10603,5.0
10604,5.5
10605,5.0
10606,5.5
10607,6.0
10608,6.5
10609,7.0
10610,6.5
10611,6.0
10612,5.5
10613,6.0
10614,6.5
10615,6.0
10616,6.5
10617,7.0
10618,6.5
10619,6.0
10620,6.5
10621,7.0
10622,6.5
10623,7.0
10624,7.5
10625,8.0
10626,8.5
10627,9.0
10628,9.5
10629,10.0
10630,9.5
10631,10.0
10632,10.5
10633,10.0
10634,10.5
10635,10.0
10636,10.5
10637,11.0
10638,11.5
10639,12.0
10640,11.5
10641,11.0
10642,10.5
10643,10.0
10644,9.5
10645,9.0
10646,8.5
10647,8.0
10648,8.5
10649,8.0
10650,7.5
10651,7.0
10652,6.5
10653,6.0
10654,6.5
10655,7.0
10656,7.5
10657,7.0
10658,7.5
10659,8.0
10660,8.5
10661,9.0
10662,8.5
10663,8.0
10664,7.5
10665,7.0
10666,6.5
10667,7.0
10668,6.5
10669,7.0
10670,6.5
10671,7.0
10672,6.5
10673,6.0
10674,5.5
10675,6.0
10676,6.5
10677,6.0
10678,5.5
10679,6.0
10680,6.5
10681,6.0
10682,6.5
10683,7.0
10684,6.5
10685,7.0
10686,7.5
10687,8.0
10688,7.5
10689,8.0
10690,8.5
10691,8.0
10692,8.5
10693,9.0
10694,8.5
10695,8.0
10696,7.5
10697,8.0
10698,8.5
10699,8.0
10700,7.5
10701,7.0
10702,6.5
10703,7.0
10704,7.5
10705,8.0
10706,8.5
10707,9.0
10708,8.5
10709,8.0
10710,8.5
10711,9.0
10712,8.5
10713,8.0
10714,8.5
10715,8.0
10716,8.5
10717,8.0
10718,7.5
10719,7.0
10720,6.5
10721,7.0
10722,6.5
10723,6.0
10724,5.5
10725,6.0
10726,5.5
10727,5.0
10728,4.5
10729,5.0
10730,5.5
10731,5.0
10732,4.5
10733,4.0
10734,3.5
10735,4.0
10736,3.5
10737,4.0
10738,3.5
10739,3.0
10740,3.5
10741,4.0
10742,3.5
10743,4.0
10744,3.5
10745,3.0
10746,2.5
10747,3.0
10748,2.5
10749,2.0
10750,1.5
10751,2.0
10752,2.5
10753,2.0
10754,1.5
10755,2.0
10756,1.5
10757,2.0
10758,1.5
10759,2.0
10760,2.5
10761,2.0
10762,2.5
10763,3.0
10764,2.5
10765,2.0
10766,2.5
10767,2.0
10768,2.5
10769,2.0
10770,1.5
10771,2.0
10772,2.5
10773,3.0
10774,3.5
10775,3.0
10776,3.5
10777,4.0
10778,3.5
10779,3.0
10780,2.5
10781,3.0
10782,3.5
10783,4.0
10784,3.5
10785,4.0
10786,4.5
10787,5.0
10788,5.5
10789,6.0
10790,5.5
10791,6.0
10792,5.5
10793,6.0
10794,5.5
10795,6.0
10796,6.5
10797,7.0
10798,7.5
10799,8.0
10800,7.5
10801,8.0
10802,7.5
10803,7.0
10804,7.5
10805,8.0
10806,8.5
10807,9.0
10808,9.5
10809,9.0
10810,8.5
10811,8.0
10812,7.5
10813,8.0
10814,7.5
10815,7.0
10816,6.5
10817,6.0
10818,6.5
10819,7.0
10820,7.5
10821,8.0
10822,8.5
10823,9.0
10824,8.5
10825,8.0
10826,7.5
10827,7.0
10828,7.5
10829,8.0
10830,7.5
10831,7.0
10832,7.5
10833,8.0
10834,7.5
10835,7.0
10836,6.5
10837,6.0
10838,5.5
10839,5.0
10840,4.5
10841,5.0
10842,4.5
10843,5.0
10844,5.5
10845,5.0
10846,4.5
10847,4.0
10848,4.5
10849,5.0
10850,5.5
10851,6.0
10852,6.5
10853,7.0
10854,7.5
10855,7.0
10856,6.5
10857,7.0
10858,7.5
10859,8.0
10860,8.5
10861,8.0
10862,7.5
10863,7.0
10864,7.5
10865,7.0
10866,6.5
10867,7.0
10868,7.5
10869,8.0
10870,8.5
10871,9.0
10872,9.5
10873,10.0
10874,10.5
10875,11.0
10876,11.5
10877,12.0
10878,12.5
10879,13.0
10880,13.5
10881,13.0
10882,12.5
10883,13.0
10884,12.5
10885,12.0
10886,11.5
10887,12.0
10888,12.5
10889,13.0
10890,13.5
10891,13.0
10892,12.5
10893,13.0
10894,12.5
10895,12.0
10896,11.5
10897,12.0
10898,11.5
10899,11.0
10900,11.5
10901,12.0
10902,12.5
10903,13.0
10904,12.5
10905,13.0
10906,13.5
10907,13.0
10908,13.5
10909,14.0
10910,13.5
10911,13.0
10912,12.5
10913,12.0
10914,11.5
10915,12.0
10916,11.5
10917,12.0
10918,12.5
10919,12.0
10920,12.5
10921,13.0
10922,13.5
10923,13.0
10924,12.5
10925,13.0
10926,13.5
10927,14.0
10928,14.5
10929,15.0
10930,14.5
10931,15.0
10932,14.5
10933,15.0
10934,14.5
10935,14.0
10936,13.5
10937,14.0
10938,14.5
10939,14.0
10940,13.5
10941,14.0
10942,13.5
10943,14.0
10944,13.5
10945,13.0
10946,12.5
10947,13.0
10948,13.5
10949,14.0
10950,14.5
10951,15.0
10952,15.5
10953,16.0
10954,16.5
10955,17.0
10956,16.5
10957,16.0
10958,16.5
10959,17.0
10960,16.5
10961,17.0
10962,16.5
10963,16.0
10964,16.5
10965,16.0
10966,15.5
10967,16.0
10968,16.5
10969,16.0
10970,15.5
10971,15.0
10972,15.5
10973,16.0
10974,16.5
10975,17.0
10976,16.5
10977,17.0
10978,17.5
10979,17.0
10980,17.5
10981,18.0
10982,17.5
10983,18.0
10984,17.5
10985,17.0
10986,17.5
10987,18.0
10988,18.5
10989,18.0
10990,18.5
10991,19.0
10992,18.5
10993,18.0
10994,18.5
10995,18.0
10996,18.5
10997,18.0
10998,18.5
10999,19.0
11000,19.5
11001,20.0
11002,20.5
11003,21.0
11004,21.5
11005,22.0
11006,22.5
11007,23.0
11008,22.5
11009,22.0
11010,21.5
11011,22.0
11012,22.5
11013,22.0
11014,21.5
11015,21.0
11016,21.5
11017,21.0
11018,20.5
11019,21.0
11020,21.5
11021,21.0
11022,21.5
11023,22.0
11024,22.5
11025,23.0
11026,23.5
11027,23.0
11028,23.5
11029,23.0
11030,22.5
11031,22.0
11032,22.5
11033,23.0
11034,22.5
11035,22.0
11036,22.5
11037,22.0
11038,21.5
11039,21.0
11040,20.5
11041,20.0
11042,20.5
11043,20.0
11044,19.5
11045,20.0
11046,20.5
11047,20.0
11048,19.5
11049,20.0
11050,20.5
11051,20.0
11052,20.5
11053,21.0
11054,21.5
11055,21.0
11056,20.5
11057,20.0
11058,19.5
11059,20.0
11060,20.5
11061,20.0
11062,19.5
11063,19.0
11064,18.5
11065,18.0
11066,18.5
11067,18.0
11068,18.5
11069,19.0
11070,19.5
11071,20.0
11072,20.5
11073,21.0
11074,20.5
11075,20.0
11076,19.5
11077,19.0
11078,19.5
11079,20.0
11080,19.5
11081,20.0
11082,20.5
11083,20.0
11084,20.5
11085,21.0
11086,20.5
11087,20.0
11088,20.5
11089,21.0
11090,20.5
11091,20.0
11092,19.5
11093,20.0
11094,19.5
11095,20.0
11096,19.5
11097,20.0
11098,19.5
11099,20.0
11100,19.5
11101,20.0
11102,20.5
11103,20.0
11104,19.5
11105,19.0
11106,18.5
11107,19.0
11108,18.5
11109,19.0
11110,19.5
11111,19.0
11112,19.5
11113,19.0
11114,18.5
11115,18.0
11116,17.5
11117,18.0
11118,17.5
11119,18.0
11120,18.5
11121,19.0
11122,18.5
11123,18.0
11124,17.5
11125,17.0
11126,17.5
11127,17.0
11128,16.5
11129,17.0
11130,17.5
11131,18.0
11132,17.5
11133,18.0
11134,17.5
11135,18.0
11136,18.5
11137,19.0
11138,19.5
11139,20.0
11140,19.5
11141,20.0
11142,20.5
11143,20.0
11144,19.5
11145,20.0
11146,19.5
11147,19.0
11148,19.5
11149,20.0
11150,20.5
11151,21.0
11152,21.5
11153,21.0
11154,20.5
11155,20.0
11156,19.5
11157,20.0
11158,19.5
11159,20.0
11160,19.5
11161,20.0
11162,20.5
11163,21.0
11164,20.5
11165,21.0
11166,21.5
11167,22.0
11168,22.5
11169,23.0
11170,22.5
11171,23.0
11172,22.5
11173,22.0
11174,21.5
11175,22.0
11176,21.5
11177,22.0
11178,21.5
11179,22.0
11180,22.5
11181,23.0
11182,23.5
11183,23.0
11184,23.5
11185,23.0
11186,22.5
11187,23.0
11188,22.5
11189,23.0
11190,22.5
11191,23.0
11192,23.5
11193,24.0
11194,24.5
11195,24.0
11196,23.5
11197,23.0
11198,23.5
11199,24.0
11200,24.5
11201,25.0
11202,24.5
11203,24.0
11204,23.5
11205,23.0
11206,23.5
11207,24.0
11208,24.5
11209,24.0
11210,23.5
11211,23.0
11212,22.5
11213,22.0
11214,22.5
11215,23.0
11216,23.5
11217,24.0
11218,23.5
11219,24.0
11220,23.5
11221,24.0
11222,24.5
11223,25.0
11224,24.5
11225,24.0
11226,24.5
11227,25.0
11228,24.5
11229,25.0
11230,24.5
11231,25.0
11232,25.5
11233,26.0
11234,25.5
11235,26.0
11236,25.5
11237,26.0
11238,25.5
11239,26.0
11240,25.5
11241,25.0
11242,25.5
11243,25.0
11244,25.5
11245,25.0
11246,24.5
11247,25.0
11248,25.5
11249,26.0
11250,26.5
11251,27.0
11252,26.5
11253,27.0
11254,27.5
11255,27.0
11256,26.5
11257,26.0
11258,26.5
11259,26.0
11260,25.5
11261,25.0
11262,25.5
11263,26.0
11264,26.5
11265,26.0
11266,25.5
11267,25.0
11268,24.5
11269,24.0
11270,24.5
11271,25.0
11272,25.5
11273,26.0
11274,26.5
11275,27.0
11276,27.5
11277,27.0
11278,26.5
11279,27.0
11280,26.5
11281,26.0
11282,26.5
11283,26.0
11284,26.5
11285,26.0
11286,25.5
11287,25.0
11288,24.5
11289,25.0
11290,24.5
11291,24.0
11292,23.5
11293,24.0
11294,24.5
11295,25.0
11296,24.5
11297,24.0
11298,23.5
11299,23.0
11300,22.5
11301,22.0
11302,22.5
11303,23.0
11304,23.5
11305,24.0
11306,23.5
11307,23.0
11308,23.5
11309,24.0
11310,24.5
11311,24.0
11312,24.5
11313,25.0
11314,24.5
11315,24.0
11316,24.5
11317,25.0
11318,24.5
11319,24.0
11320,23.5
11321,23.0
11322,23.5
11323,24.0
11324,23.5
11325,23.0
11326,23.5
11327,23.0
11328,23.5
11329,23.0
11330,23.5
11331,23.0
11332,23.5
11333,23.0
11334,22.5
11335,22.0
11336,21.5
11337,21.0
11338,20.5
11339,20.0
11340,19.5
11341,19.0
11342,19.5
11343,20.0
11344,19.5
11345,19.0
11346,18.5
11347,19.0
11348,18.5
11349,18.0
11350,18.5
11351,19.0
11352,18.5
11353,18.0
11354,17.5
11355,18.0
11356,17.5
11357,17.0
11358,16.5
11359,17.0
11360,16.5
11361,17.0
11362,17.5
11363,17.0
11364,16.5
11365,16.0
11366,15.5
11367,16.0
11368,16.5
11369,16.0
11370,15.5
11371,16.0
11372,16.5
11373,17.0
11374,17.5
11375,18.0
11376,18.5
11377,19.0
11378,18.5
11379,18.0
11380,17.5
11381,18.0
11382,17.5
11383,18.0
11384,17.5
11385,17.0
11386,16.5
11387,17.0
11388,16.5
11389,16.0
11390,15.5
11391,15.0
11392,14.5
11393,14.0
11394,13.5
11395,14.0
11396,13.5
11397,13.0
11398,13.5
11399,14.0
11400,13.5
11401,14.0
11402,14.5
11403,14.0
11404,14.5
11405,15.0
11406,14.5
11407,14.0
11408,13.5
11409,14.0
11410,14.5
11411,14.0
11412,14.5
11413,15.0
11414,15.5
11415,16.0
11416,15.5
11417,15.0
11418,14.5
11419,15.0
11420,14.5
11421,14.0
11422,14.5
11423,14.0
11424,14.5
11425,15.0
11426,15.5
11427,16.0
11428,16.5
11429,16.0
11430,16.5
11431,17.0
11432,16.5
11433,17.0
11434,17.5
11435,17.0
11436,16.5
11437,16.0
11438,16.5
11439,17.0
11440,16.5
11441,17.0
11442,16.5
11443,17.0
11444,17.5
11445,18.0
11446,17.5
11447,17.0
11448,17.5
11449,18.0
11450,18.5
11451,18.0
11452,18.5
11453,19.0
11454,19.5
11455,20.0
11456,20.5
11457,20.0
11458,19.5
11459,20.0
11460,19.5
11461,20.0
11462,20.5
11463,21.0
11464,21.5
11465,22.0
11466,21.5
11467,21.0
11468,20.5
11469,20.0
11470,20.5
11471,21.0
11472,21.5
11473,21.0
11474,21.5
11475,21.0
11476,20.5
11477,21.0
11478,21.5
11479,21.0
11480,21.5
11481,22.0
11482,22.5
11483,23.0
11484,22.5
11485,23.0
11486,22.5
11487,22.0
11488,21.5
11489,21.0
11490,21.5
11491,21.0
11492,21.5
11493,21.0
11494,20.5
11495,21.0
11496,20.5
11497,20.0
11498,20.5
11499,20.0
11500,19.5
11501,19.0
11502,19.5
11503,20.0
11504,20.5
11505,20.0
11506,20.5
11507,20.0
11508,19.5
11509,19.0
11510,18.5
11511,19.0
11512,19.5
11513,19.0
11514,19.5
11515,20.0
11516,19.5
11517,20.0
11518,19.5
11519,20.0
11520,19.5
11521,20.0
11522,20.5
11523,21.0
11524,21.5
11525,21.0
11526,21.5
11527,21.0
11528,20.5
11529,20.0
11530,19.5
11531,20.0
11532,19.5
11533,19.0
11534,18.5
11535,19.0
11536,18.5
11537,18.0
11538,18.5
11539,19.0
11540,18.5
11541,18.0
11542,17.5
11543,18.0
11544,18.5
11545,19.0
11546,19.5
11547,20.0
11548,20.5
11549,20.0
11550,20.5
11551,21.0
11552,21.5
11553,21.0
11554,20.5
11555,20.0
11556,20.5
11557,21.0
11558,20.5
11559,21.0
11560,20.5
11561,21.0
11562,20.5
11563,21.0
11564,21.5
11565,22.0
11566,22.5
11567,22.0
11568,21.5
11569,21.0
11570,21.5
11571,22.0
11572,21.5
11573,21.0
11574,20.5
11575,20.0
11576,19.5
11577,19.0
11578,19.5
11579,19.0
11580,18.5
11581,19.0
11582,19.5
11583,19.0
11584,18.5
11585,18.0
11586,18.5
11587,18.0
11588,18.5
11589,18.0
11590,18.5
11591,18.0
11592,18.5
11593,18.0
11594,17.5
11595,17.0
11596,16.5
11597,17.0
11598,16.5
11599,16.0
11600,16.5
11601,16.0
11602,15.5
11603,16.0
11604,15.5
11605,15.0
11606,14.5
11607,15.0
11608,14.5
11609,15.0
11610,14.5
11611,15.0
11612,14.5
11613,14.0
11614,14.5
11615,15.0
11616,14.5
11617,15.0
11618,15.5
11619,15.0
11620,15.5
11621,16.0
11622,16.5
11623,16.0
11624,16.5
11625,17.0
11626,17.5
11627,18.0
11628,17.5
11629,17.0
11630,17.5
11631,18.0
11632,17.5
11633,18.0
11634,17.5
11635,17.0
11636,17.5
11637,17.0
11638,16.5
11639,17.0
11640,16.5
11641,16.0
11642,16.5
11643,16.0
11644,15.5
11645,16.0
11646,16.5
11647,17.0
11648,16.5
11649,16.0
11650,15.5
11651,15.0
11652,14.5
11653,14.0
11654,13.5
11655,13.0
11656,13.5
11657,13.0
11658,12.5
11659,13.0
11660,13.5
11661,13.0
11662,13.5
11663,13.0
11664,13.5
11665,14.0
11666,13.5
11667,13.0
11668,13.5
11669,14.0
11670,13.5
11671,14.0
11672,13.5
11673,13.0
11674,12.5
11675,13.0
11676,13.5
11677,14.0
11678,14.5
11679,14.0
11680,13.5
11681,14.0
11682,14.5
11683,14.0
11684,14.5
11685,15.0
11686,15.5
11687,16.0
11688,15.5
11689,16.0
11690,15.5
11691,16.0
11692,16.5
11693,17.0
11694,17.5
11695,18.0
11696,18.5
11697,18.0
11698,17.5
11699,18.0
11700,18.5
11701,18.0
11702,17.5
11703,18.0
11704,18.5
11705,19.0
11706,19.5
11707,19.0
11708,18.5
11709,19.0
11710,18.5
11711,19.0
11712,19.5
11713,19.0
11714,18.5
11715,18.0
11716,17.5
11717,17.0
11718,16.5
11719,16.0
11720,16.5
11721,17.0
11722,16.5
11723,16.0
11724,15.5
11725,15.0
11726,15.5
11727,16.0
11728,15.5
11729,16.0
11730,16.5
11731,17.0
11732,17.5
11733,18.0
11734,18.5
11735,19.0
11736,19.5
11737,20.0
11738,19.5
11739,19.0
11740,19.5
11741,19.0
11742,19.5
11743,20.0
11744,19.5
11745,20.0
11746,20.5
11747,21.0
11748,21.5
11749,21.0
11750,20.5
11751,21.0
11752,21.5
11753,21.0
11754,20.5
11755,21.0
11756,21.5
11757,22.0
11758,22.5
11759,22.0
11760,22.5
11761,22.0
11762,22.5
11763,23.0
11764,23.5
11765,23.0
11766,23.5
11767,24.0
11768,23.5
11769,23.0
11770,22.5
11771,23.0
11772,22.5
11773,22.0
11774,22.5
11775,23.0
11776,22.5
11777,22.0
11778,22.5
11779,22.0
11780,22.5
11781,22.0
11782,21.5
11783,21.0
11784,21.5
11785,22.0
11786,21.5
11787,21.0
11788,20.5
11789,21.0
11790,20.5
11791,21.0
11792,21.5
11793,22.0
11794,22.5
11795,23.0
11796,23.5
11797,23.0
11798,22.5
11799,23.0
11800,23.5
11801,24.0
11802,23.5
11803,24.0
11804,23.5
11805,23.0
11806,23.5
11807,24.0
11808,23.5
11809,24.0
11810,24.5
11811,25.0
11812,25.5
11813,26.0
11814,25.5
11815,25.0
11816,24.5
11817,25.0
11818,25.5
11819,26.0
11820,26.5
11821,27.0
11822,26.5
11823,27.0
11824,26.5
11825,27.0
11826,27.5
11827,28.0
11828,28.5
11829,28.0
11830,28.5
11831,29.0
11832,28.5
11833,28.0
11834,28.5
11835,29.0
11836,29.5
11837,29.0
11838,28.5
11839,29.0
11840,29.5
11841,29.0
11842,29.5
11843,29.0
11844,28.5
11845,28.0
11846,28.5
11847,28.0
11848,28.5
11849,29.0
11850,29.5
11851,29.0
11852,29.5
11853,30.0
11854,30.5
11855,30.0
11856,30.5
11857,31.0
11858,31.5
11859,31.0
11860,30.5
11861,30.0
11862,29.5
11863,30.0
11864,29.5
11865,29.0
11866,28.5
11867,28.0
11868,27.5
11869,28.0
11870,28.5
11871,29.0
11872,29.5
11873,29.0
11874,29.5
11875,29.0
11876,28.5
11877,29.0
11878,28.5
11879,28.0
11880,28.5
11881,29.0
11882,29.5
11883,29.0
11884,28.5
11885,29.0
11886,28.5
11887,29.0
11888,29.5
11889,29.0
11890,29.5
11891,30.0
11892,29.5
11893,29.0
11894,28.5
11895,29.0
11896,28.5
11897,28.0
11898,28.5
11899,28.0
11900,27.5
11901,27.0
11902,27.5
11903,28.0
11904,28.5
11905,29.0
11906,29.5
11907,29.0
11908,28.5
11909,28.0
11910,28.5
11911,29.0
11912,29.5
11913,29.0
11914,28.5
11915,28.0
11916,27.5
11917,27.0
11918,27.5
11919,27.0
11920,27.5
11921,27.0
11922,27.5
11923,28.0
11924,27.5
11925,27.0
11926,26.5
11927,26.0
11928,26.5
11929,26.0
11930,26.5
11931,26.0
11932,26.5
11933,27.0
11934,27.5
11935,27.0
11936,27.5
11937,27.0
11938,26.5
11939,26.0
11940,26.5
11941,26.0
11942,26.5
11943,27.0
11944,27.5
11945,27.0
11946,27.5
11947,27.0
11948,26.5
11949,26.0
11950,26.5
11951,27.0
11952,26.5
11953,26.0
11954,26.5
11955,27.0
11956,26.5
11957,27.0
11958,27.5
11959,27.0
11960,27.5
11961,27.0
11962,26.5
11963,26.0
11964,26.5
11965,26.0
11966,25.5
11967,25.0
11968,24.5
11969,24.0
11970,24.5
11971,25.0
11972,25.5
11973,25.0
11974,25.5
11975,26.0
11976,25.5
11977,25.0
11978,25.5
11979,26.0
11980,26.5
11981,27.0
11982,27.5
11983,28.0
11984,28.5
11985,28.0
11986,28.5
11987,29.0
11988,29.5
11989,30.0
11990,30.5
11991,31.0
11992,31.5
11993,31.0
11994,31.5
11995,31.0
11996,30.5
11997,30.0
