,Angle
19252,59.5
19253,-60.0
19254,59.5
19255,-60.0
19256,59.5
19257,59.0
19258,59.5
19259,-60.0
19260,-59.5
19261,-60.0
19262,59.5
19263,-60.0
19264,-59.5
19265,-59.0
19266,-58.5
19267,-58.0
19268,-58.5
19269,-58.0
19270,-57.5
19271,-58.0
19272,-58.5
19273,-58.0
19274,-57.5
19275,-57.0
19276,-57.5
19277,-57.0
19278,-57.5
19279,-57.0
19280,-57.5
19281,-58.0
19282,-57.5
19283,-58.0
19284,-57.5
19285,-58.0
19286,-57.5
19287,-58.0
19288,-58.5
19289,-58.0
19290,-58.5
19291,-59.0
19292,-59.5
19293,-60.0
19294,-59.5
19295,-60.0
19296,59.5
19297,59.0
19298,59.5
19299,59.0
19300,58.5
19301,59.0
19302,59.5
19303,59.0
19304,58.5
19305,58.0
19306,57.5
19307,58.0
19308,57.5
19309,57.0
19310,56.5
19311,57.0
19312,56.5
19313,57.0
19314,56.5
19315,56.0
19316,56.5
19317,56.0
19318,56.5
19319,57.0
19320,57.5
19321,57.0
19322,56.5
19323,56.0
19324,56.5
19325,56.0
19326,56.5
19327,57.0
19328,57.5
19329,57.0
19330,57.5
19331,58.0
19332,58.5
19333,58.0
19334,58.5
19335,59.0
19336,58.5
19337,58.0
19338,57.5
19339,57.0
19340,56.5
19341,57.0
19342,57.5
19343,57.0
19344,57.5
19345,57.0
19346,56.5
19347,56.0
19348,56.5
19349,57.0
19350,56.5
19351,56.0
19352,56.5
19353,56.0
19354,56.5
19355,56.0
19356,56.5
19357,56.0
19358,55.5
19359,55.0
19360,54.5
19361,54.0
19362,53.5
19363,54.0
19364,54.5
19365,55.0
19366,55.5
19367,55.0
19368,54.5
19369,55.0
19370,55.5
19371,55.0
19372,55.5
19373,55.0
19374,54.5
19375,54.0
19376,54.5
19377,55.0
19378,54.5
19379,55.0
19380,55.5
19381,55.0
19382,54.5
19383,55.0
19384,54.5
19385,55.0
19386,55.5
19387,56.0
19388,55.5
19389,56.0
19390,55.5
19391,56.0
19392,56.5
19393,57.0
19394,56.5
19395,57.0
19396,57.5
19397,57.0
19398,56.5
19399,56.0
19400,56.5
19401,57.0
19402,56.5
19403,57.0
19404,56.5
19405,56.0
19406,55.5
19407,56.0
19408,56.5
19409,56.0
19410,55.5
19411,55.0
19412,54.5
19413,54.0
19414,54.5
19415,55.0
19416,55.5
19417,56.0
19418,56.5
19419,56.0
19420,55.5
19421,56.0
19422,56.5
19423,56.0
19424,56.5
19425,57.0
19426,56.5
19427,57.0
19428,56.5
19429,57.0
19430,56.5
19431,57.0
19432,56.5
19433,57.0
19434,57.5
19435,58.0
19436,58.5
19437,59.0
19438,58.5
19439,58.0
19440,58.5
19441,58.0
19442,58.5
19443,59.0
19444,58.5
19445,59.0
19446,58.5
19447,58.0
19448,57.5
19449,58.0
19450,57.5
19451,57.0
19452,56.5
19453,57.0
19454,57.5
19455,57.0
19456,57.5
19457,58.0
19458,58.5
19459,58.0
19460,58.5
19461,58.0
19462,57.5
19463,58.0
19464,57.5
19465,57.0
19466,56.5
19467,57.0
19468,56.5
19469,56.0
19470,56.5
19471,57.0
19472,56.5
19473,56.0
19474,55.5
19475,56.0
19476,55.5
19477,55.0
19478,55.5
19479,56.0
19480,56.5
19481,56.0
19482,55.5
19483,55.0
19484,54.5
19485,55.0
19486,55.5
19487,55.0
19488,55.5
19489,55.0
19490,55.5
19491,56.0
19492,55.5
19493,56.0
19494,55.5
19495,56.0
19496,55.5
19497,56.0
19498,55.5
19499,56.0
19500,56.5
19501,57.0
19502,56.5
19503,57.0
19504,57.5
19505,57.0
19506,57.5
19507,58.0
19508,57.5
19509,57.0
19510,56.5
19511,56.0
19512,55.5
19513,55.0
19514,54.5
19515,55.0
19516,55.5
19517,55.0
19518,55.5
19519,56.0
19520,55.5
19521,56.0
19522,55.5
19523,56.0
19524,55.5
19525,55.0
19526,54.5
19527,55.0
19528,55.5
19529,56.0
19530,56.5
19531,57.0
19532,56.5
19533,57.0
19534,57.5
19535,58.0
19536,57.5
19537,57.0
19538,56.5
19539,56.0
19540,55.5
19541,56.0
19542,56.5
19543,56.0
19544,56.5
19545,57.0
19546,57.5
19547,57.0
19548,57.5
19549,58.0
19550,57.5
19551,57.0
19552,56.5
19553,57.0
19554,56.5
19555,57.0
19556,57.5
19557,58.0
19558,57.5
19559,57.0
19560,57.5
19561,58.0
19562,58.5
19563,58.0
19564,58.5
19565,58.0
19566,58.5
19567,58.0
19568,57.5
19569,58.0
19570,58.5
19571,59.0
19572,58.5
19573,59.0
19574,59.5
19575,59.0
19576,58.5
19577,58.0
19578,58.5
19579,59.0
19580,59.5
19581,-60.0
19582,59.5
19583,-60.0
19584,-59.5
19585,-60.0
19586,-59.5
19587,-60.0
19588,-59.5
19589,-59.0
19590,-59.5
19591,-60.0
19592,-59.5
19593,-60.0
19594,-59.5
19595,-60.0
19596,59.5
19597,-60.0
19598,-59.5
19599,-60.0
19600,59.5
19601,-60.0
19602,59.5
19603,59.0
19604,58.5
19605,59.0
19606,58.5
19607,59.0
19608,58.5
19609,59.0
19610,58.5
19611,59.0
19612,58.5
19613,59.0
19614,59.5
19615,59.0
19616,58.5
19617,58.0
19618,57.5
19619,57.0
19620,57.5
19621,58.0
19622,58.5
19623,59.0
19624,59.5
19625,-60.0
19626,59.5
19627,-60.0
19628,-59.5
19629,-59.0
19630,-59.5
19631,-60.0
19632,-59.5
19633,-60.0
19634,59.5
19635,-60.0
19636,-59.5
19637,-59.0
19638,-59.5
19639,-59.0
19640,-58.5
19641,-58.0
19642,-57.5
19643,-58.0
19644,-58.5
19645,-59.0
19646,-59.5
19647,-59.0
19648,-59.5
19649,-59.0
19650,-59.5
19651,-59.0
19652,-59.5
19653,-60.0
19654,59.5
19655,59.0
19656,59.5
19657,59.0
19658,58.5
19659,58.0
19660,57.5
19661,58.0
19662,57.5
19663,58.0
19664,57.5
19665,58.0
19666,58.5
19667,59.0
19668,59.5
19669,59.0
19670,59.5
19671,59.0
19672,59.5
19673,59.0
19674,59.5
19675,59.0
19676,59.5
19677,-60.0
19678,-59.5
19679,-60.0
19680,59.5
19681,-60.0
19682,-59.5
19683,-60.0
19684,-59.5
19685,-59.0
19686,-59.5
19687,-60.0
19688,-59.5
19689,-60.0
19690,59.5
19691,59.0
19692,58.5
19693,59.0
19694,59.5
19695,-60.0
19696,-59.5
19697,-60.0
19698,59.5
19699,59.0
19700,58.5
19701,58.0
19702,57.5
19703,58.0
19704,58.5
19705,59.0
19706,58.5
19707,58.0
19708,57.5
19709,58.0
19710,57.5
19711,58.0
19712,58.5
19713,59.0
19714,59.5
19715,59.0
19716,59.5
19717,59.0
19718,59.5
19719,-60.0
19720,-59.5
19721,-60.0
19722,59.5
19723,-60.0
19724,59.5
19725,59.0
19726,58.5
19727,58.0
19728,57.5
19729,57.0
19730,57.5
19731,57.0
19732,56.5
19733,57.0
19734,57.5
19735,58.0
19736,57.5
19737,58.0
19738,57.5
19739,57.0
19740,57.5
19741,57.0
19742,57.5
19743,58.0
19744,58.5
19745,58.0
19746,57.5
19747,57.0
19748,56.5
19749,56.0
19750,55.5
19751,56.0
19752,55.5
19753,55.0
19754,55.5
19755,55.0
19756,55.5
19757,55.0
19758,55.5
19759,55.0
19760,55.5
19761,56.0
19762,56.5
19763,56.0
19764,55.5
19765,56.0
19766,56.5
19767,57.0
19768,57.5
19769,58.0
19770,58.5
19771,58.0
19772,58.5
19773,59.0
19774,58.5
19775,59.0
19776,58.5
19777,59.0
19778,59.5
19779,-60.0
19780,59.5
19781,-60.0
19782,-59.5
19783,-59.0
19784,-59.5
19785,-59.0
19786,-59.5
19787,-60.0
19788,-59.5
19789,-60.0
19790,-59.5
19791,-59.0
19792,-58.5
19793,-59.0
19794,-58.5
19795,-58.0
19796,-58.5
19797,-58.0
19798,-58.5
19799,-58.0
19800,-58.5
19801,-58.0
19802,-57.5
19803,-58.0
19804,-57.5
19805,-58.0
19806,-58.5
19807,-58.0
19808,-57.5
19809,-58.0
19810,-58.5
19811,-58.0
19812,-57.5
19813,-57.0
19814,-56.5
19815,-57.0
19816,-57.5
19817,-57.0
19818,-57.5
19819,-57.0
19820,-57.5
19821,-58.0
19822,-58.5
19823,-58.0
19824,-57.5
19825,-57.0
19826,-56.5
19827,-56.0
19828,-55.5
19829,-55.0
19830,-54.5
19831,-55.0
19832,-55.5
19833,-56.0
19834,-56.5
19835,-56.0
19836,-56.5
19837,-57.0
19838,-56.5
19839,-56.0
19840,-55.5
19841,-56.0
19842,-56.5
19843,-57.0
19844,-56.5
19845,-57.0
19846,-57.5
19847,-58.0
19848,-58.5
19849,-59.0
19850,-59.5
19851,-60.0
19852,-59.5
19853,-60.0
19854,-59.5
19855,-60.0
19856,59.5
19857,59.0
19858,59.5
19859,-60.0
19860,-59.5
19861,-59.0
19862,-58.5
19863,-59.0
19864,-59.5
19865,-59.0
19866,-59.5
19867,-59.0
19868,-58.5
19869,-59.0
19870,-59.5
19871,-59.0
19872,-58.5
19873,-59.0
19874,-58.5
19875,-59.0
19876,-58.5
19877,-58.0
19878,-57.5
19879,-57.0
19880,-56.5
19881,-57.0
19882,-56.5
19883,-56.0
19884,-55.5
19885,-56.0
19886,-56.5
19887,-56.0
19888,-56.5
19889,-57.0
19890,-57.5
19891,-57.0
19892,-57.5
19893,-58.0
19894,-57.5
19895,-57.0
19896,-57.5
19897,-57.0
19898,-57.5
19899,-58.0
19900,-58.5
19901,-58.0
19902,-58.5
19903,-59.0
19904,-59.5
19905,-59.0
19906,-58.5
19907,-58.0
19908,-58.5
19909,-58.0
19910,-57.5
19911,-58.0
19912,-58.5
19913,-58.0
19914,-58.5
19915,-58.0
19916,-58.5
19917,-58.0
19918,-57.5
19919,-58.0
19920,-57.5
19921,-58.0
19922,-58.5
19923,-59.0
19924,-59.5
19925,-60.0
19926,-59.5
19927,-60.0
19928,59.5
19929,-60.0
19930,59.5
19931,59.0
19932,58.5
19933,58.0
19934,58.5
19935,59.0
19936,58.5
19937,58.0
19938,58.5
19939,58.0
19940,57.5
19941,58.0
19942,58.5
19943,59.0
19944,58.5
19945,59.0
19946,58.5
19947,59.0
19948,59.5
19949,-60.0
19950,59.5
19951,-60.0
19952,-59.5
19953,-60.0
19954,59.5
19955,-60.0
19956,59.5
19957,-60.0
19958,59.5
19959,-60.0
19960,-59.5
19961,-59.0
19962,-59.5
19963,-59.0
19964,-59.5
19965,-60.0
19966,59.5
19967,-60.0
19968,59.5
19969,59.0
19970,59.5
19971,59.0
19972,59.5
19973,59.0
19974,59.5
19975,-60.0
19976,59.5
19977,-60.0
19978,-59.5
19979,-60.0
19980,-59.5
19981,-59.0
19982,-58.5
19983,-59.0
19984,-58.5
19985,-58.0
19986,-57.5
19987,-57.0
19988,-56.5
19989,-56.0
19990,-56.5
19991,-57.0
19992,-56.5
19993,-57.0
19994,-57.5
19995,-57.0
19996,-57.5
19997,-57.0
19998,-57.5
19999,-57.0
20000,-56.5
20001,-57.0
20002,-57.5
20003,-57.0
20004,-56.5
20005,-57.0
20006,-56.5
20007,-56.0
20008,-55.5
20009,-55.0
20010,-55.5
20011,-55.0
20012,-55.5
20013,-55.0
20014,-55.5
20015,-56.0
20016,-56.5
20017,-56.0
20018,-55.5
20019,-55.0
20020,-54.5
20021,-54.0
20022,-53.5
20023,-54.0
20024,-54.5
20025,-54.0
20026,-53.5
20027,-54.0
20028,-54.5
20029,-55.0
20030,-54.5
20031,-54.0
20032,-53.5
20033,-54.0
20034,-54.5
20035,-55.0
20036,-55.5
20037,-56.0
20038,-55.5
20039,-55.0
20040,-54.5
20041,-54.0
20042,-54.5
20043,-55.0
20044,-55.5
20045,-55.0
20046,-55.5
20047,-55.0
20048,-55.5
20049,-55.0
20050,-55.5
20051,-55.0
20052,-54.5
20053,-55.0
20054,-54.5
20055,-55.0
20056,-55.5
20057,-56.0
20058,-55.5
20059,-56.0
20060,-56.5
20061,-56.0
20062,-56.5
20063,-56.0
20064,-55.5
20065,-55.0
20066,-54.5
20067,-55.0
20068,-54.5
20069,-55.0
20070,-54.5
20071,-54.0
20072,-53.5
20073,-53.0
20074,-53.5
20075,-54.0
20076,-53.5
20077,-53.0
20078,-52.5
20079,-53.0
20080,-53.5
20081,-53.0
20082,-52.5
20083,-52.0
20084,-51.5
20085,-51.0
20086,-51.5
20087,-52.0
20088,-51.5
20089,-51.0
20090,-51.5
20091,-51.0
20092,-51.5
20093,-51.0
20094,-51.5
20095,-51.0
20096,-51.5
20097,-52.0
20098,-51.5
20099,-51.0
20100,-50.5
20101,-50.0
20102,-49.5
20103,-49.0
20104,-48.5
20105,-48.0
20106,-47.5
20107,-47.0
20108,-46.5
20109,-46.0
20110,-46.5
20111,-47.0
20112,-47.5
20113,-47.0
20114,-46.5
20115,-46.0
20116,-46.5
20117,-47.0
20118,-47.5
20119,-47.0
20120,-47.5
20121,-47.0
20122,-47.5
20123,-48.0
20124,-48.5
20125,-48.0
20126,-48.5
20127,-49.0
20128,-48.5
20129,-48.0
20130,-48.5
20131,-48.0
20132,-48.5
20133,-48.0
20134,-47.5
20135,-48.0
20136,-47.5
20137,-48.0
20138,-48.5
20139,-48.0
20140,-48.5
20141,-49.0
20142,-49.5
20143,-49.0
20144,-49.5
20145,-50.0
20146,-49.5
20147,-49.0
20148,-48.5
20149,-48.0
20150,-47.5
20151,-48.0
20152,-47.5
20153,-48.0
20154,-47.5
20155,-48.0
20156,-47.5
20157,-48.0
20158,-47.5
20159,-47.0
20160,-47.5
20161,-48.0
20162,-47.5
20163,-48.0
20164,-47.5
20165,-48.0
20166,-47.5
20167,-48.0
20168,-47.5
20169,-47.0
20170,-47.5
20171,-48.0
20172,-47.5
20173,-48.0
20174,-47.5
20175,-48.0
20176,-47.5
20177,-47.0
20178,-46.5
20179,-46.0
20180,-46.5
20181,-47.0
20182,-47.5
20183,-47.0
20184,-46.5
20185,-47.0
20186,-46.5
20187,-47.0
20188,-46.5
20189,-46.0
20190,-46.5
20191,-46.0
20192,-46.5
20193,-47.0
20194,-46.5
20195,-47.0
20196,-47.5
20197,-48.0
20198,-48.5
20199,-48.0
20200,-48.5
20201,-49.0
20202,-49.5
20203,-49.0
20204,-49.5
20205,-50.0
20206,-49.5
20207,-49.0
20208,-48.5
20209,-49.0
20210,-48.5
20211,-49.0
20212,-49.5
20213,-50.0
20214,-49.5
20215,-49.0
20216,-48.5
20217,-49.0
20218,-48.5
20219,-49.0
20220,-48.5
20221,-49.0
20222,-49.5
20223,-49.0
20224,-48.5
20225,-48.0
20226,-48.5
20227,-48.0
20228,-47.5
20229,-47.0
20230,-47.5
20231,-47.0
20232,-46.5
20233,-46.0
20234,-45.5
20235,-45.0
20236,-45.5
20237,-45.0
20238,-44.5
20239,-45.0
20240,-45.5
20241,-45.0
20242,-45.5
20243,-45.0
20244,-45.5
20245,-45.0
20246,-44.5
20247,-44.0
20248,-44.5
20249,-45.0
20250,-45.5
20251,-45.0
20252,-45.5
20253,-45.0
20254,-45.5
20255,-46.0
20256,-45.5
20257,-45.0
20258,-44.5
20259,-45.0
20260,-44.5
20261,-45.0
20262,-45.5
20263,-45.0
20264,-44.5
20265,-45.0
20266,-44.5
20267,-44.0
20268,-44.5
20269,-44.0
20270,-43.5
20271,-44.0
20272,-43.5
20273,-43.0
20274,-42.5
20275,-43.0
20276,-42.5
20277,-42.0
20278,-41.5
20279,-41.0
20280,-41.5
20281,-42.0
20282,-41.5
20283,-42.0
20284,-41.5
20285,-42.0
20286,-42.5
20287,-42.0
20288,-41.5
20289,-42.0
20290,-42.5
20291,-43.0
20292,-43.5
20293,-43.0
20294,-42.5
20295,-42.0
20296,-41.5
20297,-42.0
20298,-42.5
20299,-43.0
20300,-43.5
20301,-43.0
20302,-43.5
20303,-43.0
20304,-43.5
20305,-43.0
20306,-43.5
20307,-44.0
20308,-43.5
20309,-44.0
20310,-43.5
20311,-44.0
20312,-44.5
20313,-44.0
20314,-44.5
20315,-45.0
20316,-44.5
20317,-44.0
20318,-43.5
20319,-43.0
20320,-42.5
20321,-43.0
20322,-43.5
20323,-44.0
20324,-43.5
20325,-43.0
20326,-42.5
20327,-42.0
20328,-41.5
20329,-41.0
20330,-40.5
20331,-40.0
20332,-39.5
20333,-40.0
20334,-39.5
20335,-39.0
20336,-38.5
20337,-38.0
20338,-37.5
20339,-38.0
20340,-37.5
20341,-37.0
20342,-36.5
20343,-36.0
20344,-35.5
20345,-35.0
20346,-34.5
20347,-34.0
20348,-33.5
20349,-33.0
20350,-32.5
20351,-33.0
20352,-32.5
20353,-32.0
20354,-32.5
20355,-32.0
20356,-32.5
20357,-32.0
20358,-32.5
20359,-33.0
20360,-32.5
20361,-33.0
20362,-33.5
20363,-33.0
20364,-32.5
20365,-32.0
20366,-31.5
20367,-31.0
20368,-31.5
20369,-32.0
20370,-31.5
20371,-32.0
20372,-31.5
20373,-31.0
20374,-31.5
20375,-31.0
20376,-31.5
20377,-32.0
20378,-31.5
20379,-31.0
20380,-30.5
20381,-31.0
20382,-30.5
20383,-30.0
20384,-30.5
20385,-30.0
20386,-30.5
20387,-31.0
20388,-30.5
20389,-31.0
20390,-31.5
20391,-32.0
20392,-32.5
20393,-33.0
20394,-32.5
20395,-32.0
20396,-31.5
20397,-32.0
20398,-32.5
20399,-32.0
20400,-31.5
20401,-31.0
20402,-30.5
20403,-31.0
20404,-31.5
20405,-32.0
20406,-32.5
20407,-32.0
20408,-32.5
20409,-33.0
20410,-33.5
20411,-34.0
20412,-34.5
20413,-34.0
20414,-33.5
20415,-34.0
20416,-34.5
20417,-34.0
20418,-34.5
20419,-35.0
20420,-34.5
20421,-35.0
20422,-35.5
20423,-35.0
20424,-34.5
20425,-34.0
20426,-34.5
20427,-34.0
20428,-33.5
20429,-34.0
20430,-33.5
20431,-34.0
20432,-33.5
20433,-34.0
20434,-34.5
20435,-34.0
20436,-33.5
20437,-33.0
20438,-33.5
20439,-33.0
20440,-33.5
20441,-33.0
20442,-33.5
20443,-34.0
20444,-33.5
20445,-33.0
20446,-33.5
20447,-33.0
20448,-32.5
20449,-33.0
20450,-32.5
20451,-33.0
20452,-33.5
20453,-34.0
20454,-33.5
20455,-34.0
20456,-33.5
20457,-34.0
20458,-34.5
20459,-34.0
20460,-34.5
20461,-35.0
20462,-34.5
20463,-34.0
20464,-33.5
20465,-34.0
20466,-33.5
20467,-33.0
20468,-32.5
20469,-32.0
20470,-31.5
20471,-31.0
20472,-31.5
20473,-31.0
20474,-30.5
20475,-31.0
20476,-30.5
20477,-31.0
20478,-31.5
20479,-31.0
20480,-31.5
20481,-32.0
20482,-31.5
20483,-31.0
20484,-31.5
20485,-31.0
20486,-31.5
20487,-31.0
20488,-30.5
20489,-31.0
20490,-30.5
20491,-31.0
20492,-31.5
20493,-31.0
20494,-30.5
20495,-30.0
20496,-29.5
20497,-30.0
20498,-29.5
20499,-29.0
20500,-29.5
20501,-29.0
20502,-29.5
20503,-30.0
20504,-29.5
20505,-30.0
20506,-30.5
20507,-30.0
20508,-29.5
20509,-30.0
20510,-29.5
20511,-30.0
20512,-29.5
20513,-30.0
20514,-30.5
20515,-31.0
20516,-31.5
20517,-31.0
20518,-30.5
20519,-30.0
20520,-29.5
20521,-30.0
20522,-29.5
20523,-29.0
20524,-28.5
20525,-29.0
20526,-28.5
20527,-28.0
20528,-27.5
20529,-27.0
20530,-26.5
20531,-27.0
20532,-26.5
20533,-27.0
20534,-26.5
20535,-27.0
20536,-27.5
20537,-28.0
20538,-27.5
20539,-27.0
20540,-26.5
20541,-26.0
20542,-25.5
20543,-25.0
20544,-25.5
20545,-26.0
20546,-26.5
20547,-27.0
20548,-27.5
20549,-28.0
20550,-27.5
20551,-27.0
20552,-27.5
20553,-27.0
20554,-27.5
20555,-28.0
20556,-27.5
20557,-28.0
20558,-27.5
20559,-28.0
20560,-28.5
20561,-28.0
20562,-28.5
20563,-28.0
20564,-28.5
20565,-29.0
20566,-29.5
20567,-29.0
20568,-29.5
20569,-29.0
20570,-29.5
20571,-29.0
20572,-28.5
20573,-29.0
20574,-28.5
20575,-29.0
20576,-29.5
20577,-29.0
20578,-28.5
20579,-29.0
20580,-29.5
20581,-29.0
20582,-29.5
20583,-30.0
20584,-30.5
20585,-31.0
20586,-31.5
20587,-32.0
20588,-31.5
20589,-32.0
20590,-31.5
20591,-31.0
20592,-31.5
20593,-31.0
20594,-30.5
20595,-31.0
20596,-30.5
20597,-31.0
20598,-30.5
20599,-30.0
20600,-30.5
20601,-30.0
20602,-30.5
20603,-30.0
20604,-29.5
20605,-29.0
20606,-29.5
20607,-29.0
20608,-28.5
20609,-28.0
20610,-27.5
20611,-28.0
20612,-28.5
20613,-28.0
20614,-27.5
20615,-28.0
20616,-27.5
20617,-28.0
20618,-27.5
20619,-27.0
20620,-26.5
20621,-27.0
20622,-26.5
20623,-26.0
20624,-25.5
20625,-25.0
20626,-25.5
20627,-25.0
20628,-24.5
20629,-24.0
20630,-24.5
20631,-24.0
20632,-23.5
20633,-23.0
20634,-23.5
20635,-24.0
20636,-23.5
20637,-23.0
20638,-22.5
20639,-22.0
20640,-22.5
20641,-23.0
20642,-23.5
20643,-23.0
20644,-23.5
20645,-23.0
20646,-22.5
20647,-22.0
20648,-21.5
20649,-21.0
20650,-20.5
20651,-21.0
20652,-21.5
20653,-21.0
20654,-21.5
20655,-22.0
20656,-21.5
20657,-21.0
20658,-20.5
20659,-20.0
20660,-19.5
20661,-19.0
20662,-19.5
20663,-19.0
20664,-18.5
20665,-19.0
20666,-18.5
20667,-19.0
20668,-19.5
20669,-19.0
20670,-18.5
20671,-19.0
20672,-18.5
20673,-18.0
20674,-18.5
20675,-19.0
20676,-19.5
20677,-20.0
20678,-19.5
20679,-19.0
20680,-19.5
20681,-20.0
20682,-20.5
20683,-20.0
20684,-19.5
20685,-20.0
20686,-19.5
20687,-19.0
20688,-19.5
20689,-19.0
20690,-18.5
20691,-18.0
20692,-18.5
20693,-19.0
20694,-19.5
20695,-19.0
20696,-19.5
20697,-19.0
20698,-19.5
20699,-20.0
20700,-20.5
20701,-21.0
20702,-21.5
20703,-21.0
20704,-21.5
20705,-22.0
20706,-22.5
20707,-22.0
20708,-21.5
20709,-22.0
20710,-21.5
20711,-21.0
20712,-21.5
20713,-22.0
20714,-21.5
20715,-22.0
20716,-22.5
20717,-23.0
20718,-23.5
20719,-24.0
20720,-24.5
20721,-25.0
20722,-25.5
20723,-25.0
20724,-25.5
20725,-26.0
20726,-26.5
20727,-26.0
20728,-26.5
20729,-26.0
20730,-25.5
20731,-26.0
20732,-26.5
20733,-27.0
20734,-26.5
20735,-27.0
20736,-27.5
20737,-27.0
20738,-27.5
20739,-28.0
20740,-28.5
20741,-28.0
20742,-28.5
20743,-28.0
20744,-27.5
20745,-28.0
20746,-27.5
20747,-27.0
20748,-27.5
20749,-27.0
20750,-26.5
20751,-26.0
20752,-25.5
20753,-26.0
20754,-25.5
20755,-25.0
20756,-24.5
20757,-25.0
20758,-25.5
20759,-26.0
20760,-25.5
20761,-25.0
20762,-24.5
20763,-25.0
20764,-25.5
20765,-26.0
20766,-25.5
20767,-26.0
20768,-26.5
20769,-26.0
20770,-25.5
20771,-26.0
20772,-26.5
20773,-27.0
20774,-27.5
20775,-28.0
20776,-28.5
20777,-28.0
20778,-28.5
20779,-29.0
20780,-28.5
20781,-28.0
20782,-27.5
20783,-27.0
20784,-26.5
20785,-26.0
20786,-25.5
20787,-26.0
20788,-26.5
20789,-27.0
20790,-26.5
20791,-26.0
20792,-25.5
20793,-26.0
20794,-26.5
20795,-27.0
20796,-26.5
20797,-26.0
20798,-25.5
20799,-26.0
20800,-25.5
20801,-25.0
20802,-25.5
20803,-26.0
20804,-25.5
20805,-25.0
20806,-24.5
20807,-24.0
20808,-24.5
20809,-25.0
20810,-24.5
20811,-24.0
20812,-24.5
20813,-25.0
20814,-25.5
20815,-26.0
20816,-25.5
20817,-25.0
20818,-25.5
20819,-25.0
20820,-24.5
20821,-25.0
20822,-25.5
20823,-26.0
20824,-25.5
20825,-25.0
20826,-24.5
20827,-25.0
20828,-25.5
20829,-25.0
20830,-24.5
20831,-25.0
20832,-25.5
20833,-25.0
20834,-25.5
20835,-26.0
20836,-25.5
20837,-25.0
20838,-25.5
20839,-26.0
20840,-25.5
20841,-25.0
20842,-24.5
20843,-24.0
20844,-24.5
20845,-24.0
20846,-23.5
20847,-24.0
20848,-23.5
20849,-24.0
20850,-24.5
20851,-24.0
20852,-23.5
20853,-24.0
20854,-23.5
20855,-23.0
20856,-22.5
20857,-23.0
20858,-22.5
20859,-22.0
20860,-22.5
20861,-22.0
20862,-21.5
20863,-21.0
20864,-21.5
20865,-21.0
20866,-20.5
20867,-20.0
20868,-20.5
20869,-20.0
20870,-19.5
20871,-19.0
20872,-18.5
20873,-18.0
20874,-17.5
20875,-18.0
20876,-17.5
20877,-17.0
20878,-17.5
20879,-17.0
20880,-16.5
20881,-17.0
20882,-16.5
20883,-17.0
20884,-17.5
20885,-17.0
20886,-17.5
20887,-17.0
20888,-17.5
20889,-17.0
20890,-17.5
20891,-17.0
20892,-17.5
20893,-18.0
20894,-18.5
20895,-19.0
20896,-18.5
20897,-18.0
20898,-17.5
20899,-18.0
20900,-18.5
20901,-19.0
20902,-19.5
20903,-20.0
20904,-19.5
20905,-20.0
20906,-20.5
20907,-20.0
20908,-19.5
20909,-19.0
20910,-18.5
20911,-19.0
20912,-19.5
20913,-20.0
20914,-19.5
20915,-19.0
20916,-19.5
20917,-20.0
20918,-19.5
20919,-19.0
20920,-19.5
20921,-20.0
20922,-20.5
20923,-20.0
20924,-20.5
20925,-20.0
20926,-20.5
20927,-21.0
20928,-21.5
20929,-21.0
20930,-20.5
20931,-20.0
20932,-19.5
20933,-20.0
20934,-19.5
20935,-19.0
20936,-19.5
20937,-20.0
20938,-19.5
20939,-19.0
20940,-18.5
20941,-18.0
20942,-18.5
20943,-19.0
20944,-18.5
20945,-18.0
20946,-17.5
20947,-17.0
20948,-16.5
20949,-16.0
20950,-15.5
20951,-16.0
20952,-15.5
20953,-15.0
20954,-15.5
20955,-15.0
20956,-14.5
20957,-15.0
20958,-14.5
20959,-15.0
20960,-15.5
20961,-15.0
20962,-15.5
20963,-16.0
20964,-16.5
20965,-17.0
20966,-16.5
20967,-16.0
20968,-16.5
20969,-16.0
20970,-15.5
20971,-16.0
20972,-16.5
20973,-17.0
20974,-16.5
20975,-16.0
20976,-15.5
20977,-16.0
20978,-15.5
20979,-15.0
20980,-15.5
20981,-15.0
20982,-15.5
20983,-16.0
20984,-15.5
20985,-16.0
20986,-15.5
20987,-16.0
20988,-16.5
20989,-17.0
20990,-17.5
20991,-18.0
20992,-18.5
20993,-19.0
20994,-19.5
20995,-20.0
20996,-20.5
20997,-20.0
20998,-20.5
20999,-20.0
21000,-20.5
21001,-20.0
21002,-19.5
21003,-19.0
21004,-19.5
21005,-19.0
21006,-19.5
21007,-19.0
21008,-19.5
21009,-19.0
21010,-19.5
21011,-19.0
21012,-19.5
21013,-19.0
21014,-18.5
21015,-19.0
21016,-18.5
21017,-19.0
21018,-19.5
21019,-19.0
21020,-19.5
21021,-19.0
21022,-19.5
21023,-20.0
21024,-19.5
21025,-20.0
21026,-19.5
21027,-19.0
21028,-18.5
21029,-19.0
21030,-18.5
21031,-18.0
21032,-18.5
21033,-18.0
21034,-17.5
21035,-18.0
21036,-17.5
21037,-17.0
21038,-17.5
21039,-17.0
21040,-17.5
21041,-17.0
21042,-16.5
21043,-16.0
21044,-15.5
21045,-16.0
21046,-16.5
21047,-16.0
21048,-16.5
21049,-17.0
21050,-16.5
21051,-17.0
21052,-17.5
21053,-18.0
21054,-18.5
21055,-18.0
21056,-18.5
21057,-19.0
21058,-18.5
