,Cosine,Sine
10000,0.8910065241883679,-0.45399049973954675
10001,0.8788171126619654,-0.4771587602596084
10002,0.8660254037844387,-0.49999999999999994
10003,0.8788171126619654,-0.4771587602596084
10004,0.8660254037844387,-0.49999999999999994
10005,0.8526401643540923,-0.5224985647159488
10006,0.838670567945424,-0.5446390350150271
10007,0.8241261886220157,-0.5664062369248328
10008,0.838670567945424,-0.5446390350150271
10009,0.8526401643540923,-0.5224985647159488
10010,0.838670567945424,-0.5446390350150271
10011,0.8526401643540923,-0.5224985647159488
10012,0.838670567945424,-0.5446390350150271
10013,0.8241261886220157,-0.5664062369248328
10014,0.8090169943749475,-0.5877852522924731
10015,0.7933533402912352,-0.6087614290087207
10016,0.7771459614569709,-0.6293203910498374
10017,0.7604059656000309,-0.6494480483301837
10018,0.7431448254773942,-0.6691306063588582
10019,0.7253743710122877,-0.6883545756937539
10020,0.7071067811865476,-0.7071067811865476
10021,0.7253743710122877,-0.6883545756937539
10022,0.7071067811865476,-0.7071067811865476
10023,0.7253743710122877,-0.6883545756937539
10024,0.7431448254773942,-0.6691306063588582
10025,0.7253743710122877,-0.6883545756937539
10026,0.7071067811865476,-0.7071067811865476
10027,0.7253743710122877,-0.6883545756937539
10028,0.7431448254773942,-0.6691306063588582
10029,0.7604059656000309,-0.6494480483301837
10030,0.7771459614569709,-0.6293203910498374
10031,0.7933533402912352,-0.6087614290087207
10032,0.7933533402912352,-0.6087614290087207
10033,0.8090169943749475,-0.5877852522924731
10034,0.8241261886220157,-0.5664062369248328
10035,0.8090169943749475,-0.5877852522924731
10036,0.7933533402912352,-0.6087614290087207
10037,0.8090169943749475,-0.5877852522924731
10038,0.7933533402912352,-0.6087614290087207
10039,0.7771459614569709,-0.6293203910498374
10040,0.7604059656000309,-0.6494480483301837
10041,0.7431448254773942,-0.6691306063588582
10042,0.7604059656000309,-0.6494480483301837
10043,0.7771459614569709,-0.6293203910498374
10044,0.7604059656000309,-0.6494480483301837
10045,0.7431448254773942,-0.6691306063588582
10046,0.7253743710122877,-0.6883545756937539
10047,0.7071067811865476,-0.7071067811865476
10048,0.6883545756937539,-0.7253743710122876
10049,0.7071067811865476,-0.7071067811865476
10050,0.6883545756937539,-0.7253743710122876
10051,0.6691306063588582,-0.7431448254773942
10052,0.6494480483301837,-0.7604059656000309
10053,0.6293203910498375,-0.7771459614569709
10054,0.6087614290087207,-0.7933533402912352
10055,0.6293203910498375,-0.7771459614569709
10056,0.6494480483301837,-0.7604059656000309
10057,0.6691306063588582,-0.7431448254773942
10058,0.6883545756937539,-0.7253743710122876
10059,0.7071067811865476,-0.7071067811865476
10060,0.7253743710122877,-0.6883545756937539
10061,0.7071067811865476,-0.7071067811865476
10062,0.6883545756937539,-0.7253743710122876
10063,0.7071067811865476,-0.7071067811865476
10064,0.6883545756937539,-0.7253743710122876
10065,0.6691306063588582,-0.7431448254773942
10066,0.6494480483301837,-0.7604059656000309
10067,0.6293203910498375,-0.7771459614569709
10068,0.6087614290087207,-0.7933533402912352
10069,0.5877852522924731,-0.8090169943749475
10070,0.6087614290087207,-0.7933533402912352
10071,0.5877852522924731,-0.8090169943749475
10072,0.5664062369248328,-0.8241261886220157
10073,0.5877852522924731,-0.8090169943749475
10074,0.5664062369248328,-0.8241261886220157
10075,0.5446390350150271,-0.838670567945424
10076,0.5664062369248328,-0.8241261886220157
10077,0.5877852522924731,-0.8090169943749475
10078,0.5664062369248328,-0.8241261886220157
10079,0.5446390350150271,-0.838670567945424
10080,0.5224985647159489,-0.8526401643540922
10081,0.5446390350150271,-0.838670567945424
10082,0.5664062369248328,-0.8241261886220157
10083,0.5877852522924731,-0.8090169943749475
10084,0.5664062369248328,-0.8241261886220157
10085,0.5877852522924731,-0.8090169943749475
10086,0.6087614290087207,-0.7933533402912352
10087,0.6293203910498375,-0.7771459614569709
10088,0.6494480483301837,-0.7604059656000309
10089,0.6293203910498375,-0.7771459614569709
10090,0.6494480483301837,-0.7604059656000309
10091,0.6691306063588582,-0.7431448254773942
10092,0.6883545756937539,-0.7253743710122876
10093,0.7071067811865476,-0.7071067811865476
10094,0.7253743710122877,-0.6883545756937539
10095,0.7431448254773942,-0.6691306063588582
10096,0.7604059656000309,-0.6494480483301837
10097,0.7431448254773942,-0.6691306063588582
10098,0.7604059656000309,-0.6494480483301837
10099,0.7771459614569709,-0.6293203910498374
10100,0.7604059656000309,-0.6494480483301837
10101,0.7771459614569709,-0.6293203910498374
10102,0.7933533402912352,-0.6087614290087207
10103,0.7771459614569709,-0.6293203910498374
10104,0.7604059656000309,-0.6494480483301837
10105,0.7431448254773942,-0.6691306063588582
10106,0.7253743710122877,-0.6883545756937539
10107,0.7071067811865476,-0.7071067811865476
10108,0.7253743710122877,-0.6883545756937539
10109,0.7071067811865476,-0.7071067811865476
10110,0.7253743710122877,-0.6883545756937539
10111,0.7071067811865476,-0.7071067811865476
10112,0.6883545756937539,-0.7253743710122876
10113,0.7071067811865476,-0.7071067811865476
10114,0.6883545756937539,-0.7253743710122876
10115,0.7071067811865476,-0.7071067811865476
10116,0.6883545756937539,-0.7253743710122876
10117,0.6691306063588582,-0.7431448254773942
10118,0.6883545756937539,-0.7253743710122876
10119,0.6691306063588582,-0.7431448254773942
10120,0.6883545756937539,-0.7253743710122876
10121,0.6691306063588582,-0.7431448254773942
10122,0.6883545756937539,-0.7253743710122876
10123,0.7071067811865476,-0.7071067811865476
10124,0.6883545756937539,-0.7253743710122876
10125,0.6691306063588582,-0.7431448254773942
10126,0.6883545756937539,-0.7253743710122876
10127,0.6691306063588582,-0.7431448254773942
10128,0.6494480483301837,-0.7604059656000309
10129,0.6691306063588582,-0.7431448254773942
10130,0.6883545756937539,-0.7253743710122876
10131,0.6691306063588582,-0.7431448254773942
10132,0.6494480483301837,-0.7604059656000309
10133,0.6691306063588582,-0.7431448254773942
10134,0.6883545756937539,-0.7253743710122876
10135,0.7071067811865476,-0.7071067811865476
10136,0.6883545756937539,-0.7253743710122876
10137,0.6691306063588582,-0.7431448254773942
10138,0.6494480483301837,-0.7604059656000309
10139,0.6293203910498375,-0.7771459614569709
10140,0.6087614290087207,-0.7933533402912352
10141,0.6293203910498375,-0.7771459614569709
10142,0.6494480483301837,-0.7604059656000309
10143,0.6293203910498375,-0.7771459614569709
10144,0.6087614290087207,-0.7933533402912352
10145,0.5877852522924731,-0.8090169943749475
10146,0.6087614290087207,-0.7933533402912352
10147,0.6293203910498375,-0.7771459614569709
10148,0.6494480483301837,-0.7604059656000309
10149,0.6691306063588582,-0.7431448254773942
10150,0.6494480483301837,-0.7604059656000309
10151,0.6691306063588582,-0.7431448254773942
10152,0.6883545756937539,-0.7253743710122876
10153,0.6691306063588582,-0.7431448254773942
10154,0.6494480483301837,-0.7604059656000309
10155,0.6293203910498375,-0.7771459614569709
10156,0.6087614290087207,-0.7933533402912352
10157,0.5877852522924731,-0.8090169943749475
10158,0.6087614290087207,-0.7933533402912352
10159,0.5877852522924731,-0.8090169943749475
10160,0.5664062369248328,-0.8241261886220157
10161,0.5877852522924731,-0.8090169943749475
10162,0.5664062369248328,-0.8241261886220157
10163,0.5877852522924731,-0.8090169943749475
10164,0.5664062369248328,-0.8241261886220157
10165,0.5877852522924731,-0.8090169943749475
10166,0.5664062369248328,-0.8241261886220157
10167,0.5446390350150271,-0.838670567945424
10168,0.5664062369248328,-0.8241261886220157
10169,0.5877852522924731,-0.8090169943749475
10170,0.5664062369248328,-0.8241261886220157
10171,0.5877852522924731,-0.8090169943749475
10172,0.5664062369248328,-0.8241261886220157
10173,0.5446390350150271,-0.838670567945424
10174,0.5224985647159489,-0.8526401643540922
10175,0.5000000000000001,-0.8660254037844386
10176,0.5224985647159489,-0.8526401643540922
10177,0.5000000000000001,-0.8660254037844386
10178,0.4771587602596084,-0.8788171126619654
10179,0.5000000000000001,-0.8660254037844386
10180,0.5224985647159489,-0.8526401643540922
10181,0.5000000000000001,-0.8660254037844386
10182,0.5224985647159489,-0.8526401643540922
10183,0.5446390350150271,-0.838670567945424
10184,0.5224985647159489,-0.8526401643540922
10185,0.5446390350150271,-0.838670567945424
10186,0.5664062369248328,-0.8241261886220157
10187,0.5446390350150271,-0.838670567945424
10188,0.5664062369248328,-0.8241261886220157
10189,0.5446390350150271,-0.838670567945424
10190,0.5664062369248328,-0.8241261886220157
10191,0.5877852522924731,-0.8090169943749475
10192,0.5664062369248328,-0.8241261886220157
10193,0.5446390350150271,-0.838670567945424
10194,0.5224985647159489,-0.8526401643540922
10195,0.5446390350150271,-0.838670567945424
10196,0.5224985647159489,-0.8526401643540922
10197,0.5000000000000001,-0.8660254037844386
10198,0.4771587602596084,-0.8788171126619654
10199,0.4539904997395468,-0.8910065241883678
10200,0.4771587602596084,-0.8788171126619654
10201,0.4539904997395468,-0.8910065241883678
10202,0.4771587602596084,-0.8788171126619654
10203,0.5000000000000001,-0.8660254037844386
10204,0.5224985647159489,-0.8526401643540922
10205,0.5446390350150271,-0.838670567945424
10206,0.5664062369248328,-0.8241261886220157
