,Angle
10390,36.5
10391,37.0
10392,36.5
10393,36.0
10394,36.5
10395,37.0
10396,36.5
10397,37.0
10398,37.5
10399,38.0
10400,38.5
10401,39.0
10402,39.5
10403,39.0
10404,39.5
10405,39.0
10406,38.5
10407,38.0
10408,37.5
10409,37.0
10410,36.5
10411,36.0
10412,36.5
10413,37.0
10414,36.5
10415,36.0
10416,36.5
10417,36.0
10418,35.5
10419,35.0
10420,35.5
10421,36.0
10422,36.5
10423,36.0
10424,35.5
10425,36.0
10426,36.5
10427,37.0
10428,37.5
10429,38.0
10430,37.5
10431,38.0
10432,38.5
10433,39.0
10434,38.5
10435,38.0
10436,38.5
10437,38.0
10438,38.5
10439,38.0
10440,38.5
10441,39.0
10442,38.5
10443,39.0
10444,38.5
10445,38.0
10446,37.5
10447,37.0
10448,36.5
10449,37.0
10450,37.5
10451,37.0
10452,37.5
10453,38.0
10454,38.5
10455,38.0
10456,37.5
10457,38.0
10458,38.5
10459,39.0
10460,38.5
10461,39.0
10462,38.5
10463,38.0
10464,38.5
10465,39.0
10466,39.5
10467,39.0
10468,38.5
10469,38.0
10470,37.5
10471,38.0
10472,38.5
10473,39.0
10474,38.5
10475,38.0
10476,38.5
10477,39.0
10478,38.5
10479,38.0
10480,37.5
10481,38.0
10482,38.5
10483,38.0
10484,37.5
10485,38.0
10486,37.5
10487,37.0
10488,36.5
10489,37.0
10490,36.5
10491,36.0
10492,36.5
10493,37.0
10494,37.5
10495,37.0
10496,36.5
10497,36.0
10498,36.5
10499,37.0
10500,37.5
10501,37.0
10502,36.5
10503,36.0
10504,36.5
10505,37.0
10506,37.5
10507,38.0
10508,37.5
10509,38.0
10510,37.5
10511,38.0
10512,37.5
10513,37.0
10514,37.5
10515,38.0
10516,38.5
10517,38.0
10518,38.5
10519,39.0
10520,39.5
10521,39.0
10522,38.5
10523,38.0
10524,37.5
10525,38.0
10526,38.5
10527,39.0
10528,38.5
10529,39.0
10530,39.5
10531,40.0
10532,40.5
10533,40.0
10534,40.5
10535,41.0
10536,41.5
10537,41.0
10538,40.5
10539,41.0
10540,40.5
10541,40.0
10542,40.5
10543,41.0
10544,40.5
10545,40.0
10546,39.5
10547,39.0
10548,38.5
10549,38.0
10550,38.5
10551,39.0
10552,39.5
10553,40.0
10554,40.5
10555,40.0
10556,39.5
10557,39.0
10558,38.5
10559,39.0
10560,39.5
10561,39.0
10562,38.5
10563,39.0
10564,38.5
10565,39.0
10566,38.5
10567,38.0
10568,38.5
10569,38.0
10570,38.5
10571,39.0
10572,39.5
10573,39.0
10574,39.5
10575,39.0
10576,38.5
10577,38.0
10578,38.5
10579,38.0
10580,37.5
10581,37.0
10582,36.5
10583,36.0
10584,36.5
10585,37.0
10586,37.5
10587,37.0
10588,37.5
10589,38.0
10590,37.5
10591,38.0
10592,38.5
10593,39.0
10594,39.5
10595,39.0
10596,38.5
10597,39.0
10598,38.5
10599,39.0
10600,39.5
10601,39.0
10602,39.5
10603,40.0
10604,39.5
10605,39.0
10606,39.5
10607,39.0
10608,39.5
10609,40.0
10610,39.5
10611,39.0
10612,38.5
10613,38.0
10614,37.5
10615,38.0
10616,37.5
10617,38.0
10618,37.5
10619,37.0
10620,37.5
10621,37.0
10622,37.5
10623,37.0
10624,37.5
10625,37.0
10626,36.5
10627,37.0
10628,37.5
10629,37.0
10630,36.5
10631,37.0
10632,37.5
10633,37.0
10634,37.5
10635,38.0
10636,37.5
10637,38.0
10638,38.5
10639,39.0
10640,39.5
10641,39.0
10642,38.5
10643,38.0
10644,38.5
10645,39.0
10646,38.5
10647,38.0
10648,37.5
10649,37.0
10650,36.5
10651,37.0
10652,36.5
10653,37.0
10654,37.5
10655,37.0
10656,37.5
10657,38.0
10658,37.5
10659,37.0
10660,37.5
10661,37.0
10662,36.5
10663,37.0
10664,37.5
10665,38.0
10666,38.5
10667,39.0
10668,38.5
10669,39.0
10670,38.5
10671,39.0
10672,38.5
10673,38.0
10674,37.5
10675,38.0
10676,37.5
10677,37.0
10678,37.5
10679,38.0
10680,37.5
10681,37.0
10682,37.5
10683,38.0
10684,37.5
10685,38.0
10686,38.5
10687,38.0
10688,37.5
10689,38.0
10690,37.5
10691,38.0
10692,38.5
10693,39.0
10694,38.5
10695,39.0
10696,39.5
10697,39.0
10698,39.5
10699,40.0
10700,40.5
10701,41.0
10702,41.5
10703,41.0
10704,41.5
10705,42.0
10706,42.5
10707,43.0
10708,43.5
10709,44.0
10710,44.5
10711,45.0
10712,44.5
10713,45.0
10714,44.5
10715,45.0
10716,44.5
10717,45.0
10718,44.5
10719,44.0
10720,44.5
10721,44.0
10722,43.5
10723,44.0
10724,44.5
10725,45.0
10726,44.5
10727,44.0
10728,43.5
10729,44.0
10730,44.5
10731,44.0
10732,43.5
10733,44.0
10734,43.5
10735,43.0
10736,43.5
10737,44.0
10738,43.5
10739,43.0
10740,42.5
10741,42.0
10742,41.5
10743,42.0
10744,41.5
10745,42.0
10746,42.5
10747,43.0
10748,42.5
10749,42.0
10750,41.5
10751,42.0
10752,41.5
10753,41.0
10754,40.5
10755,40.0
10756,40.5
10757,40.0
10758,40.5
10759,40.0
10760,39.5
10761,40.0
10762,40.5
10763,41.0
10764,41.5
10765,41.0
10766,41.5
10767,41.0
10768,40.5
10769,40.0
10770,39.5
10771,40.0
10772,39.5
10773,40.0
10774,39.5
10775,40.0
10776,40.5
10777,41.0
10778,40.5
10779,40.0
10780,39.5
10781,40.0
10782,40.5
10783,41.0
10784,40.5
10785,41.0
10786,41.5
10787,42.0
10788,41.5
10789,42.0
10790,41.5
10791,42.0
10792,41.5
10793,42.0
10794,42.5
10795,42.0
10796,42.5
10797,43.0
10798,43.5
10799,44.0
10800,43.5
10801,44.0
10802,44.5
10803,45.0
10804,44.5
10805,44.0
10806,43.5
10807,44.0
10808,44.5
10809,45.0
10810,45.5
10811,46.0
10812,45.5
10813,46.0
10814,46.5
10815,47.0
10816,46.5
10817,46.0
10818,45.5
10819,46.0
10820,45.5
10821,45.0
10822,45.5
10823,46.0
10824,45.5
10825,46.0
10826,46.5
10827,47.0
10828,46.5
10829,47.0
10830,46.5
10831,47.0
10832,47.5
10833,47.0
10834,46.5
10835,46.0
10836,46.5
10837,47.0
10838,47.5
10839,47.0
10840,47.5
10841,47.0
10842,46.5
10843,46.0
10844,46.5
10845,47.0
10846,46.5
10847,47.0
10848,46.5
10849,47.0
10850,46.5
10851,46.0
10852,45.5
10853,46.0
10854,46.5
10855,47.0
10856,47.5
10857,47.0
10858,46.5
10859,47.0
10860,47.5
10861,48.0
10862,48.5
10863,49.0
10864,48.5
10865,48.0
10866,48.5
10867,49.0
10868,49.5
10869,50.0
10870,50.5
10871,50.0
10872,49.5
10873,50.0
10874,49.5
10875,50.0
10876,50.5
10877,51.0
10878,51.5
10879,51.0
10880,50.5
10881,51.0
10882,50.5
10883,51.0
10884,51.5
10885,51.0
10886,51.5
10887,51.0
10888,50.5
10889,51.0
10890,51.5
10891,52.0
10892,52.5
10893,53.0
10894,53.5
10895,54.0
10896,54.5
10897,55.0
10898,54.5
10899,55.0
10900,55.5
10901,56.0
10902,55.5
10903,56.0
10904,55.5
10905,55.0
10906,55.5
10907,56.0
10908,56.5
10909,56.0
10910,55.5
10911,56.0
10912,55.5
10913,55.0
10914,55.5
10915,55.0
10916,54.5
10917,55.0
10918,54.5
10919,55.0
10920,54.5
10921,55.0
10922,55.5
10923,55.0
10924,55.5
10925,55.0
10926,55.5
10927,56.0
10928,56.5
10929,57.0
10930,56.5
10931,56.0
10932,56.5
10933,57.0
10934,56.5
10935,56.0
10936,56.5
10937,56.0
10938,56.5
10939,56.0
10940,56.5
10941,56.0
10942,55.5
10943,56.0
10944,55.5
10945,56.0
10946,55.5
10947,56.0
10948,56.5
10949,56.0
10950,55.5
10951,55.0
10952,55.5
10953,55.0
10954,54.5
10955,55.0
10956,55.5
10957,56.0
10958,55.5
10959,56.0
10960,56.5
10961,57.0
10962,57.5
10963,57.0
10964,57.5
10965,57.0
10966,57.5
10967,58.0
10968,57.5
10969,58.0
10970,58.5
10971,58.0
10972,58.5
10973,59.0
10974,58.5
10975,58.0
10976,58.5
10977,58.0
10978,58.5
10979,58.0
10980,58.5
10981,58.0
10982,58.5
10983,58.0
10984,57.5
10985,57.0
10986,56.5
10987,57.0
10988,57.5
10989,58.0
10990,57.5
10991,57.0
10992,56.5
10993,56.0
10994,55.5
10995,55.0
10996,54.5
10997,54.0
10998,54.5
10999,55.0
11000,55.5
11001,55.0
11002,55.5
11003,55.0
11004,54.5
11005,54.0
11006,54.5
11007,54.0
11008,54.5
11009,55.0
11010,55.5
11011,56.0
11012,55.5
11013,55.0
11014,55.5
11015,55.0
11016,55.5
11017,56.0
11018,56.5
11019,56.0
11020,55.5
11021,55.0
11022,55.5
11023,56.0
11024,56.5
11025,57.0
11026,57.5
11027,57.0
11028,57.5
11029,58.0
11030,57.5
11031,57.0
11032,56.5
11033,56.0
11034,55.5
11035,55.0
11036,54.5
11037,54.0
11038,54.5
11039,54.0
11040,54.5
11041,54.0
11042,54.5
11043,55.0
11044,55.5
11045,55.0
11046,55.5
11047,55.0
11048,54.5
11049,54.0
11050,54.5
11051,55.0
11052,55.5
11053,55.0
11054,54.5
11055,54.0
11056,53.5
11057,54.0
11058,53.5
11059,54.0
11060,54.5
11061,54.0
11062,53.5
11063,54.0
11064,54.5
11065,55.0
11066,54.5
11067,54.0
11068,53.5
11069,54.0
11070,54.5
11071,55.0
11072,55.5
11073,56.0
11074,55.5
11075,55.0
11076,54.5
11077,54.0
11078,53.5
11079,53.0
11080,52.5
11081,53.0
11082,52.5
11083,53.0
11084,52.5
11085,53.0
11086,53.5
11087,53.0
11088,52.5
11089,53.0
11090,52.5
11091,53.0
11092,53.5
11093,53.0
11094,52.5
11095,53.0
11096,52.5
11097,53.0
11098,52.5
11099,52.0
11100,51.5
11101,52.0
11102,51.5
11103,51.0
11104,50.5
11105,51.0
11106,51.5
11107,52.0
11108,52.5
11109,52.0
11110,51.5
11111,52.0
11112,51.5
11113,51.0
11114,51.5
11115,52.0
11116,52.5
11117,52.0
11118,51.5
11119,52.0
11120,52.5
11121,53.0
11122,52.5
11123,53.0
11124,52.5
11125,53.0
11126,53.5
11127,54.0
11128,53.5
11129,54.0
11130,53.5
11131,54.0
11132,53.5
11133,54.0
11134,53.5
11135,53.0
11136,52.5
11137,53.0
11138,53.5
11139,53.0
11140,52.5
11141,53.0
11142,53.5
11143,54.0
11144,53.5
11145,54.0
11146,54.5
11147,54.0
11148,53.5
11149,53.0
11150,53.5
11151,54.0
11152,54.5
11153,54.0
11154,54.5
11155,55.0
11156,54.5
11157,55.0
11158,54.5
11159,55.0
11160,54.5
11161,54.0
11162,54.5
11163,55.0
11164,54.5
11165,55.0
11166,54.5
11167,54.0
11168,53.5
11169,53.0
11170,52.5
11171,53.0
11172,52.5
11173,52.0
11174,52.5
11175,52.0
11176,52.5
11177,53.0
11178,53.5
11179,53.0
11180,52.5
11181,52.0
11182,51.5
11183,52.0
11184,51.5
11185,52.0
11186,52.5
11187,53.0
11188,52.5
11189,53.0
11190,52.5
11191,53.0
11192,53.5
11193,53.0
11194,53.5
11195,53.0
11196,52.5
11197,53.0
11198,52.5
11199,53.0
11200,53.5
11201,54.0
11202,54.5
11203,55.0
11204,54.5
11205,54.0
11206,53.5
11207,54.0
11208,53.5
11209,53.0
11210,52.5
11211,53.0
11212,53.5
11213,53.0
11214,53.5
11215,53.0
11216,53.5
11217,53.0
11218,53.5
11219,54.0
11220,54.5
11221,55.0
11222,54.5
11223,54.0
11224,53.5
11225,53.0
11226,53.5
11227,54.0
11228,54.5
11229,55.0
11230,54.5
11231,55.0
11232,54.5
11233,55.0
11234,55.5
11235,55.0
11236,55.5
11237,56.0
11238,55.5
11239,56.0
11240,56.5
11241,57.0
11242,57.5
11243,57.0
11244,57.5
11245,58.0
11246,58.5
11247,58.0
11248,57.5
11249,57.0
11250,56.5
11251,56.0
11252,55.5
11253,55.0
11254,55.5
11255,56.0
11256,56.5
11257,56.0
11258,56.5
11259,57.0
11260,56.5
11261,56.0
11262,56.5
11263,56.0
11264,55.5
11265,56.0
11266,55.5
11267,55.0
11268,54.5
11269,55.0
11270,55.5
11271,55.0
11272,55.5
11273,55.0
11274,54.5
11275,55.0
11276,55.5
11277,55.0
11278,55.5
11279,56.0
11280,56.5
11281,56.0
11282,55.5
11283,55.0
11284,54.5
11285,54.0
11286,54.5
11287,55.0
11288,54.5
11289,54.0
11290,54.5
11291,54.0
11292,54.5
11293,54.0
11294,53.5
11295,53.0
11296,52.5
11297,52.0
11298,51.5
11299,51.0
11300,50.5
11301,50.0
11302,49.5
11303,49.0
11304,49.5
11305,49.0
11306,49.5
11307,50.0
11308,50.5
11309,50.0
11310,50.5
11311,51.0
11312,50.5
11313,50.0
11314,49.5
11315,50.0
11316,50.5
11317,51.0
11318,51.5
11319,52.0
11320,51.5
11321,52.0
11322,52.5
11323,52.0
11324,51.5
11325,51.0
11326,51.5
11327,51.0
11328,50.5
11329,50.0
11330,49.5
11331,49.0
11332,49.5
11333,50.0
11334,50.5
11335,51.0
11336,50.5
11337,51.0
11338,51.5
11339,51.0
11340,50.5
11341,50.0
11342,49.5
11343,50.0
11344,50.5
11345,50.0
11346,50.5
11347,51.0
11348,51.5
11349,51.0
11350,50.5
11351,50.0
11352,50.5
11353,51.0
11354,51.5
11355,51.0
11356,51.5
11357,52.0
11358,52.5
11359,53.0
11360,53.5
11361,54.0
11362,53.5
11363,54.0
11364,54.5
11365,55.0
11366,54.5
11367,54.0
11368,54.5
11369,54.0
11370,53.5
11371,54.0
11372,53.5
11373,53.0
11374,52.5
11375,53.0
11376,52.5
11377,52.0
11378,51.5
11379,51.0
11380,50.5
11381,51.0
11382,50.5
11383,51.0
11384,50.5
11385,51.0
11386,50.5
11387,51.0
11388,50.5
11389,51.0
11390,51.5
11391,52.0
11392,51.5
11393,51.0
11394,51.5
11395,52.0
11396,51.5
11397,52.0
11398,51.5
11399,52.0
11400,51.5
11401,52.0
11402,51.5
11403,51.0
11404,51.5
11405,51.0
11406,51.5
11407,52.0
11408,52.5
11409,52.0
11410,52.5
11411,52.0
11412,51.5
11413,51.0
11414,51.5
11415,51.0
11416,50.5
11417,51.0
11418,51.5
11419,52.0
11420,51.5
11421,52.0
11422,52.5
11423,53.0
11424,52.5
11425,52.0
11426,52.5
11427,52.0
11428,51.5
11429,51.0
11430,50.5
11431,50.0
11432,50.5
11433,51.0
11434,50.5
11435,50.0
11436,50.5
11437,51.0
11438,51.5
11439,51.0
11440,51.5
11441,52.0
11442,51.5
11443,51.0
11444,50.5
11445,50.0
11446,50.5
11447,51.0
11448,50.5
11449,51.0
11450,51.5
11451,51.0
11452,50.5
11453,51.0
11454,51.5
11455,52.0
11456,52.5
11457,52.0
11458,51.5
11459,51.0
11460,51.5
11461,51.0
11462,50.5
11463,50.0
11464,49.5
11465,50.0
11466,50.5
11467,50.0
11468,49.5
11469,49.0
11470,48.5
11471,49.0
11472,49.5
11473,49.0
11474,48.5
11475,49.0
11476,48.5
11477,48.0
11478,48.5
11479,49.0
11480,48.5
11481,48.0
11482,48.5
11483,48.0
11484,48.5
11485,48.0
11486,48.5
11487,49.0
11488,49.5
11489,49.0
11490,48.5
11491,48.0
11492,48.5
11493,49.0
11494,48.5
11495,49.0
11496,48.5
11497,49.0
11498,48.5
11499,49.0
11500,49.5
11501,49.0
11502,48.5
11503,49.0
11504,49.5
11505,49.0
11506,49.5
11507,50.0
11508,50.5
11509,51.0
11510,50.5
11511,51.0
11512,50.5
11513,50.0
11514,50.5
11515,51.0
11516,51.5
11517,51.0
11518,50.5
11519,50.0
11520,50.5
11521,51.0
11522,50.5
11523,51.0
11524,51.5
11525,52.0
11526,52.5
11527,53.0
11528,52.5
11529,53.0
11530,53.5
11531,53.0
11532,53.5
11533,53.0
11534,53.5
11535,54.0
11536,53.5
11537,54.0
11538,53.5
11539,53.0
11540,52.5
11541,53.0
11542,53.5
11543,54.0
11544,54.5
11545,55.0
11546,54.5
11547,55.0
11548,55.5
11549,56.0
11550,56.5
11551,57.0
11552,57.5
11553,58.0
11554,58.5
11555,59.0
11556,58.5
11557,58.0
11558,57.5
11559,57.0
11560,56.5
11561,57.0
11562,56.5
11563,57.0
11564,57.5
11565,57.0
11566,57.5
11567,58.0
11568,57.5
11569,57.0
11570,57.5
11571,58.0
11572,58.5
11573,58.0
11574,58.5
11575,59.0
11576,59.5
11577,59.0
11578,58.5
11579,58.0
11580,57.5
11581,57.0
11582,57.5
11583,58.0
11584,58.5
11585,59.0
11586,58.5
11587,59.0
11588,59.5
11589,59.0
11590,59.5
11591,59.0
11592,58.5
11593,59.0
11594,59.5
11595,59.0
11596,59.5
11597,60.0
11598,60.5
11599,60.0
11600,59.5
11601,60.0
11602,60.5
11603,60.0
11604,60.5
11605,61.0
11606,60.5
11607,61.0
11608,61.5
11609,62.0
11610,61.5
11611,61.0
11612,60.5
11613,61.0
11614,61.5
11615,61.0
11616,61.5
11617,62.0
11618,62.5
11619,62.0
11620,62.5
11621,62.0
11622,62.5
11623,63.0
11624,62.5
11625,63.0
11626,62.5
11627,63.0
11628,62.5
11629,62.0
11630,62.5
11631,62.0
11632,62.5
11633,62.0
11634,61.5
11635,62.0
11636,62.5
11637,63.0
11638,63.5
11639,63.0
11640,62.5
11641,62.0
11642,62.5
11643,62.0
11644,62.5
11645,63.0
11646,62.5
11647,63.0
11648,62.5
11649,63.0
11650,63.5
11651,63.0
11652,63.5
11653,64.0
11654,63.5
11655,63.0
11656,63.5
11657,64.0
11658,64.5
11659,65.0
11660,64.5
11661,65.0
11662,64.5
11663,64.0
11664,63.5
11665,63.0
11666,62.5
11667,63.0
11668,62.5
11669,62.0
11670,61.5
11671,61.0
11672,61.5
11673,61.0
11674,60.5
11675,61.0
11676,60.5
11677,60.0
11678,59.5
11679,60.0
11680,60.5
11681,60.0
11682,59.5
11683,59.0
11684,58.5
11685,59.0
11686,58.5
11687,59.0
11688,59.5
11689,59.0
11690,59.5
11691,59.0
11692,58.5
11693,58.0
11694,57.5
11695,57.0
11696,56.5
11697,56.0
11698,56.5
11699,56.0
11700,55.5
11701,56.0
11702,55.5
11703,56.0
11704,56.5
11705,56.0
11706,55.5
11707,55.0
11708,55.5
11709,56.0
11710,55.5
11711,56.0
11712,56.5
11713,57.0
11714,57.5
11715,58.0
11716,57.5
11717,58.0
11718,57.5
11719,57.0
11720,56.5
11721,57.0
11722,57.5
11723,58.0
11724,57.5
11725,57.0
11726,56.5
11727,56.0
11728,55.5
11729,56.0
11730,56.5
11731,57.0
11732,57.5
11733,57.0
11734,56.5
11735,57.0
11736,57.5
11737,57.0
11738,57.5
11739,57.0
11740,57.5
11741,58.0
11742,58.5
11743,59.0
11744,59.5
11745,59.0
11746,59.5
11747,60.0
11748,60.5
11749,61.0
11750,61.5
11751,61.0
11752,60.5
11753,60.0
11754,60.5
11755,60.0
11756,59.5
11757,59.0
11758,59.5
11759,59.0
11760,59.5
11761,59.0
11762,58.5
11763,58.0
11764,57.5
11765,57.0
11766,57.5
11767,57.0
11768,56.5
11769,56.0
11770,55.5
11771,55.0
11772,54.5
11773,54.0
11774,53.5
11775,54.0
11776,53.5
11777,54.0
11778,54.5
11779,55.0
11780,55.5
11781,55.0
11782,55.5
11783,56.0
11784,56.5
11785,57.0
11786,57.5
11787,58.0
11788,58.5
11789,59.0
11790,59.5
11791,59.0
11792,58.5
11793,58.0
11794,57.5
11795,57.0
11796,56.5
11797,57.0
11798,56.5
11799,57.0
11800,57.5
11801,58.0
11802,57.5
11803,58.0
11804,57.5
11805,57.0
11806,56.5
11807,56.0
11808,55.5
11809,55.0
11810,54.5
11811,54.0
11812,53.5
11813,53.0
11814,53.5
11815,54.0
11816,53.5
11817,54.0
11818,53.5
11819,54.0
11820,53.5
11821,54.0
11822,53.5
11823,53.0
11824,53.5
11825,53.0
11826,52.5
11827,53.0
11828,53.5
11829,53.0
11830,52.5
11831,53.0
11832,52.5
11833,52.0
11834,52.5
11835,53.0
11836,52.5
11837,53.0
11838,52.5
11839,53.0
11840,52.5
11841,52.0
11842,52.5
11843,53.0
11844,53.5
11845,54.0
11846,54.5
11847,54.0
11848,53.5
11849,54.0
11850,53.5
11851,53.0
11852,53.5
11853,53.0
11854,53.5
11855,54.0
11856,53.5
11857,53.0
11858,53.5
11859,53.0
11860,53.5
11861,54.0
11862,54.5
11863,55.0
11864,54.5
11865,54.0
11866,53.5
11867,54.0
11868,54.5
11869,54.0
11870,53.5
11871,54.0
11872,53.5
11873,54.0
11874,54.5
11875,55.0
11876,55.5
11877,55.0
11878,55.5
11879,55.0
11880,55.5
11881,55.0
11882,55.5
11883,56.0
11884,56.5
11885,57.0
11886,57.5
11887,57.0
11888,56.5
11889,56.0
11890,56.5
11891,57.0
11892,56.5
11893,57.0
11894,56.5
11895,56.0
11896,56.5
11897,57.0
11898,57.5
11899,58.0
11900,57.5
11901,58.0
11902,57.5
11903,57.0
11904,57.5
11905,58.0
11906,57.5
11907,57.0
11908,56.5
11909,57.0
11910,56.5
11911,56.0
11912,56.5
11913,57.0
11914,56.5
11915,56.0
11916,55.5
11917,56.0
11918,56.5
11919,56.0
11920,56.5
11921,57.0
11922,57.5
11923,58.0
11924,57.5
11925,58.0
11926,58.5
11927,59.0
11928,59.5
11929,59.0
11930,59.5
11931,60.0
11932,60.5
11933,61.0
11934,60.5
11935,60.0
11936,60.5
11937,61.0
11938,61.5
11939,61.0
11940,60.5
11941,61.0
11942,60.5
11943,61.0
11944,60.5
11945,61.0
11946,60.5
11947,60.0
11948,60.5
11949,61.0
11950,61.5
11951,61.0
11952,61.5
11953,61.0
11954,60.5
11955,60.0
11956,60.5
11957,60.0
11958,59.5
11959,60.0
11960,59.5
11961,59.0
11962,59.5
11963,59.0
11964,58.5
11965,58.0
11966,58.5
11967,58.0
11968,57.5
11969,57.0
11970,57.5
11971,58.0
11972,58.5
11973,59.0
11974,59.5
11975,60.0
11976,59.5
11977,59.0
11978,58.5
11979,58.0
11980,58.5
11981,58.0
11982,58.5
11983,58.0
11984,58.5
11985,58.0
11986,57.5
11987,57.0
11988,57.5
11989,57.0
11990,57.5
11991,57.0
11992,56.5
11993,56.0
11994,56.5
11995,57.0
11996,57.5
11997,57.0
