,Energy
10000,-53.998820069726335
10001,-53.998820069726335
10002,-53.99882006972632
10003,-53.99882006972633
10004,-53.99882006972633
10005,-53.998820069726335
10006,-53.99882006972633
10007,-53.99882006972633
10008,-53.99882006972632
10009,-53.99882006972633
10010,-53.99882006972632
10011,-53.998820069726335
10012,-53.99882006972632
10013,-53.998820069726335
10014,-53.99882006972632
10015,-53.998820069726335
10016,-53.99882006972632
10017,-53.99882006972633
10018,-53.99882006972632
10019,-53.998820069726335
10020,-53.998820069726335
10021,-53.998820069726335
10022,-53.998820069726335
10023,-53.998820069726335
10024,-53.99882006972633
10025,-53.998820069726335
10026,-53.99882006972632
10027,-53.998820069726335
10028,-53.99882006972633
10029,-53.998820069726335
10030,-53.99882006972633
10031,-53.998820069726335
10032,-53.99882006972632
10033,-53.998820069726335
10034,-53.99882006972633
10035,-53.998820069726335
10036,-53.99882006972633
10037,-53.998820069726335
10038,-53.99882006972633
10039,-53.998820069726335
10040,-53.99882006972633
10041,-53.998820069726335
10042,-53.99882006972633
10043,-53.998820069726335
10044,-53.99882006972632
10045,-53.998820069726335
10046,-53.99882006972632
10047,-53.998820069726335
10048,-53.99882006972632
10049,-53.998820069726335
10050,-53.99882006972633
10051,-53.998820069726335
10052,-53.99882006972632
10053,-53.998820069726335
10054,-53.99882006972633
10055,-53.998820069726335
10056,-53.99882006972633
10057,-53.998820069726335
10058,-53.998820069726335
10059,-53.998820069726335
10060,-53.998820069726335
10061,-53.998820069726335
10062,-53.99882006972633
10063,-53.998820069726335
10064,-53.99882006972633
10065,-53.998820069726335
10066,-53.99882006972633
10067,-53.998820069726335
10068,-53.99882006972633
10069,-53.998820069726335
10070,-53.998820069726335
10071,-53.998820069726335
10072,-53.99882006972632
10073,-53.998820069726335
10074,-53.99882006972632
10075,-53.99882006972633
10076,-53.99882006972633
10077,-53.998820069726335
10078,-53.998820069726335
10079,-53.99882006972633
10080,-53.99882006972633
10081,-53.99882006972633
10082,-53.99882006972633
10083,-53.99882006972633
10084,-53.99882006972633
10085,-53.99882006972633
10086,-53.99882006972633
10087,-53.99882006972633
10088,-53.99882006972633
10089,-53.99882006972633
10090,-53.99882006972633
10091,-53.99882006972633
10092,-53.99882006972633
10093,-53.99882006972633
10094,-53.998820069726335
10095,-53.99882006972633
10096,-53.998820069726335
10097,-53.99882006972633
10098,-53.998820069726335
10099,-53.998820069726335
10100,-53.998820069726335
10101,-53.998820069726335
10102,-53.998820069726335
10103,-53.998820069726335
10104,-53.99882006972633
10105,-53.998820069726335
10106,-53.99882006972633
10107,-53.998820069726335
10108,-53.998820069726335
10109,-53.99882006972633
