,Energy
10000,-86.39883211632994
10001,-86.39883211632993
10002,-86.39883211632994
10003,-86.39883211632993
10004,-86.39883211632994
10005,-86.39883211632994
10006,-86.39883211632994
10007,-86.39883211632994
10008,-86.39883211632994
10009,-86.39883211632991
10010,-86.39883211632994
10011,-86.39883211632994
10012,-86.39883211632994
10013,-86.39883211632991
10014,-86.39883211632994
10015,-86.39883211632993
10016,-86.39883211632994
10017,-86.39883211632991
10018,-86.39883211632994
10019,-86.39883211632991
10020,-86.39883211632994
10021,-86.39883211632993
10022,-86.39883211632994
10023,-86.39883211632993
10024,-86.39883211632994
10025,-86.39883211632993
10026,-86.39883211632994
10027,-86.39883211632993
10028,-86.39883211632994
10029,-86.39883211632991
10030,-86.39883211632994
10031,-86.39883211632991
10032,-86.39883211632994
10033,-86.39883211632991
10034,-86.39883211632994
10035,-86.39883211632991
10036,-86.39883211632994
10037,-86.39883211632991
10038,-86.39883211632994
10039,-86.39883211632993
10040,-86.39883211632994
10041,-86.39883211632991
10042,-86.39883211632994
10043,-86.39883211632993
10044,-86.39883211632994
10045,-86.39883211632991
10046,-86.39883211632994
10047,-86.39883211632991
10048,-86.39883211632994
10049,-86.39883211632991
10050,-86.39883211632994
10051,-86.39883211632991
10052,-86.39883211632994
10053,-86.39883211632993
10054,-86.39883211632994
10055,-86.39883211632993
10056,-86.39883211632994
10057,-86.39883211632993
10058,-86.39883211632994
10059,-86.39883211632993
10060,-86.39883211632994
10061,-86.39883211632993
10062,-86.39883211632994
10063,-86.39883211632991
10064,-86.39883211632994
10065,-86.39883211632993
10066,-86.39883211632994
10067,-86.39883211632991
10068,-86.39883211632994
10069,-86.39883211632994
10070,-86.39883211632994
10071,-86.39883211632994
10072,-86.39883211632994
10073,-86.39883211632994
10074,-86.39883211632994
10075,-86.39883211632991
10076,-86.39883211632994
10077,-86.39883211632991
10078,-86.39883211632994
10079,-86.39883211632991
10080,-86.39883211632994
10081,-86.39883211632994
10082,-86.39883211632994
10083,-86.39883211632993
10084,-86.39883211632994
10085,-86.39883211632993
10086,-86.39883211632994
10087,-86.39883211632993
10088,-86.39883211632994
10089,-86.39883211632993
10090,-86.39883211632994
10091,-86.39883211632993
10092,-86.39883211632994
10093,-86.39883211632993
10094,-86.39883211632993
10095,-86.39883211632993
10096,-86.39883211632993
10097,-86.39883211632993
10098,-86.39883211632994
10099,-86.39883211632993
10100,-86.39883211632994
10101,-86.39883211632993
10102,-86.39883211632994
10103,-86.39883211632993
10104,-86.39883211632994
10105,-86.39883211632993
10106,-86.39883211632994
10107,-86.39883211632993
10108,-86.39883211632994
10109,-86.39883211632993
10110,-86.39883211632994
10111,-86.39883211632993
10112,-86.39883211632994
10113,-86.39883211632993
10114,-86.39883211632994
10115,-86.39883211632994
10116,-86.39883211632994
10117,-86.39883211632994
10118,-86.39883211632994
10119,-86.39883211632991
10120,-86.39883211632994
10121,-86.39883211632993
10122,-86.39883211632994
10123,-86.39883211632991
10124,-86.39883211632994
10125,-86.39883211632993
10126,-86.39883211632994
10127,-86.39883211632991
10128,-86.39883211632994
10129,-86.39883211632991
10130,-86.39883211632994
10131,-86.39883211632991
10132,-86.39883211632994
10133,-86.39883211632991
10134,-86.39883211632994
10135,-86.39883211632993
10136,-86.39883211632994
10137,-86.39883211632991
10138,-86.39883211632994
10139,-86.39883211632993
10140,-86.39883211632994
10141,-86.39883211632993
10142,-86.39883211632994
10143,-86.39883211632993
10144,-86.39883211632994
10145,-86.39883211632993
10146,-86.39883211632994
10147,-86.39883211632993
10148,-86.39883211632994
10149,-86.39883211632993
10150,-86.39883211632994
10151,-86.39883211632991
10152,-86.39883211632994
10153,-86.39883211632991
10154,-86.39883211632994
10155,-86.39883211632991
10156,-86.39883211632994
10157,-86.39883211632991
10158,-86.39883211632994
10159,-86.39883211632993
10160,-86.39883211632994
10161,-86.39883211632993
10162,-86.39883211632994
10163,-86.39883211632991
10164,-86.39883211632994
10165,-86.39883211632991
10166,-86.39883211632994
10167,-86.39883211632993
10168,-86.39883211632994
10169,-86.39883211632993
10170,-86.39883211632994
10171,-86.39883211632991
10172,-86.39883211632994
10173,-86.39883211632993
10174,-86.39883211632994
10175,-86.39883211632993
10176,-86.39883211632994
10177,-86.39883211632993
10178,-86.39883211632994
10179,-86.39883211632991
10180,-86.39883211632994
10181,-86.39883211632991
10182,-86.39883211632994
10183,-86.39883211632991
10184,-86.39883211632994
10185,-86.39883211632993
10186,-86.39883211632994
10187,-86.39883211632993
10188,-86.39883211632994
10189,-86.39883211632993
10190,-86.39883211632994
10191,-86.39883211632993
10192,-86.39883211632994
10193,-86.39883211632991
10194,-86.39883211632994
10195,-86.39883211632991
10196,-86.39883211632994
10197,-86.39883211632991
10198,-86.39883211632994
10199,-86.39883211632994
10200,-86.39883211632994
10201,-86.39883211632991
10202,-86.39883211632994
10203,-86.39883211632994
10204,-86.39883211632994
10205,-86.39883211632991
10206,-86.39883211632994
10207,-86.39883211632993
10208,-86.39883211632994
10209,-86.39883211632991
10210,-86.39883211632994
10211,-86.39883211632994
10212,-86.39883211632994
10213,-86.39883211632994
10214,-86.39883211632994
10215,-86.39883211632991
10216,-86.39883211632994
10217,-86.39883211632991
10218,-86.39883211632994
10219,-86.39883211632994
10220,-86.39883211632994
10221,-86.39883211632994
10222,-86.39883211632994
10223,-86.39883211632994
10224,-86.39883211632994
10225,-86.39883211632994
10226,-86.39883211632994
10227,-86.39883211632994
10228,-86.39883211632994
10229,-86.39883211632991
10230,-86.39883211632994
10231,-86.39883211632991
10232,-86.39883211632994
10233,-86.39883211632994
10234,-86.39883211632994
10235,-86.39883211632993
10236,-86.39883211632994
10237,-86.39883211632993
10238,-86.39883211632994
10239,-86.39883211632993
10240,-86.39883211632994
10241,-86.39883211632993
10242,-86.39883211632994
10243,-86.39883211632994
10244,-86.39883211632994
10245,-86.39883211632994
10246,-86.39883211632994
10247,-86.39883211632991
10248,-86.39883211632994
10249,-86.39883211632991
10250,-86.39883211632994
10251,-86.39883211632993
10252,-86.39883211632994
10253,-86.39883211632993
10254,-86.39883211632994
10255,-86.39883211632993
10256,-86.39883211632993
10257,-86.39883211632993
10258,-86.39883211632994
10259,-86.39883211632993
10260,-86.39883211632994
10261,-86.39883211632993
10262,-86.39883211632994
10263,-86.39883211632993
10264,-86.39883211632994
10265,-86.39883211632991
10266,-86.39883211632994
10267,-86.39883211632991
10268,-86.39883211632994
10269,-86.39883211632993
10270,-86.39883211632994
10271,-86.39883211632993
10272,-86.39883211632994
10273,-86.39883211632993
10274,-86.39883211632994
10275,-86.39883211632993
10276,-86.39883211632994
10277,-86.39883211632993
10278,-86.39883211632994
10279,-86.39883211632993
10280,-86.39883211632994
10281,-86.39883211632993
10282,-86.39883211632994
10283,-86.39883211632993
10284,-86.39883211632993
10285,-86.39883211632993
10286,-86.39883211632994
10287,-86.39883211632993
10288,-86.39883211632994
10289,-86.39883211632991
10290,-86.39883211632994
