,Angle
10725,0.0
10726,119.5
10727,119.5
10728,0.0
10729,119.5
10730,0.0
10731,0.5
10732,0.5
10733,0.5
10734,1.0
10735,0.5
10736,0.0
10737,0.0
10738,119.5
10739,119.5
10740,119.5
10741,119.5
10742,119.0
10743,119.0
10744,119.5
10745,119.0
10746,119.5
10747,0.0
10748,119.5
10749,0.0
10750,0.0
10751,119.5
10752,119.5
10753,119.5
10754,0.0
10755,0.0
10756,0.5
10757,0.5
10758,0.5
10759,0.0
10760,119.5
10761,119.0
10762,119.0
10763,119.5
10764,0.0
10765,0.0
10766,0.5
10767,0.5
10768,0.0
10769,0.0
10770,119.5
10771,119.0
10772,119.5
10773,0.0
10774,119.5
10775,119.5
10776,119.5
10777,0.0
10778,119.5
10779,0.0
10780,0.0
10781,0.5
10782,0.0
10783,119.5
10784,119.5
10785,0.0
10786,0.5
10787,0.0
10788,119.5
10789,119.5
10790,0.0
10791,0.0
10792,0.0
10793,119.5
10794,119.5
10795,0.0
10796,0.5
10797,0.5
10798,1.0
10799,1.5
10800,1.0
10801,1.0
10802,0.5
10803,0.5
10804,0.0
10805,0.0
10806,0.0
10807,119.5
10808,119.5
10809,0.0
10810,0.0
10811,0.0
10812,119.5
10813,119.5
10814,119.5
10815,0.0
10816,0.0
10817,119.5
10818,119.0
10819,119.0
10820,119.5
10821,119.5
10822,0.0
10823,119.5
10824,119.5
10825,119.0
10826,119.5
10827,119.5
10828,119.5
10829,0.0
10830,119.5
10831,119.5
10832,119.5
10833,119.5
10834,119.5
10835,0.0
10836,0.5
10837,0.0
10838,0.0
10839,0.5
10840,1.0
10841,0.5
10842,0.5
10843,0.5
10844,0.5
10845,0.5
10846,0.0
10847,0.0
10848,0.5
10849,0.5
10850,0.5
10851,0.0
10852,0.0
10853,119.5
10854,0.0
10855,0.0
10856,119.5
10857,0.0
10858,0.0
10859,119.5
10860,0.0
10861,0.0
10862,119.5
10863,119.5
10864,119.0
10865,119.0
10866,119.0
10867,119.5
10868,119.5
10869,0.0
10870,0.5
10871,0.0
10872,0.0
10873,0.0
10874,119.5
10875,0.0
10876,0.0
10877,0.0
10878,119.5
10879,0.0
10880,0.5
10881,0.5
10882,0.0
10883,119.5
10884,119.5
10885,119.5
10886,0.0
10887,0.5
10888,0.0
10889,0.5
10890,1.0
10891,0.5
10892,0.5
10893,0.5
10894,1.0
10895,1.0
10896,0.5
10897,1.0
10898,0.5
10899,0.5
10900,0.5
10901,0.0
10902,0.0
10903,0.0
10904,0.0
10905,0.5
10906,0.0
10907,0.5
10908,0.5
10909,0.0
10910,0.5
10911,0.0
10912,119.5
10913,119.5
10914,119.5
10915,0.0
10916,119.5
10917,119.0
10918,119.0
10919,119.5
10920,0.0
10921,0.0
10922,0.5
10923,1.0
10924,0.5
10925,0.0
10926,0.5
10927,0.5
10928,0.0
10929,0.0
10930,0.0
10931,0.0
10932,0.5
10933,0.5
10934,0.0
10935,0.5
10936,0.0
10937,0.5
10938,0.5
10939,0.0
10940,0.0
10941,119.5
10942,119.0
10943,119.5
10944,119.0
10945,119.0
10946,119.0
10947,119.0
10948,119.0
10949,119.5
10950,119.5
10951,119.0
10952,119.0
10953,119.0
10954,119.5
10955,0.0
10956,119.5
10957,0.0
10958,0.5
10959,1.0
10960,1.0
10961,1.0
10962,0.5
10963,0.0
10964,0.5
10965,0.0
10966,0.5
10967,0.0
10968,119.5
10969,0.0
10970,0.0
10971,119.5
10972,0.0
10973,0.5
10974,0.5
10975,1.0
10976,0.5
10977,0.5
10978,0.0
10979,0.0
10980,0.0
10981,0.5
10982,0.0
10983,0.0
10984,0.0
10985,0.5
10986,0.0
10987,0.5
10988,0.0
10989,0.5
10990,1.0
10991,0.5
10992,0.5
10993,0.5
10994,0.0
10995,0.0
10996,119.5
10997,0.0
10998,0.5
10999,0.5
11000,0.5
11001,0.0
11002,0.5
11003,0.0
11004,0.5
11005,0.5
11006,0.0
11007,0.0
11008,0.5
11009,0.5
11010,1.0
11011,1.0
11012,0.5
11013,0.0
11014,0.5
11015,0.0
11016,119.5
11017,0.0
11018,0.5
11019,0.0
11020,0.0
11021,119.5
11022,119.5
11023,0.0
11024,0.0
11025,0.5
11026,0.0
11027,0.0
11028,0.5
11029,0.0
11030,0.0
11031,119.5
11032,0.0
11033,0.5
11034,0.5
11035,0.5
11036,0.0
11037,0.0
11038,119.5
11039,0.0
11040,0.5
11041,0.5
11042,0.5
11043,0.5
11044,0.0
11045,0.0
11046,0.0
11047,0.0
11048,0.0
11049,0.0
11050,0.0
11051,0.5
11052,0.0
11053,119.5
11054,0.0
11055,0.0
11056,0.5
11057,1.0
11058,1.0
11059,1.0
11060,1.5
11061,1.0
11062,1.0
11063,0.5
11064,0.0
11065,0.0
11066,119.5
11067,0.0
11068,0.0
11069,119.5
11070,0.0
11071,0.0
11072,0.0
11073,0.0
11074,119.5
11075,119.0
11076,119.5
11077,0.0
11078,0.0
11079,0.5
11080,1.0
11081,0.5
11082,1.0
11083,0.5
11084,0.0
11085,0.5
11086,1.0
11087,0.5
11088,0.5
11089,0.0
11090,119.5
11091,0.0
11092,0.0
11093,119.5
11094,0.0
11095,0.0
11096,119.5
11097,119.5
11098,0.0
11099,0.5
11100,1.0
11101,0.5
11102,0.5
11103,0.0
11104,0.0
11105,119.5
11106,119.5
11107,119.5
11108,119.5
11109,119.0
11110,119.5
11111,119.5
11112,0.0
11113,0.5
11114,1.0
11115,1.0
11116,0.5
11117,0.0
11118,119.5
11119,119.5
11120,119.5
11121,119.5
11122,0.0
11123,0.0
11124,0.0
11125,0.5
11126,1.0
11127,0.5
11128,0.0
11129,0.0
11130,0.0
11131,119.5
11132,119.5
11133,119.5
11134,119.5
11135,0.0
11136,0.5
11137,1.0
11138,1.0
11139,1.0
11140,0.5
11141,1.0
11142,0.5
11143,0.0
11144,119.5
11145,119.5
11146,119.5
11147,119.5
11148,119.0
11149,119.5
11150,0.0
11151,119.5
11152,0.0
11153,0.0
11154,119.5
11155,119.5
11156,119.5
11157,0.0
11158,119.5
11159,0.0
11160,0.0
11161,0.0
11162,0.5
11163,0.5
11164,0.5
11165,0.5
11166,0.0
11167,0.0
11168,119.5
11169,0.0
11170,0.5
11171,0.0
11172,0.0
11173,0.0
11174,119.5
11175,119.0
11176,119.5
11177,119.0
11178,119.0
11179,119.0
11180,119.0
11181,118.5
11182,119.0
11183,119.0
11184,119.0
11185,119.0
11186,119.5
11187,0.0
11188,0.0
11189,0.5
11190,0.5
11191,0.0
11192,0.0
11193,119.5
11194,0.0
11195,119.5
11196,0.0
11197,0.0
11198,119.5
11199,119.0
11200,119.5
11201,119.5
11202,119.5
11203,0.0
11204,0.5
11205,0.5
11206,0.5
11207,0.5
11208,0.0
11209,0.5
11210,0.0
11211,0.0
11212,119.5
11213,119.5
11214,0.0
11215,0.0
11216,0.0
11217,0.5
11218,0.0
11219,0.5
11220,0.0
11221,0.0
11222,119.5
11223,119.0
11224,119.5
11225,119.5
11226,0.0
11227,0.0
11228,0.5
11229,0.5
11230,0.0
11231,0.0
11232,0.0
11233,0.5
11234,0.0
11235,0.0
11236,0.5
11237,0.0
11238,119.5
11239,0.0
11240,119.5
11241,0.0
11242,119.5
11243,119.0
11244,119.5
11245,119.5
11246,0.0
11247,0.0
11248,0.0
11249,0.0
11250,0.5
11251,0.5
11252,0.0
11253,0.0
11254,119.5
11255,119.5
11256,119.5
11257,0.0
11258,119.5
11259,0.0
11260,119.5
11261,0.0
11262,119.5
11263,119.5
11264,0.0
11265,0.0
11266,119.5
11267,119.5
11268,119.5
11269,0.0
11270,119.5
11271,119.5
11272,0.0
11273,0.0
11274,0.5
11275,0.0
11276,0.5
11277,0.5
11278,0.5
11279,0.0
11280,119.5
11281,119.5
11282,119.0
11283,119.5
11284,119.5
11285,119.5
11286,119.5
11287,119.0
11288,119.0
11289,119.0
11290,119.0
11291,119.0
11292,119.0
11293,119.5
11294,0.0
11295,0.0
11296,0.0
11297,119.5
11298,0.0
11299,0.5
11300,0.0
11301,0.5
11302,0.5
11303,0.0
11304,0.0
11305,119.5
11306,119.5
11307,119.5
11308,0.0
11309,0.5
11310,0.0
11311,0.5
11312,0.5
11313,0.5
11314,0.0
11315,119.5
11316,119.5
11317,119.5
11318,119.5
11319,119.5
11320,119.0
11321,119.0
11322,119.0
11323,119.5
11324,119.0
11325,119.0
11326,119.5
11327,0.0
11328,0.5
11329,0.5
11330,0.5
11331,0.5
11332,0.0
11333,0.5
11334,1.0
11335,0.5
11336,1.0
11337,0.5
11338,0.5
11339,0.0
11340,119.5
11341,119.5
11342,0.0
11343,0.5
11344,0.5
11345,0.0
11346,119.5
11347,119.5
11348,0.0
11349,0.0
11350,0.5
11351,1.0
11352,0.5
11353,1.0
11354,0.5
11355,1.0
11356,1.0
11357,0.5
11358,0.0
11359,0.5
11360,0.0
11361,0.5
11362,0.5
11363,0.0
11364,119.5
11365,119.5
11366,0.0
11367,0.5
11368,0.0
11369,0.5
11370,0.0
11371,119.5
11372,119.5
11373,119.5
11374,119.5
11375,0.0
11376,0.5
11377,0.0
11378,0.0
11379,0.5
11380,0.0
11381,0.5
11382,1.0
11383,0.5
11384,0.0
11385,0.5
11386,0.0
11387,119.5
11388,119.5
11389,0.0
11390,0.0
11391,0.0
11392,0.0
11393,0.5
11394,0.5
11395,1.0
11396,1.0
11397,0.5
11398,1.0
11399,1.0
11400,1.0
11401,0.5
11402,0.5
11403,0.5
11404,1.0
11405,0.5
11406,0.0
11407,119.5
11408,0.0
11409,119.5
11410,0.0
11411,0.5
11412,1.0
11413,1.0
11414,1.0
11415,1.0
11416,1.0
11417,1.0
11418,1.5
11419,1.0
11420,0.5
11421,0.5
11422,0.5
11423,0.0
11424,0.0
11425,119.5
11426,0.0
11427,0.0
11428,0.5
11429,0.0
11430,0.0
11431,0.0
11432,0.5
11433,0.5
11434,0.5
11435,0.5
11436,0.0
11437,119.5
11438,0.0
11439,119.5
11440,119.0
11441,119.0
11442,119.5
11443,119.5
11444,119.5
11445,0.0
11446,119.5
11447,119.0
11448,119.5
11449,0.0
11450,119.5
11451,119.5
11452,0.0
11453,0.5
11454,0.0
11455,0.5
11456,0.0
11457,0.0
11458,0.0
11459,119.5
11460,0.0
11461,0.0
11462,0.0
11463,0.0
11464,0.5
11465,0.0
11466,119.5
11467,119.5
11468,0.0
11469,119.5
11470,0.0
11471,0.0
11472,119.5
11473,119.5
11474,119.5
11475,0.0
11476,0.5
11477,0.0
11478,0.5
11479,0.5
11480,0.0
11481,0.0
11482,0.5
11483,0.5
11484,0.0
11485,0.5
11486,0.0
11487,119.5
11488,119.5
11489,119.5
11490,119.5
11491,119.5
11492,0.0
11493,0.5
11494,0.0
11495,119.5
11496,119.0
11497,119.5
11498,0.0
11499,0.0
11500,0.5
11501,0.0
11502,0.5
11503,0.0
11504,0.0
11505,0.0
11506,0.0
11507,0.0
11508,119.5
11509,0.0
11510,0.5
11511,0.0
11512,0.0
11513,119.5
11514,0.0
11515,0.5
11516,0.0
11517,0.5
11518,0.0
11519,119.5
11520,0.0
11521,0.5
11522,0.5
11523,0.5
11524,1.0
11525,0.5
11526,0.0
11527,0.5
11528,0.0
11529,0.5
11530,0.5
11531,0.5
11532,0.0
11533,119.5
11534,119.0
11535,119.0
11536,119.5
11537,119.5
11538,0.0
11539,119.5
11540,119.5
11541,0.0
11542,119.5
11543,119.5
11544,119.5
11545,119.0
11546,119.5
11547,119.5
11548,0.0
11549,119.5
11550,0.0
11551,119.5
11552,119.5
11553,119.5
11554,0.0
11555,0.5
11556,0.0
11557,119.5
11558,0.0
11559,0.0
11560,119.5
11561,119.5
11562,119.5
11563,119.0
11564,119.5
11565,0.0
11566,119.5
11567,119.5
11568,0.0
11569,119.5
11570,0.0
11571,119.5
11572,0.0
11573,0.0
11574,0.0
11575,0.5
11576,0.0
11577,0.5
11578,1.0
11579,1.0
11580,0.5
11581,0.0
11582,0.0
11583,0.5
11584,0.0
11585,0.0
11586,119.5
11587,0.0
11588,119.5
11589,119.5
11590,0.0
11591,0.5
11592,0.0
11593,119.5
11594,0.0
11595,0.5
11596,0.5
11597,0.0
11598,0.0
11599,0.5
11600,1.0
11601,0.5
11602,0.0
11603,0.5
11604,1.0
11605,0.5
11606,0.0
11607,0.0
11608,119.5
11609,0.0
11610,0.0
11611,0.0
11612,119.5
11613,0.0
11614,0.0
11615,119.5
11616,0.0
11617,119.5
11618,0.0
11619,0.5
11620,1.0
11621,1.0
11622,0.5
11623,0.0
11624,0.5
11625,0.5
11626,0.5
11627,1.0
11628,1.0
11629,0.5
11630,0.5
11631,0.5
11632,1.0
11633,1.0
11634,0.5
11635,0.0
11636,0.0
11637,0.0
11638,0.5
11639,0.5
11640,0.0
11641,0.0
11642,0.0
11643,0.5
11644,0.0
11645,0.0
11646,0.5
11647,1.0
11648,1.0
11649,0.5
11650,0.5
11651,0.0
11652,0.0
11653,0.5
11654,0.5
11655,0.0
11656,119.5
11657,0.0
11658,0.0
11659,0.0
11660,0.0
11661,0.0
11662,0.0
11663,119.5
11664,119.5
11665,119.5
11666,119.5
11667,0.0
11668,119.5
11669,0.0
11670,119.5
11671,0.0
11672,0.5
11673,0.0
11674,119.5
11675,119.5
11676,119.5
11677,119.0
11678,119.0
11679,119.5
11680,119.5
11681,0.0
11682,119.5
11683,119.5
11684,119.5
11685,119.5
11686,0.0
11687,0.5
11688,0.0
11689,0.0
11690,0.0
11691,0.0
11692,0.5
11693,0.5
11694,0.5
11695,0.0
11696,119.5
11697,119.5
11698,0.0
11699,0.5
11700,0.5
11701,0.0
11702,0.5
11703,0.5
11704,0.0
11705,119.5
11706,119.5
11707,0.0
11708,0.0
11709,0.0
11710,119.5
11711,0.0
11712,119.5
11713,119.5
11714,0.0
11715,0.5
11716,0.0
11717,0.5
11718,0.0
11719,0.0
11720,0.0
11721,0.0
11722,0.5
11723,0.0
11724,0.0
11725,0.0
11726,0.5
11727,1.0
11728,0.5
11729,0.5
11730,0.5
11731,1.0
11732,1.0
11733,0.5
11734,0.5
11735,0.0
11736,0.5
11737,0.5
11738,0.0
11739,119.5
11740,0.0
11741,0.5
11742,0.0
11743,119.5
11744,0.0
11745,0.5
11746,0.0
11747,0.5
11748,1.0
11749,1.0
11750,1.0
11751,1.0
11752,0.5
11753,1.0
11754,0.5
11755,0.0
11756,0.0
11757,119.5
11758,0.0
11759,0.5
11760,0.5
11761,0.0
11762,119.5
11763,119.0
11764,119.0
11765,119.0
11766,119.5
11767,0.0
11768,0.5
11769,0.5
11770,0.5
11771,0.5
11772,0.0
11773,0.5
11774,0.5
11775,0.0
11776,119.5
11777,119.0
11778,119.0
11779,119.5
11780,119.5
11781,119.5
11782,119.5
11783,119.5
11784,0.0
11785,0.5
11786,0.5
11787,0.5
11788,0.0
11789,119.5
11790,119.0
11791,119.5
11792,0.0
11793,0.0
11794,0.0
11795,0.5
11796,0.0
11797,0.5
11798,1.0
11799,0.5
11800,0.0
11801,119.5
11802,0.0
11803,119.5
11804,0.0
11805,0.5
11806,0.0
11807,0.5
11808,0.0
11809,119.5
11810,119.5
11811,0.0
11812,119.5
11813,119.5
11814,119.5
11815,119.5
11816,0.0
11817,0.5
11818,0.5
11819,0.0
11820,0.0
11821,0.5
11822,0.5
11823,0.5
11824,0.5
11825,0.5
11826,0.5
11827,0.0
11828,119.5
11829,0.0
11830,119.5
11831,0.0
11832,0.0
11833,0.5
11834,1.0
11835,1.0
11836,1.0
11837,1.0
11838,0.5
11839,0.0
11840,0.0
11841,0.0
11842,0.0
11843,119.5
11844,119.5
11845,0.0
11846,119.5
11847,119.5
11848,119.5
11849,119.5
11850,0.0
11851,0.5
11852,1.0
11853,0.5
11854,0.0
11855,0.0
11856,0.0
11857,0.0
11858,0.5
11859,0.0
11860,119.5
11861,0.0
11862,0.5
11863,0.0
11864,0.0
11865,0.5
11866,0.0
11867,119.5
11868,0.0
11869,119.5
11870,0.0
11871,119.5
11872,119.0
11873,119.5
11874,119.5
11875,119.5
11876,0.0
11877,119.5
11878,119.5
11879,119.5
11880,0.0
11881,119.5
11882,119.5
11883,119.5
11884,119.5
11885,119.5
11886,0.0
11887,119.5
11888,0.0
11889,119.5
11890,0.0
11891,119.5
11892,0.0
11893,0.5
11894,0.0
11895,0.5
11896,0.0
11897,0.0
11898,0.5
11899,0.0
11900,0.0
11901,119.5
11902,119.5
11903,119.0
11904,119.0
11905,119.0
11906,119.0
11907,119.5
11908,0.0
11909,0.5
11910,0.5
11911,0.5
11912,0.0
11913,0.0
11914,0.0
11915,0.0
11916,0.5
11917,0.0
11918,119.5
11919,119.5
11920,0.0
11921,0.5
11922,0.0
11923,0.0
11924,0.5
11925,1.0
11926,0.5
11927,0.0
11928,119.5
11929,119.5
11930,119.0
11931,119.0
11932,119.5
11933,119.5
11934,0.0
11935,119.5
11936,119.5
11937,0.0
11938,0.0
11939,0.0
11940,119.5
11941,119.5
11942,0.0
11943,0.0
11944,0.0
11945,119.5
11946,0.0
11947,0.0
11948,0.0
11949,119.5
11950,119.5
11951,0.0
11952,0.5
11953,0.5
11954,0.5
11955,0.0
11956,119.5
11957,0.0
11958,119.5
11959,119.0
11960,119.5
11961,0.0
11962,119.5
11963,119.0
11964,119.5
11965,119.5
11966,119.5
11967,119.5
11968,0.0
11969,119.5
11970,0.0
11971,0.5
11972,0.0
11973,0.0
11974,0.0
11975,0.5
11976,0.5
11977,0.5
11978,0.0
11979,0.0
11980,0.5
11981,0.5
11982,1.0
11983,1.0
11984,1.0
11985,0.5
11986,0.5
11987,0.0
11988,0.5
11989,0.0
11990,0.0
11991,119.5
11992,119.0
11993,119.0
11994,118.5
11995,119.0
11996,119.0
11997,119.5
