,Angle
10335,117.0
10336,116.5
10337,116.0
10338,115.5
10339,115.0
10340,115.5
10341,115.0
10342,114.5
10343,114.0
10344,113.5
10345,113.0
10346,113.5
10347,114.0
10348,113.5
10349,114.0
10350,113.5
10351,113.0
10352,113.5
10353,113.0
10354,113.5
10355,114.0
10356,114.5
10357,114.0
10358,114.5
10359,115.0
10360,114.5
10361,115.0
10362,114.5
10363,114.0
10364,113.5
10365,113.0
10366,113.5
10367,114.0
10368,113.5
10369,114.0
10370,113.5
10371,113.0
10372,113.5
10373,114.0
10374,113.5
10375,113.0
10376,112.5
10377,112.0
10378,112.5
10379,113.0
10380,113.5
10381,114.0
10382,113.5
10383,113.0
10384,113.5
10385,114.0
10386,114.5
10387,115.0
10388,115.5
10389,116.0
10390,116.5
10391,116.0
10392,116.5
10393,117.0
10394,116.5
10395,116.0
10396,116.5
10397,116.0
10398,116.5
10399,116.0
10400,115.5
10401,115.0
10402,115.5
10403,116.0
10404,115.5
10405,116.0
10406,115.5
10407,116.0
10408,116.5
10409,116.0
10410,116.5
10411,116.0
10412,116.5
10413,116.0
10414,115.5
10415,116.0
10416,116.5
10417,117.0
10418,116.5
10419,116.0
10420,115.5
10421,116.0
10422,116.5
10423,117.0
10424,117.5
10425,117.0
10426,117.5
10427,118.0
10428,117.5
10429,117.0
10430,117.5
10431,117.0
10432,116.5
10433,117.0
10434,117.5
10435,117.0
10436,116.5
10437,116.0
10438,115.5
10439,116.0
10440,116.5
10441,117.0
10442,117.5
10443,117.0
10444,116.5
10445,116.0
10446,115.5
10447,115.0
10448,114.5
10449,115.0
10450,114.5
10451,114.0
10452,113.5
10453,113.0
10454,112.5
10455,113.0
10456,113.5
10457,114.0
10458,113.5
10459,114.0
10460,113.5
10461,113.0
10462,112.5
10463,113.0
10464,112.5
10465,113.0
10466,112.5
10467,113.0
10468,112.5
10469,112.0
10470,111.5
10471,111.0
10472,111.5
10473,112.0
10474,111.5
10475,111.0
10476,111.5
10477,112.0
10478,112.5
10479,112.0
10480,111.5
10481,112.0
10482,112.5
10483,113.0
10484,113.5
10485,114.0
10486,114.5
10487,115.0
10488,114.5
10489,114.0
10490,113.5
10491,113.0
10492,112.5
10493,112.0
10494,112.5
10495,113.0
10496,113.5
10497,114.0
10498,113.5
10499,114.0
10500,113.5
10501,114.0
10502,113.5
10503,113.0
10504,113.5
10505,114.0
10506,113.5
10507,113.0
10508,113.0
10509,113.5
10510,114.0
10511,113.5
10512,113.0
10513,113.5
10514,113.0
10515,113.5
10516,113.0
10517,112.5
10518,113.0
10519,112.5
10520,112.0
10521,111.5
10522,111.0
10523,110.5
10524,110.0
10525,110.5
10526,111.0
10527,110.5
10528,110.0
10529,110.5
10530,111.0
10531,110.5
10532,110.0
10533,110.5
10534,110.0
10535,109.5
10536,110.0
10537,110.5
10538,111.0
10539,110.5
10540,110.0
10541,110.5
10542,111.0
10543,111.5
10544,112.0
10545,111.5
10546,112.0
10547,111.5
10548,111.0
10549,111.5
10550,111.0
10551,110.5
10552,111.0
10553,110.5
10554,110.0
10555,109.5
10556,109.0
10557,109.5
10558,110.0
10559,109.5
10560,109.0
10561,109.5
10562,109.0
10563,109.5
10564,110.0
10565,109.5
10566,109.0
10567,108.5
10568,109.0
10569,108.5
10570,109.0
10571,109.5
10572,110.0
10573,109.5
10574,109.0
10575,108.5
10576,108.0
10577,107.5
10578,107.0
10579,107.5
10580,107.0
10581,107.5
10582,108.0
10583,107.5
10584,108.0
10585,107.5
10586,107.0
10587,107.5
10588,107.0
10589,106.5
10590,106.0
10591,106.5
10592,107.0
10593,106.5
10594,107.0
10595,107.5
10596,108.0
10597,107.5
10598,108.0
10599,108.5
10600,109.0
10601,109.5
10602,109.0
10603,109.5
10604,109.0
10605,108.5
10606,108.0
10607,107.5
10608,108.0
10609,107.5
10610,107.5
10611,108.0
10612,108.5
10613,109.0
10614,109.5
10615,109.0
10616,108.5
10617,109.0
10618,109.5
10619,109.0
10620,108.5
10621,108.0
10622,108.5
10623,109.0
10624,109.5
10625,109.0
10626,108.5
10627,109.0
10628,109.5
10629,110.0
10630,110.5
10631,111.0
10632,110.5
10633,110.0
10634,109.5
10635,110.0
10636,109.5
10637,109.0
10638,109.5
10639,109.0
10640,109.5
10641,109.0
10642,109.5
10643,110.0
10644,109.5
10645,109.0
10646,108.5
10647,109.0
10648,108.5
10649,109.0
10650,109.0
10651,108.5
10652,109.0
10653,108.5
10654,109.0
10655,109.5
10656,109.0
10657,108.5
10658,108.0
10659,107.5
10660,108.0
10661,108.5
10662,108.0
10663,107.5
10664,108.0
10665,108.5
10666,108.0
10667,108.5
10668,109.0
10669,108.5
10670,108.0
10671,108.5
10672,109.0
10673,109.5
10674,109.0
10675,108.5
10676,108.0
10677,108.0
10678,107.5
10679,107.0
10680,106.5
10681,107.0
10682,107.5
10683,107.5
10684,107.0
10685,106.5
10686,106.5
10687,106.0
10688,105.5
10689,106.0
10690,106.5
10691,106.0
10692,106.5
10693,106.0
10694,106.5
10695,106.5
10696,106.0
10697,105.5
10698,105.0
10699,104.5
10700,105.0
10701,105.5
10702,105.0
10703,105.5
10704,106.0
10705,106.5
10706,107.0
10707,106.5
10708,107.0
10709,106.5
10710,107.0
10711,107.5
10712,107.0
10713,107.5
10714,108.0
10715,108.5
10716,108.0
10717,107.5
10718,107.0
10719,106.5
10720,107.0
10721,106.5
10722,106.0
10723,105.5
10724,105.0
10725,104.5
10726,105.0
10727,104.5
10728,105.0
10729,104.5
10730,105.0
10731,105.5
10732,106.0
10733,105.5
10734,106.0
10735,106.5
10736,107.0
10737,106.5
10738,107.0
10739,106.5
10740,107.0
10741,106.5
10742,106.0
10743,105.5
10744,105.0
10745,104.5
10746,104.0
10747,104.5
10748,105.0
10749,104.5
10750,105.0
10751,105.5
10752,106.0
10753,105.5
10754,105.0
10755,104.5
10756,104.0
10757,104.5
10758,105.0
10759,104.5
10760,105.0
10761,105.5
10762,106.0
10763,105.5
10764,105.0
10765,105.5
10766,106.0
10767,105.5
10768,106.0
10769,105.5
10770,105.0
10771,104.5
10772,104.0
10773,104.5
10774,105.0
10775,105.0
10776,104.5
10777,104.0
10778,103.5
10779,103.0
10780,102.5
10781,103.0
10782,102.5
10783,103.0
10784,103.5
10785,103.0
10786,102.5
10787,103.0
10788,103.5
10789,103.0
10790,102.5
10791,102.0
10792,102.5
10793,102.0
10794,101.5
10795,101.0
10796,101.5
10797,101.0
10798,101.5
10799,102.0
10800,101.5
10801,102.0
10802,102.5
10803,103.0
10804,102.5
10805,103.0
10806,103.5
10807,104.0
10808,104.5
10809,105.0
10810,105.5
10811,106.0
10812,105.5
10813,106.0
10814,105.5
10815,106.0
10816,106.5
10817,107.0
10818,106.5
10819,106.0
10820,105.5
10821,106.0
10822,105.5
10823,105.0
10824,105.5
10825,105.0
10826,105.5
10827,106.0
10828,105.5
10829,106.0
10830,106.5
10831,106.0
10832,106.5
10833,107.0
10834,106.5
10835,106.0
10836,106.5
10837,107.0
10838,107.5
10839,107.0
10840,107.5
10841,108.0
10842,108.5
10843,108.0
10844,108.0
10845,107.5
10846,108.0
10847,108.5
10848,109.0
10849,109.5
10850,109.0
10851,108.5
10852,108.0
10853,107.5
10854,107.0
10855,106.5
10856,106.5
10857,106.0
10858,106.5
10859,107.0
10860,107.0
10861,106.5
10862,107.0
10863,107.5
10864,108.0
10865,107.5
10866,108.0
10867,107.5
10868,108.0
10869,107.5
10870,108.0
10871,107.5
10872,108.0
10873,108.5
10874,108.0
10875,108.5
10876,108.0
10877,107.5
10878,107.0
10879,107.5
10880,108.0
10881,107.5
10882,107.0
10883,107.5
10884,107.0
10885,107.5
10886,107.0
10887,106.5
10888,106.0
10889,106.5
10890,106.0
10891,106.5
10892,107.0
10893,106.5
10894,106.0
10895,106.5
10896,107.0
10897,107.5
10898,108.0
10899,108.5
10900,109.0
10901,108.5
10902,109.0
10903,109.5
10904,109.0
10905,109.5
10906,109.0
10907,109.5
10908,110.0
10909,109.5
10910,109.0
10911,108.5
10912,108.0
10913,108.5
10914,108.0
10915,108.5
10916,109.0
10917,109.5
10918,109.0
10919,108.5
10920,108.0
10921,108.5
10922,109.0
10923,108.5
10924,109.0
10925,108.5
10926,109.0
10927,108.5
10928,108.0
10929,107.5
10930,108.0
10931,108.5
10932,109.0
10933,108.5
10934,109.0
10935,109.5
10936,109.0
10937,108.5
10938,109.0
10939,109.5
10940,109.0
10941,109.5
10942,110.0
10943,110.5
10944,110.0
10945,110.5
10946,110.0
10947,109.5
10948,110.0
10949,109.5
10950,110.0
10951,109.5
10952,110.0
10953,110.5
10954,110.0
10955,110.5
10956,111.0
10957,110.5
10958,111.0
10959,110.5
10960,111.0
10961,110.5
10962,111.0
10963,111.5
10964,112.0
10965,112.5
10966,112.0
10967,111.5
10968,111.0
10969,111.5
10970,112.0
10971,111.5
10972,111.0
10973,111.5
10974,111.0
10975,110.5
10976,110.0
10977,109.5
10978,110.0
10979,109.5
10980,109.0
10981,108.5
10982,108.0
10983,108.5
10984,108.0
10985,107.5
10986,108.0
10987,108.5
10988,108.0
10989,108.5
10990,108.0
10991,107.5
10992,107.0
10993,106.5
10994,106.0
10995,106.5
10996,106.0
10997,105.5
10998,105.0
10999,105.0
11000,105.5
11001,106.0
11002,105.5
11003,106.0
11004,106.5
11005,106.0
11006,106.5
11007,106.0
11008,106.5
11009,106.0
11010,105.5
11011,106.0
11012,106.5
11013,106.0
11014,106.5
11015,106.0
11016,105.5
11017,106.0
11018,106.5
11019,107.0
11020,107.5
11021,108.0
11022,107.5
11023,107.0
11024,107.5
11025,108.0
11026,108.5
11027,109.0
11028,108.5
11029,108.0
11030,107.5
11031,107.0
11032,107.5
11033,107.0
11034,107.5
11035,107.0
11036,106.5
11037,106.0
11038,106.5
11039,106.0
11040,106.5
11041,106.0
11042,106.5
11043,107.0
11044,106.5
11045,107.0
11046,107.5
11047,108.0
11048,108.5
11049,108.0
11050,107.5
11051,107.0
11052,106.5
11053,106.0
11054,106.5
11055,107.0
11056,107.5
11057,108.0
11058,108.5
11059,108.0
11060,107.5
11061,107.0
11062,107.5
11063,107.0
11064,106.5
11065,107.0
11066,107.5
11067,107.0
11068,107.5
11069,108.0
11070,108.5
11071,108.0
11072,108.5
11073,109.0
11074,108.5
11075,108.0
11076,108.5
11077,108.0
11078,108.5
11079,109.0
11080,108.5
11081,109.0
11082,109.5
11083,109.0
11084,108.5
11085,108.0
11086,107.5
11087,107.0
11088,107.5
11089,108.0
11090,107.5
11091,107.0
11092,107.5
11093,107.0
11094,106.5
11095,106.0
11096,105.5
11097,106.0
11098,105.5
11099,105.0
11100,104.5
11101,104.0
11102,103.5
11103,104.0
11104,104.5
11105,105.0
11106,104.5
11107,104.0
11108,104.5
11109,104.5
11110,104.0
11111,103.5
11112,104.0
11113,103.5
11114,103.0
11115,103.5
11116,104.0
11117,103.5
11118,103.0
11119,102.5
11120,103.0
11121,103.5
11122,103.0
11123,102.5
11124,103.0
11125,102.5
11126,103.0
11127,102.5
11128,103.0
11129,103.5
11130,103.0
11131,103.5
11132,104.0
11133,104.5
11134,104.0
11135,103.5
11136,103.0
11137,102.5
11138,102.0
11139,101.5
11140,102.0
11141,101.5
11142,102.0
11143,102.5
11144,102.0
11145,101.5
11146,102.0
11147,102.5
11148,102.0
11149,101.5
11150,102.0
11151,102.5
11152,103.0
11153,102.5
11154,103.0
11155,102.5
11156,102.0
11157,102.5
11158,102.0
11159,102.5
11160,102.0
11161,102.5
11162,103.0
11163,102.5
11164,102.0
11165,101.5
11166,101.0
11167,100.5
11168,100.0
11169,100.5
11170,101.0
11171,101.5
11172,102.0
11173,101.5
11174,102.0
11175,102.5
11176,102.0
11177,101.5
11178,101.0
11179,100.5
11180,101.0
11181,100.5
11182,101.0
11183,101.0
11184,101.5
11185,101.0
11186,100.5
11187,100.0
11188,100.5
11189,101.0
11190,101.5
11191,101.0
11192,100.5
11193,100.0
11194,99.5
11195,99.0
11196,99.5
11197,99.0
11198,99.5
11199,99.0
11200,99.0
11201,98.5
11202,99.0
11203,99.5
11204,99.0
11205,98.5
11206,99.0
11207,99.5
11208,100.0
11209,99.5
11210,99.0
11211,99.5
11212,100.0
11213,100.5
11214,101.0
11215,100.5
11216,100.0
11217,100.5
11218,100.0
11219,99.5
11220,100.0
11221,100.5
11222,101.0
11223,100.5
11224,100.0
11225,99.5
11226,100.0
11227,100.5
11228,100.0
11229,100.5
11230,101.0
11231,101.5
11232,102.0
11233,101.5
11234,101.0
11235,100.5
11236,100.0
11237,100.5
11238,101.0
11239,100.5
11240,101.0
11241,101.5
11242,101.0
11243,101.5
11244,101.0
11245,100.5
11246,100.0
11247,100.5
11248,101.0
11249,100.5
11250,101.0
11251,101.5
11252,102.0
11253,101.5
11254,102.0
11255,101.5
11256,101.0
11257,100.5
11258,101.0
11259,101.5
11260,101.0
11261,101.5
11262,101.0
11263,101.5
11264,102.0
11265,101.5
11266,101.0
11267,101.5
11268,102.0
11269,101.5
11270,101.0
11271,101.5
11272,101.0
11273,100.5
11274,101.0
11275,101.5
11276,101.0
11277,101.5
11278,101.0
11279,100.5
11280,101.0
11281,101.5
11282,101.0
11283,100.5
11284,100.0
11285,99.5
11286,99.5
11287,99.0
11288,99.5
11289,99.0
11290,99.5
11291,99.0
11292,98.5
11293,99.0
11294,99.5
11295,100.0
11296,99.5
11297,99.0
11298,98.5
11299,99.0
11300,98.5
11301,99.0
11302,99.5
11303,99.0
11304,99.5
11305,100.0
11306,100.5
11307,100.0
11308,100.5
11309,101.0
11310,100.5
11311,101.0
11312,101.0
11313,100.5
11314,101.0
11315,100.5
11316,100.0
11317,99.5
11318,99.0
11319,99.5
11320,99.0
11321,98.5
11322,98.0
11323,97.5
11324,98.0
11325,98.5
11326,99.0
11327,98.5
11328,99.0
11329,99.5
11330,99.0
11331,99.5
11332,99.0
11333,99.5
11334,100.0
11335,100.5
11336,100.0
11337,100.5
11338,101.0
11339,100.5
11340,101.0
11341,100.5
11342,100.0
11343,100.5
11344,100.0
11345,100.5
11346,100.0
11347,99.5
11348,99.0
11349,99.5
11350,100.0
11351,100.5
11352,100.5
11353,100.0
11354,99.5
11355,99.0
11356,99.5
11357,99.0
11358,98.5
11359,98.0
11360,98.5
11361,98.0
11362,98.5
11363,99.0
11364,98.5
11365,99.0
11366,99.5
11367,100.0
11368,99.5
11369,99.0
11370,99.5
11371,100.0
11372,100.5
11373,101.0
11374,100.5
11375,100.0
11376,99.5
11377,100.0
11378,99.5
11379,100.0
11380,100.5
11381,101.0
11382,100.5
11383,100.0
11384,100.5
11385,101.0
11386,100.5
11387,101.0
11388,100.5
11389,101.0
11390,101.5
11391,102.0
11392,102.5
11393,102.0
11394,102.5
11395,103.0
11396,103.5
11397,103.0
11398,102.5
11399,102.0
11400,102.5
11401,102.5
11402,103.0
11403,103.5
11404,103.0
11405,103.5
11406,104.0
11407,103.5
11408,103.0
11409,102.5
11410,103.0
11411,103.5
11412,104.0
11413,103.5
11414,103.0
11415,103.5
11416,103.0
11417,102.5
11418,103.0
11419,102.5
11420,102.0
11421,101.5
11422,102.0
11423,102.5
11424,102.0
11425,102.5
11426,103.0
11427,103.5
11428,103.0
11429,103.5
11430,103.0
11431,102.5
11432,103.0
11433,103.0
11434,103.5
11435,104.0
11436,104.5
11437,104.0
11438,104.5
11439,104.0
11440,103.5
11441,103.0
11442,102.5
11443,102.0
11444,102.5
11445,102.0
11446,101.5
11447,101.0
11448,101.5
11449,102.0
11450,101.5
11451,102.0
11452,101.5
11453,101.0
11454,100.5
11455,101.0
11456,101.5
11457,102.0
11458,101.5
11459,102.0
11460,101.5
11461,102.0
11462,102.5
11463,103.0
11464,103.5
11465,103.0
11466,103.5
11467,103.0
11468,103.5
11469,104.0
11470,103.5
11471,104.0
11472,104.5
11473,105.0
11474,105.5
11475,105.0
11476,104.5
11477,105.0
11478,105.5
11479,106.0
11480,106.5
11481,106.0
11482,105.5
11483,106.0
11484,106.5
11485,107.0
11486,107.5
11487,108.0
11488,107.5
11489,108.0
11490,108.5
11491,109.0
11492,109.5
11493,109.0
11494,109.5
11495,109.0
11496,108.5
11497,109.0
11498,108.5
11499,108.0
11500,107.5
11501,108.0
11502,107.5
11503,107.0
11504,106.5
11505,107.0
11506,106.5
11507,107.0
11508,106.5
11509,107.0
11510,107.0
11511,106.5
11512,106.0
11513,106.5
11514,107.0
11515,107.5
11516,107.0
11517,106.5
11518,107.0
11519,107.5
11520,107.0
11521,107.5
11522,108.0
11523,107.5
11524,107.0
11525,106.5
11526,107.0
11527,107.5
11528,107.0
11529,107.5
11530,108.0
11531,107.5
11532,107.0
11533,106.5
11534,106.0
11535,106.5
11536,106.0
11537,105.5
11538,105.0
11539,104.5
11540,104.0
11541,104.5
11542,104.0
11543,104.5
11544,105.0
11545,104.5
11546,105.0
11547,105.5
11548,105.0
11549,105.5
11550,105.0
11551,105.5
11552,106.0
11553,106.5
11554,107.0
11555,106.5
11556,106.0
11557,105.5
11558,106.0
11559,106.5
11560,106.0
11561,105.5
11562,105.0
11563,105.5
11564,105.0
11565,105.5
11566,106.0
11567,105.5
11568,106.0
11569,106.5
11570,107.0
11571,106.5
11572,106.0
11573,106.5
11574,106.0
11575,106.5
11576,107.0
11577,106.5
11578,107.0
11579,106.5
11580,106.0
11581,105.5
11582,105.5
11583,105.0
11584,105.5
11585,106.0
11586,106.5
11587,106.0
11588,105.5
11589,106.0
11590,105.5
11591,105.0
11592,105.5
11593,105.0
11594,105.5
11595,106.0
11596,106.5
11597,107.0
11598,106.5
11599,106.0
11600,105.5
11601,106.0
11602,105.5
11603,106.0
11604,105.5
11605,105.0
11606,105.5
11607,106.0
11608,106.5
11609,106.0
11610,106.5
11611,107.0
11612,107.5
11613,108.0
11614,108.5
11615,108.0
11616,108.5
11617,109.0
11618,109.5
11619,110.0
11620,109.5
11621,110.0
11622,110.5
11623,110.0
11624,110.5
11625,110.0
11626,109.5
11627,109.0
11628,108.5
11629,109.0
11630,108.5
11631,108.0
11632,108.5
11633,108.0
11634,108.5
11635,108.0
11636,108.5
11637,108.0
11638,107.5
11639,108.0
11640,108.5
11641,109.0
11642,109.5
11643,110.0
11644,109.5
11645,109.0
11646,109.5
11647,109.0
11648,108.5
11649,109.0
11650,109.5
11651,110.0
11652,110.5
11653,110.0
11654,109.5
11655,110.0
11656,110.0
11657,109.5
11658,109.0
11659,109.5
11660,110.0
11661,109.5
11662,109.0
11663,109.5
11664,109.0
11665,109.5
11666,109.0
11667,108.5
11668,109.0
11669,109.5
11670,109.0
11671,109.5
11672,109.0
11673,108.5
11674,108.0
11675,108.5
11676,109.0
11677,109.5
11678,109.0
11679,108.5
11680,108.0
11681,108.5
11682,108.0
11683,107.5
11684,107.0
11685,107.0
11686,106.5
11687,107.0
11688,106.5
11689,106.0
11690,106.5
11691,106.5
11692,107.0
11693,106.5
11694,107.0
11695,106.5
11696,106.0
11697,106.5
11698,107.0
11699,107.5
11700,108.0
11701,108.5
11702,109.0
11703,109.5
11704,109.0
11705,109.5
11706,110.0
11707,109.5
11708,109.0
11709,108.5
11710,109.0
11711,108.5
11712,108.0
11713,108.5
11714,109.0
11715,109.5
11716,110.0
11717,110.5
11718,111.0
11719,111.5
11720,111.0
11721,110.5
11722,110.0
11723,109.5
11724,110.0
11725,110.5
11726,110.0
11727,110.5
11728,111.0
11729,110.5
11730,110.5
11731,111.0
11732,110.5
11733,111.0
11734,111.5
11735,112.0
11736,112.5
11737,113.0
11738,112.5
11739,112.0
11740,111.5
11741,112.0
11742,111.5
11743,112.0
11744,111.5
11745,111.0
11746,111.5
11747,112.0
11748,111.5
11749,111.0
11750,111.5
11751,111.0
11752,111.5
11753,111.0
11754,110.5
11755,110.0
11756,109.5
11757,110.0
11758,109.5
11759,109.0
11760,109.0
11761,109.5
11762,110.0
11763,110.5
11764,111.0
11765,110.5
11766,111.0
11767,111.5
11768,112.0
11769,111.5
11770,111.0
11771,111.5
11772,111.0
11773,111.5
11774,112.0
11775,111.5
11776,112.0
11777,112.5
11778,112.0
11779,112.5
11780,112.0
11781,111.5
11782,112.0
11783,111.5
11784,111.0
11785,111.5
11786,112.0
11787,112.5
11788,112.0
11789,112.5
11790,113.0
11791,113.5
11792,113.0
11793,113.5
11794,113.0
11795,112.5
11796,112.0
11797,111.5
11798,112.0
11799,111.5
11800,111.0
11801,111.5
11802,111.0
11803,111.5
11804,111.0
11805,110.5
11806,111.0
11807,111.5
11808,111.0
11809,110.5
11810,111.0
11811,110.5
11812,111.0
11813,111.5
11814,112.0
11815,111.5
11816,112.0
11817,112.5
11818,113.0
11819,112.5
11820,112.0
11821,112.5
11822,112.0
11823,112.5
11824,113.0
11825,113.5
11826,113.0
11827,113.5
11828,114.0
11829,113.5
11830,113.0
11831,112.5
11832,112.0
11833,111.5
11834,112.0
11835,111.5
11836,112.0
11837,112.5
11838,113.0
11839,112.5
11840,112.0
11841,112.5
11842,113.0
11843,112.5
11844,113.0
11845,112.5
11846,112.0
11847,112.5
11848,113.0
11849,113.5
11850,113.0
11851,112.5
11852,113.0
11853,113.5
11854,113.0
11855,113.5
11856,113.0
11857,113.5
11858,114.0
11859,114.5
11860,115.0
11861,114.5
11862,115.0
11863,115.5
11864,115.0
11865,114.5
11866,115.0
11867,114.5
11868,115.0
11869,115.5
11870,115.0
11871,114.5
11872,115.0
11873,115.5
11874,115.0
11875,114.5
11876,115.0
11877,115.5
11878,115.0
11879,114.5
11880,114.0
11881,113.5
11882,114.0
11883,113.5
11884,114.0
11885,114.5
11886,115.0
11887,115.5
11888,115.0
11889,114.5
11890,115.0
11891,115.5
11892,115.0
11893,114.5
11894,115.0
11895,114.5
11896,115.0
11897,115.5
11898,116.0
11899,116.5
11900,117.0
11901,117.5
11902,117.0
11903,116.5
11904,116.0
11905,116.5
11906,116.0
11907,116.5
11908,116.0
11909,115.5
11910,116.0
11911,116.5
11912,117.0
11913,117.5
11914,118.0
11915,118.5
11916,118.0
11917,118.5
11918,119.0
11919,118.5
11920,119.0
11921,118.5
11922,118.0
11923,117.5
11924,118.0
11925,118.5
11926,118.0
11927,117.5
11928,117.0
11929,117.5
11930,118.0
11931,117.5
11932,118.0
11933,117.5
11934,118.0
11935,118.5
11936,119.0
11937,118.5
11938,119.0
11939,118.5
11940,119.0
11941,118.5
11942,118.0
11943,117.5
11944,117.0
11945,117.5
11946,117.0
11947,116.5
11948,116.0
11949,116.5
11950,117.0
11951,116.5
11952,116.0
11953,116.5
11954,116.0
11955,116.5
11956,117.0
11957,116.5
11958,117.0
11959,116.5
11960,117.0
11961,117.5
11962,117.0
11963,117.5
11964,118.0
11965,117.5
11966,118.0
11967,118.5
11968,119.0
11969,119.5
11970,119.0
11971,118.5
11972,119.0
11973,119.5
11974,0.0
11975,0.5
11976,1.0
11977,1.5
11978,1.0
11979,0.5
11980,0.0
11981,0.5
11982,0.0
11983,119.5
11984,119.0
11985,119.5
11986,119.0
11987,118.5
11988,118.0
11989,118.5
11990,119.0
11991,119.5
11992,119.0
11993,118.5
11994,119.0
11995,118.5
11996,119.0
11997,118.5
