,Energy
10000,-107.99854014541242
10001,-107.9985401454124
10002,-107.99854014541242
10003,-107.9985401454124
10004,-107.99854014541242
10005,-107.9985401454124
10006,-107.99854014541242
10007,-107.99854014541242
10008,-107.99854014541242
10009,-107.9985401454124
10010,-107.99854014541242
10011,-107.99854014541242
10012,-107.99854014541242
10013,-107.9985401454124
10014,-107.99854014541242
10015,-107.9985401454124
10016,-107.99854014541242
10017,-107.9985401454124
10018,-107.99854014541242
10019,-107.99854014541242
10020,-107.99854014541242
10021,-107.99854014541242
10022,-107.99854014541242
10023,-107.99854014541242
10024,-107.99854014541242
10025,-107.99854014541242
10026,-107.99854014541242
10027,-107.99854014541242
10028,-107.99854014541242
10029,-107.99854014541242
10030,-107.99854014541242
10031,-107.99854014541242
10032,-107.99854014541242
10033,-107.99854014541242
10034,-107.99854014541242
10035,-107.99854014541242
10036,-107.99854014541242
10037,-107.99854014541242
10038,-107.99854014541242
10039,-107.99854014541242
10040,-107.99854014541242
10041,-107.99854014541242
10042,-107.99854014541242
10043,-107.99854014541242
10044,-107.99854014541242
10045,-107.99854014541242
10046,-107.99854014541242
10047,-107.99854014541242
10048,-107.99854014541242
10049,-107.99854014541242
10050,-107.99854014541242
10051,-107.99854014541242
10052,-107.99854014541242
10053,-107.99854014541242
10054,-107.99854014541242
10055,-107.99854014541242
10056,-107.99854014541242
10057,-107.99854014541242
10058,-107.99854014541242
10059,-107.99854014541242
10060,-107.99854014541242
10061,-107.99854014541242
10062,-107.99854014541242
10063,-107.99854014541242
10064,-107.99854014541242
10065,-107.9985401454124
10066,-107.99854014541242
10067,-107.9985401454124
10068,-107.99854014541242
10069,-107.9985401454124
10070,-107.99854014541242
10071,-107.99854014541242
10072,-107.99854014541242
10073,-107.99854014541242
10074,-107.99854014541242
10075,-107.99854014541242
10076,-107.99854014541242
10077,-107.99854014541242
10078,-107.99854014541242
10079,-107.99854014541242
10080,-107.99854014541242
10081,-107.9985401454124
10082,-107.99854014541242
10083,-107.99854014541242
10084,-107.99854014541242
10085,-107.99854014541242
10086,-107.9985401454124
10087,-107.99854014541242
10088,-107.9985401454124
10089,-107.99854014541242
10090,-107.9985401454124
10091,-107.99854014541242
10092,-107.99854014541242
10093,-107.9985401454124
10094,-107.99854014541242
10095,-107.99854014541242
10096,-107.9985401454124
10097,-107.99854014541242
10098,-107.99854014541242
10099,-107.99854014541242
10100,-107.9985401454124
10101,-107.99854014541242
10102,-107.9985401454124
10103,-107.99854014541242
10104,-107.9985401454124
10105,-107.99854014541242
