,Angle
10251,-8.0
10252,-7.5
10253,-7.0
10254,-6.5
10255,-6.0
10256,-6.5
10257,-7.0
10258,-7.5
10259,-7.0
10260,-6.5
10261,-7.0
10262,-6.5
10263,-6.0
10264,-5.5
10265,-5.0
10266,-4.5
10267,-4.0
10268,-3.5
10269,-4.0
10270,-3.5
10271,-4.0
10272,-4.5
10273,-4.0
10274,-4.5
10275,-4.0
10276,-3.5
10277,-4.0
10278,-4.5
10279,-4.0
10280,-4.5
10281,-4.0
10282,-4.5
10283,-4.0
10284,-4.5
10285,-4.0
10286,-3.5
10287,-4.0
10288,-4.5
10289,-5.0
10290,-5.5
10291,-6.0
10292,-6.5
10293,-7.0
10294,-6.5
10295,-6.0
10296,-5.5
10297,-6.0
10298,-5.5
10299,-6.0
10300,-6.5
10301,-6.0
10302,-5.5
10303,-5.0
10304,-4.5
10305,-4.0
10306,-4.5
10307,-5.0
10308,-5.5
10309,-6.0
10310,-5.5
10311,-5.0
10312,-4.5
10313,-5.0
10314,-5.5
10315,-5.0
10316,-5.5
10317,-6.0
10318,-5.5
10319,-5.0
10320,-4.5
10321,-4.0
10322,-4.5
10323,-5.0
10324,-5.5
10325,-6.0
10326,-6.5
10327,-6.0
10328,-5.5
10329,-5.0
10330,-4.5
10331,-5.0
10332,-5.5
10333,-5.0
10334,-4.5
10335,-4.0
10336,-4.5
10337,-4.0
10338,-3.5
10339,-3.0
10340,-2.5
10341,-3.0
10342,-3.5
10343,-3.0
10344,-3.5
10345,-3.0
10346,-3.5
10347,-3.0
10348,-3.5
10349,-3.0
10350,-3.5
10351,-3.0
10352,-3.5
10353,-4.0
10354,-4.5
10355,-5.0
10356,-5.5
10357,-6.0
10358,-5.5
10359,-6.0
10360,-6.5
10361,-6.0
10362,-5.5
10363,-5.0
10364,-4.5
10365,-4.0
10366,-4.5
10367,-5.0
10368,-4.5
10369,-4.0
10370,-3.5
10371,-4.0
10372,-3.5
10373,-3.0
10374,-3.5
10375,-4.0
10376,-4.5
10377,-4.0
10378,-3.5
10379,-3.0
10380,-3.5
10381,-3.0
10382,-2.5
10383,-2.0
10384,-1.5
10385,-1.0
10386,-1.5
10387,-1.0
10388,-1.5
10389,-2.0
10390,-1.5
10391,-1.0
10392,-1.5
10393,-1.0
10394,-1.5
10395,-2.0
10396,-2.5
10397,-2.0
10398,-2.5
10399,-3.0
10400,-2.5
10401,-2.0
10402,-1.5
10403,-1.0
10404,-1.5
10405,-2.0
10406,-1.5
10407,-2.0
10408,-2.5
10409,-2.0
10410,-2.5
10411,-2.0
10412,-2.5
10413,-3.0
10414,-3.5
10415,-3.0
10416,-3.5
10417,-3.0
10418,-2.5
10419,-2.0
10420,-1.5
10421,-2.0
10422,-2.5
10423,-2.0
10424,-1.5
10425,-2.0
10426,-2.5
10427,-3.0
10428,-2.5
10429,-2.0
10430,-1.5
10431,-2.0
10432,-2.5
10433,-2.0
10434,-2.5
10435,-3.0
10436,-2.5
10437,-3.0
10438,-3.5
10439,-3.0
10440,-3.5
10441,-4.0
10442,-3.5
10443,-4.0
10444,-3.5
10445,-4.0
10446,-3.5
10447,-3.0
10448,-2.5
10449,-2.0
10450,-1.5
10451,-2.0
10452,-1.5
10453,-2.0
10454,-1.5
10455,-1.0
10456,-0.5
10457,0.0
10458,-0.5
10459,0.0
10460,-0.5
10461,0.0
10462,-0.5
10463,-1.0
10464,-0.5
10465,0.0
10466,0.5
10467,0.0
10468,0.5
10469,0.0
10470,-0.5
10471,0.0
10472,0.5
10473,0.0
10474,-0.5
10475,-1.0
10476,-0.5
10477,-1.0
10478,-1.5
10479,-2.0
10480,-1.5
10481,-2.0
10482,-2.5
10483,-2.0
10484,-1.5
10485,-2.0
10486,-1.5
10487,-1.0
10488,-0.5
10489,-1.0
10490,-0.5
10491,-1.0
10492,-0.5
10493,-1.0
10494,-1.5
10495,-1.0
10496,-1.5
10497,-2.0
10498,-2.5
10499,-2.0
10500,-1.5
10501,-2.0
10502,-2.5
10503,-2.0
10504,-1.5
10505,-1.0
10506,-0.5
10507,0.0
10508,0.5
10509,1.0
10510,1.5
10511,2.0
10512,2.5
10513,3.0
10514,3.5
10515,3.0
10516,3.5
10517,4.0
10518,3.5
10519,3.0
10520,3.5
10521,3.0
10522,3.5
10523,3.0
10524,2.5
10525,3.0
10526,3.5
10527,3.0
10528,2.5
10529,2.0
10530,1.5
10531,1.0
10532,1.5
10533,2.0
10534,2.5
10535,2.0
10536,2.5
10537,2.0
10538,2.5
10539,2.0
10540,1.5
10541,2.0
10542,2.5
10543,2.0
10544,1.5
10545,2.0
10546,2.5
10547,2.0
10548,2.5
10549,2.0
10550,2.5
10551,3.0
10552,2.5
10553,3.0
10554,2.5
10555,2.0
10556,2.5
10557,2.0
10558,1.5
10559,1.0
10560,1.5
10561,2.0
10562,2.5
10563,3.0
10564,2.5
10565,3.0
10566,3.5
10567,4.0
10568,3.5
10569,3.0
10570,2.5
10571,2.0
10572,1.5
10573,1.0
10574,1.5
10575,1.0
10576,1.5
10577,2.0
10578,2.5
10579,2.0
10580,1.5
10581,2.0
10582,1.5
10583,1.0
10584,1.5
10585,2.0
10586,1.5
10587,1.0
10588,1.5
10589,1.0
10590,1.5
10591,2.0
10592,1.5
10593,2.0
10594,1.5
10595,1.0
10596,0.5
10597,1.0
10598,1.5
10599,2.0
10600,1.5
10601,1.0
10602,0.5
10603,0.0
10604,0.5
10605,1.0
10606,0.5
10607,0.0
10608,-0.5
10609,0.0
10610,-0.5
10611,-1.0
10612,-1.5
10613,-2.0
10614,-1.5
10615,-1.0
10616,-0.5
10617,-1.0
10618,-0.5
10619,0.0
10620,0.5
10621,1.0
10622,0.5
10623,0.0
10624,0.5
10625,0.0
10626,0.5
10627,1.0
10628,1.5
10629,2.0
10630,2.5
10631,2.0
10632,1.5
10633,1.0
10634,1.5
10635,1.0
10636,1.5
10637,2.0
10638,2.5
10639,3.0
10640,2.5
10641,2.0
10642,1.5
10643,2.0
10644,2.5
10645,2.0
10646,1.5
10647,2.0
10648,2.5
10649,3.0
10650,2.5
10651,2.0
10652,1.5
10653,1.0
10654,1.5
10655,1.0
10656,1.5
10657,1.0
10658,0.5
10659,0.0
10660,-0.5
10661,-1.0
10662,-0.5
10663,0.0
10664,0.5
10665,1.0
10666,1.5
10667,1.0
10668,1.5
10669,1.0
10670,1.5
10671,2.0
10672,2.5
10673,3.0
10674,2.5
10675,2.0
10676,1.5
10677,2.0
10678,1.5
10679,1.0
10680,0.5
10681,0.0
10682,-0.5
10683,0.0
10684,0.5
10685,1.0
10686,0.5
10687,0.0
10688,0.5
10689,0.0
10690,-0.5
10691,-1.0
10692,-1.5
10693,-1.0
10694,-0.5
10695,-1.0
10696,-0.5
10697,0.0
10698,0.5
10699,0.0
10700,0.5
10701,1.0
10702,0.5
10703,0.0
10704,0.5
10705,0.0
10706,0.5
10707,1.0
10708,1.5
10709,2.0
10710,1.5
10711,2.0
10712,1.5
10713,1.0
10714,0.5
10715,0.0
10716,-0.5
10717,0.0
10718,-0.5
10719,-1.0
10720,-0.5
10721,0.0
10722,-0.5
10723,0.0
10724,-0.5
10725,0.0
10726,-0.5
10727,-1.0
10728,-0.5
10729,0.0
10730,0.5
10731,1.0
10732,1.5
10733,1.0
10734,0.5
10735,0.0
10736,0.5
10737,1.0
10738,1.5
10739,2.0
10740,2.5
10741,3.0
10742,3.5
10743,4.0
10744,4.5
10745,5.0
10746,4.5
10747,4.0
10748,3.5
10749,4.0
10750,3.5
10751,4.0
10752,3.5
10753,4.0
10754,3.5
10755,3.0
10756,2.5
10757,2.0
10758,1.5
10759,2.0
10760,1.5
10761,1.0
10762,1.5
10763,2.0
10764,1.5
10765,1.0
10766,0.5
10767,0.0
10768,0.5
10769,1.0
10770,1.5
10771,2.0
10772,1.5
10773,1.0
10774,0.5
10775,1.0
10776,0.5
10777,1.0
10778,1.5
10779,1.0
10780,1.5
10781,1.0
10782,1.5
10783,1.0
10784,0.5
10785,1.0
10786,0.5
10787,1.0
10788,0.5
10789,1.0
10790,1.5
10791,2.0
10792,1.5
10793,2.0
10794,1.5
10795,1.0
10796,0.5
10797,0.0
10798,0.5
10799,0.0
10800,0.5
10801,0.0
10802,-0.5
10803,0.0
10804,0.5
10805,1.0
10806,1.5
10807,1.0
10808,1.5
10809,1.0
10810,0.5
10811,0.0
10812,-0.5
10813,0.0
10814,0.5
10815,0.0
10816,-0.5
10817,-1.0
10818,-0.5
10819,-1.0
10820,-0.5
10821,-1.0
10822,-1.5
10823,-1.0
10824,-1.5
10825,-2.0
10826,-2.5
10827,-3.0
10828,-3.5
10829,-3.0
10830,-3.5
10831,-3.0
10832,-3.5
10833,-4.0
10834,-3.5
10835,-4.0
10836,-4.5
10837,-4.0
10838,-4.5
10839,-4.0
10840,-4.5
10841,-5.0
10842,-5.5
10843,-5.0
10844,-4.5
10845,-4.0
10846,-4.5
10847,-4.0
10848,-3.5
10849,-4.0
10850,-3.5
10851,-4.0
10852,-3.5
10853,-3.0
10854,-2.5
10855,-3.0
10856,-2.5
10857,-3.0
10858,-3.5
10859,-4.0
10860,-4.5
10861,-5.0
10862,-4.5
10863,-5.0
10864,-5.5
10865,-6.0
10866,-5.5
10867,-6.0
10868,-5.5
10869,-5.0
10870,-4.5
10871,-4.0
10872,-3.5
10873,-4.0
10874,-4.5
10875,-4.0
10876,-3.5
10877,-4.0
10878,-4.5
10879,-4.0
10880,-4.5
10881,-5.0
10882,-5.5
10883,-6.0
10884,-6.5
10885,-6.0
10886,-5.5
10887,-6.0
10888,-5.5
10889,-6.0
10890,-6.5
10891,-7.0
10892,-6.5
10893,-6.0
10894,-5.5
10895,-5.0
10896,-5.5
10897,-5.0
10898,-5.5
10899,-5.0
10900,-4.5
10901,-4.0
10902,-3.5
10903,-4.0
10904,-3.5
10905,-4.0
10906,-4.5
10907,-4.0
10908,-4.5
10909,-4.0
10910,-4.5
10911,-4.0
10912,-3.5
10913,-4.0
10914,-4.5
10915,-4.0
10916,-4.5
10917,-5.0
10918,-4.5
10919,-5.0
10920,-5.5
10921,-5.0
10922,-4.5
10923,-4.0
10924,-4.5
10925,-4.0
10926,-4.5
10927,-4.0
10928,-3.5
10929,-3.0
10930,-3.5
10931,-3.0
10932,-2.5
10933,-3.0
10934,-3.5
10935,-4.0
10936,-3.5
10937,-4.0
10938,-4.5
10939,-4.0
10940,-4.5
10941,-5.0
10942,-5.5
10943,-6.0
10944,-6.5
10945,-6.0
10946,-5.5
10947,-6.0
10948,-6.5
10949,-7.0
10950,-6.5
10951,-7.0
10952,-6.5
10953,-7.0
10954,-7.5
10955,-7.0
10956,-7.5
10957,-8.0
10958,-8.5
10959,-9.0
10960,-9.5
10961,-10.0
10962,-10.5
10963,-11.0
10964,-11.5
10965,-12.0
10966,-11.5
10967,-12.0
10968,-12.5
10969,-13.0
10970,-13.5
10971,-13.0
10972,-12.5
10973,-13.0
10974,-13.5
10975,-14.0
10976,-14.5
10977,-15.0
10978,-14.5
10979,-15.0
10980,-14.5
10981,-14.0
10982,-14.5
10983,-14.0
10984,-13.5
10985,-14.0
10986,-13.5
10987,-14.0
10988,-14.5
10989,-15.0
10990,-15.5
10991,-15.0
10992,-15.5
10993,-16.0
10994,-16.5
10995,-16.0
10996,-16.5
10997,-16.0
10998,-16.5
10999,-17.0
11000,-17.5
11001,-17.0
11002,-16.5
11003,-17.0
11004,-16.5
11005,-16.0
11006,-16.5
11007,-17.0
11008,-17.5
11009,-18.0
11010,-17.5
11011,-18.0
11012,-18.5
11013,-18.0
11014,-17.5
11015,-17.0
11016,-17.5
11017,-18.0
11018,-17.5
11019,-17.0
11020,-16.5
11021,-16.0
11022,-16.5
11023,-17.0
11024,-17.5
11025,-17.0
11026,-17.5
11027,-18.0
11028,-17.5
11029,-17.0
11030,-17.5
11031,-18.0
11032,-17.5
11033,-18.0
11034,-18.5
11035,-19.0
11036,-18.5
11037,-18.0
11038,-18.5
11039,-18.0
11040,-17.5
11041,-18.0
11042,-17.5
11043,-18.0
11044,-18.5
11045,-18.0
11046,-18.5
11047,-19.0
11048,-19.5
11049,-19.0
11050,-18.5
11051,-19.0
11052,-18.5
11053,-18.0
11054,-18.5
11055,-18.0
11056,-18.5
11057,-19.0
11058,-19.5
11059,-19.0
11060,-18.5
11061,-18.0
11062,-18.5
11063,-18.0
11064,-17.5
11065,-18.0
11066,-18.5
11067,-18.0
11068,-18.5
11069,-19.0
11070,-18.5
11071,-19.0
11072,-18.5
11073,-18.0
11074,-18.5
11075,-19.0
11076,-18.5
11077,-18.0
11078,-18.5
11079,-18.0
11080,-18.5
11081,-18.0
11082,-18.5
11083,-18.0
11084,-17.5
11085,-18.0
11086,-18.5
11087,-19.0
11088,-19.5
11089,-20.0
11090,-19.5
11091,-19.0
11092,-18.5
11093,-18.0
11094,-17.5
11095,-17.0
11096,-17.5
11097,-17.0
11098,-16.5
11099,-17.0
11100,-17.5
11101,-18.0
11102,-17.5
11103,-17.0
11104,-16.5
11105,-17.0
11106,-17.5
11107,-18.0
11108,-18.5
11109,-18.0
11110,-18.5
11111,-19.0
11112,-18.5
11113,-18.0
11114,-18.5
11115,-19.0
11116,-19.5
11117,-19.0
11118,-18.5
11119,-18.0
11120,-18.5
11121,-19.0
11122,-19.5
11123,-19.0
11124,-18.5
11125,-18.0
11126,-17.5
11127,-17.0
11128,-16.5
11129,-16.0
11130,-15.5
11131,-15.0
11132,-14.5
11133,-15.0
11134,-15.5
11135,-15.0
11136,-14.5
11137,-15.0
11138,-14.5
11139,-14.0
11140,-14.5
11141,-15.0
11142,-14.5
11143,-14.0
11144,-14.5
11145,-15.0
11146,-15.5
11147,-15.0
11148,-15.5
11149,-15.0
11150,-15.5
11151,-16.0
11152,-16.5
11153,-17.0
11154,-16.5
11155,-16.0
11156,-15.5
11157,-16.0
11158,-15.5
11159,-16.0
11160,-15.5
11161,-15.0
11162,-14.5
11163,-15.0
11164,-14.5
11165,-15.0
11166,-14.5
11167,-14.0
11168,-14.5
11169,-14.0
11170,-14.5
11171,-14.0
11172,-13.5
11173,-13.0
11174,-12.5
11175,-13.0
11176,-13.5
11177,-13.0
11178,-13.5
11179,-14.0
11180,-13.5
11181,-14.0
11182,-14.5
11183,-14.0
11184,-14.5
11185,-15.0
11186,-15.5
11187,-16.0
11188,-15.5
11189,-16.0
11190,-16.5
11191,-16.0
11192,-16.5
11193,-17.0
11194,-17.5
11195,-17.0
11196,-17.5
11197,-18.0
11198,-18.5
11199,-19.0
11200,-18.5
11201,-18.0
11202,-17.5
11203,-18.0
11204,-17.5
11205,-18.0
11206,-17.5
11207,-17.0
11208,-16.5
11209,-16.0
11210,-15.5
11211,-15.0
11212,-14.5
11213,-15.0
11214,-14.5
11215,-14.0
11216,-14.5
11217,-14.0
11218,-13.5
11219,-13.0
11220,-13.5
11221,-13.0
11222,-13.5
11223,-14.0
11224,-14.5
11225,-15.0
11226,-15.5
11227,-15.0
11228,-15.5
11229,-16.0
11230,-15.5
11231,-16.0
11232,-16.5
11233,-16.0
11234,-16.5
11235,-16.0
11236,-15.5
11237,-15.0
11238,-14.5
11239,-14.0
11240,-14.5
11241,-14.0
11242,-13.5
11243,-13.0
11244,-12.5
11245,-13.0
11246,-12.5
11247,-12.0
11248,-12.5
11249,-12.0
11250,-11.5
11251,-11.0
11252,-11.5
11253,-12.0
11254,-12.5
11255,-13.0
11256,-12.5
11257,-13.0
11258,-13.5
11259,-14.0
11260,-14.5
11261,-14.0
11262,-13.5
11263,-14.0
11264,-13.5
11265,-13.0
11266,-12.5
11267,-12.0
11268,-12.5
11269,-13.0
11270,-12.5
11271,-13.0
11272,-13.5
11273,-13.0
11274,-13.5
11275,-14.0
11276,-13.5
11277,-14.0
11278,-13.5
11279,-14.0
11280,-13.5
11281,-14.0
11282,-13.5
11283,-14.0
11284,-14.5
11285,-14.0
11286,-13.5
11287,-14.0
11288,-14.5
11289,-15.0
11290,-15.5
11291,-16.0
11292,-15.5
11293,-15.0
11294,-15.5
11295,-15.0
11296,-14.5
11297,-14.0
11298,-14.5
11299,-14.0
11300,-14.5
11301,-14.0
11302,-13.5
11303,-13.0
11304,-12.5
11305,-13.0
11306,-12.5
11307,-12.0
11308,-11.5
11309,-12.0
11310,-12.5
11311,-13.0
11312,-12.5
11313,-12.0
11314,-11.5
11315,-12.0
11316,-11.5
11317,-11.0
11318,-11.5
11319,-12.0
11320,-12.5
11321,-13.0
11322,-12.5
11323,-12.0
11324,-11.5
11325,-12.0
11326,-12.5
11327,-13.0
11328,-12.5
11329,-12.0
11330,-11.5
11331,-12.0
11332,-11.5
11333,-12.0
11334,-12.5
11335,-12.0
11336,-11.5
11337,-12.0
11338,-11.5
11339,-11.0
11340,-10.5
11341,-10.0
11342,-9.5
11343,-10.0
11344,-10.5
11345,-11.0
11346,-10.5
11347,-11.0
11348,-10.5
11349,-10.0
11350,-9.5
11351,-9.0
11352,-9.5
11353,-9.0
11354,-9.5
11355,-10.0
11356,-10.5
11357,-10.0
11358,-9.5
11359,-9.0
11360,-9.5
11361,-10.0
11362,-10.5
11363,-10.0
11364,-9.5
11365,-9.0
11366,-8.5
11367,-8.0
11368,-7.5
11369,-8.0
11370,-8.5
11371,-8.0
11372,-8.5
11373,-8.0
11374,-7.5
11375,-8.0
11376,-7.5
11377,-8.0
11378,-8.5
11379,-9.0
11380,-9.5
11381,-10.0
11382,-9.5
11383,-9.0
11384,-9.5
11385,-9.0
11386,-9.5
11387,-9.0
11388,-8.5
11389,-9.0
11390,-8.5
11391,-9.0
11392,-9.5
11393,-10.0
11394,-9.5
11395,-10.0
11396,-9.5
11397,-10.0
11398,-10.5
11399,-11.0
11400,-10.5
11401,-11.0
11402,-11.5
11403,-11.0
11404,-11.5
11405,-11.0
11406,-10.5
11407,-11.0
11408,-10.5
11409,-11.0
11410,-11.5
11411,-11.0
11412,-10.5
11413,-11.0
11414,-10.5
11415,-10.0
11416,-10.5
11417,-11.0
11418,-11.5
11419,-12.0
11420,-12.5
11421,-13.0
11422,-12.5
11423,-13.0
11424,-13.5
11425,-13.0
11426,-13.5
11427,-13.0
11428,-12.5
11429,-12.0
11430,-12.5
11431,-12.0
11432,-11.5
11433,-11.0
11434,-10.5
11435,-10.0
11436,-10.5
11437,-10.0
11438,-9.5
11439,-10.0
11440,-10.5
11441,-10.0
11442,-10.5
11443,-10.0
11444,-10.5
11445,-10.0
11446,-10.5
11447,-11.0
11448,-10.5
11449,-11.0
11450,-10.5
11451,-11.0
11452,-11.5
11453,-12.0
11454,-12.5
11455,-12.0
11456,-11.5
11457,-12.0
11458,-11.5
11459,-11.0
11460,-11.5
11461,-11.0
11462,-10.5
11463,-10.0
11464,-10.5
11465,-11.0
11466,-11.5
11467,-11.0
11468,-10.5
11469,-10.0
11470,-10.5
11471,-10.0
11472,-10.5
11473,-10.0
11474,-10.5
11475,-10.0
11476,-10.5
11477,-10.0
11478,-9.5
11479,-9.0
11480,-8.5
11481,-9.0
11482,-8.5
11483,-8.0
11484,-7.5
11485,-7.0
11486,-6.5
11487,-7.0
11488,-6.5
11489,-7.0
11490,-6.5
11491,-7.0
11492,-6.5
11493,-6.0
11494,-5.5
11495,-5.0
11496,-4.5
11497,-4.0
11498,-4.5
11499,-4.0
11500,-3.5
11501,-4.0
11502,-3.5
11503,-4.0
11504,-3.5
11505,-4.0
11506,-4.5
11507,-4.0
11508,-3.5
11509,-4.0
11510,-4.5
11511,-5.0
11512,-4.5
11513,-5.0
11514,-5.5
11515,-6.0
11516,-6.5
11517,-6.0
11518,-6.5
11519,-7.0
11520,-7.5
11521,-8.0
11522,-8.5
11523,-8.0
11524,-8.5
11525,-9.0
11526,-9.5
11527,-9.0
11528,-9.5
11529,-9.0
11530,-8.5
11531,-8.0
11532,-7.5
11533,-7.0
11534,-7.5
11535,-8.0
11536,-7.5
11537,-7.0
11538,-7.5
11539,-7.0
11540,-7.5
11541,-7.0
11542,-6.5
11543,-6.0
11544,-6.5
11545,-7.0
11546,-6.5
11547,-7.0
11548,-6.5
11549,-6.0
11550,-6.5
11551,-7.0
11552,-6.5
11553,-7.0
11554,-6.5
11555,-7.0
11556,-6.5
11557,-6.0
11558,-6.5
11559,-7.0
11560,-7.5
11561,-8.0
11562,-8.5
11563,-9.0
11564,-9.5
11565,-10.0
11566,-9.5
11567,-9.0
11568,-9.5
11569,-9.0
11570,-9.5
11571,-9.0
11572,-9.5
11573,-10.0
11574,-10.5
11575,-11.0
11576,-11.5
11577,-12.0
11578,-11.5
11579,-11.0
11580,-10.5
11581,-11.0
11582,-11.5
11583,-11.0
11584,-11.5
11585,-12.0
11586,-11.5
11587,-11.0
11588,-11.5
11589,-12.0
11590,-11.5
11591,-12.0
11592,-11.5
11593,-11.0
11594,-10.5
11595,-10.0
11596,-10.5
11597,-10.0
11598,-9.5
11599,-10.0
11600,-10.5
11601,-11.0
11602,-11.5
11603,-11.0
11604,-11.5
11605,-12.0
11606,-11.5
11607,-11.0
11608,-11.5
11609,-11.0
11610,-10.5
11611,-10.0
11612,-10.5
11613,-11.0
11614,-10.5
11615,-10.0
11616,-10.5
11617,-10.0
11618,-9.5
11619,-10.0
11620,-9.5
11621,-10.0
11622,-9.5
11623,-10.0
11624,-10.5
11625,-11.0
11626,-11.5
11627,-11.0
11628,-10.5
11629,-10.0
11630,-10.5
11631,-11.0
11632,-10.5
11633,-10.0
11634,-10.5
11635,-11.0
11636,-10.5
11637,-11.0
11638,-10.5
11639,-10.0
11640,-9.5
11641,-9.0
11642,-9.5
11643,-10.0
11644,-9.5
11645,-10.0
11646,-9.5
11647,-10.0
11648,-10.5
11649,-11.0
11650,-11.5
11651,-12.0
11652,-12.5
11653,-13.0
11654,-13.5
11655,-14.0
11656,-13.5
11657,-14.0
11658,-14.5
11659,-14.0
11660,-13.5
11661,-13.0
11662,-12.5
11663,-13.0
11664,-12.5
11665,-12.0
11666,-11.5
11667,-12.0
11668,-12.5
11669,-13.0
11670,-12.5
11671,-13.0
11672,-13.5
11673,-13.0
11674,-12.5
11675,-13.0
11676,-12.5
11677,-12.0
11678,-11.5
11679,-12.0
11680,-11.5
11681,-12.0
11682,-11.5
11683,-11.0
11684,-10.5
11685,-10.0
11686,-10.5
11687,-11.0
11688,-10.5
11689,-11.0
11690,-10.5
11691,-11.0
11692,-10.5
11693,-11.0
11694,-11.5
11695,-11.0
11696,-11.5
11697,-11.0
11698,-10.5
11699,-10.0
11700,-10.5
11701,-10.0
11702,-9.5
11703,-9.0
11704,-8.5
11705,-8.0
11706,-8.5
11707,-9.0
11708,-9.5
11709,-10.0
11710,-10.5
11711,-11.0
11712,-11.5
11713,-12.0
11714,-12.5
11715,-13.0
11716,-13.5
11717,-14.0
11718,-14.5
11719,-15.0
11720,-14.5
11721,-14.0
11722,-14.5
11723,-15.0
11724,-14.5
11725,-14.0
11726,-13.5
11727,-14.0
11728,-14.5
11729,-14.0
11730,-14.5
11731,-15.0
11732,-15.5
11733,-16.0
11734,-16.5
11735,-16.0
11736,-16.5
11737,-16.0
11738,-16.5
11739,-17.0
11740,-16.5
11741,-16.0
11742,-16.5
11743,-17.0
11744,-16.5
11745,-16.0
11746,-15.5
11747,-16.0
11748,-16.5
11749,-17.0
11750,-16.5
11751,-17.0
11752,-17.5
11753,-17.0
11754,-17.5
11755,-17.0
11756,-17.5
11757,-17.0
11758,-16.5
11759,-17.0
11760,-17.5
11761,-18.0
11762,-18.5
11763,-19.0
11764,-18.5
11765,-19.0
11766,-19.5
11767,-20.0
11768,-20.5
11769,-20.0
11770,-20.5
11771,-20.0
11772,-19.5
11773,-20.0
11774,-19.5
11775,-19.0
11776,-19.5
11777,-19.0
11778,-18.5
11779,-18.0
11780,-17.5
11781,-18.0
11782,-18.5
11783,-18.0
